Document ID,Document Date,Gazette Type,Reasoning
2095-03,2018-10-29,LAND,"This gazette content is exclusively about land acquisition notices under the Land Acquisition Act, detailing specific plots of land being acquired by the government for public purpose. It contains descriptions of land parcels, their locations, claimants, and extents, which falls squarely under the ""Land and property-related matters"" category (Type 4)."
2095-04,2018-10-29,HYBRID,"This gazette contains both the names of specific individuals (e.g., Hon. Mahinda Rajapaksa, MP) and detailed descriptions of their ministerial portfolios (e.g., Minister of Finance & Economic Affairs). The content clearly outlines both ""who"" is being appointed and ""what"" specific areas of government they are responsible for, meeting the criteria for a Hybrid Gazette (Type 3)."
2094-45,2018-10-27,ELECTIONS,"The gazette content is a proclamation by the President proroguing Parliament and summoning it to meet on a future date. This directly relates to the scheduling and summoning of a parliamentary session, which falls under the electoral and parliamentary processes category (Elections Gazettes)."
2094-46,2018-10-27,PEOPLE,"This gazette content specifically names an individual (Mr. E. M. S. B. Ekanayake) and announces his removal from the post of Secretary to the Prime Minister. It does not describe any detailed portfolio responsibilities or subject matter areas that the individual was responsible for, nor does it describe any structural changes to the government itself. The content focuses solely on a personnel change (removal from office), making it a People Gazette (Type 2)."
2094-47,2018-10-27,ORGANISATIONAL,"This gazette notification concerns the authorization of financial disbursements for the Sabaragamuwa Province Provincial Council. It details structural and administrative changes to the council's budget and expenditure authority, referencing specific sections of the Provincial Council Act. While a named individual (the Governor) grants the permission, the core content is about the administrative and financial functions of the government body itself, not the specific responsibilities of the person. There are no detailed portfolio descriptions assigned to any named individual, only the authorization of funds for institutional programs."
2094-48,2018-10-27,LAND,"This gazette notice is a Land Acquisition Notice published under the Land Acquisition Act, specifically dealing with the government's intention to acquire a servitude over a specific parcel of land ('Paramount Watta') for a public purpose. It contains detailed land description, boundaries, extent, location details, and information for claimants regarding compensation. This content fits squarely within the Land Gazettes category (Type 4) as it primarily concerns land acquisition and property matters."
2094-35,2018-10-26,ELECTIONS,"This gazette notice specifically addresses voter registration procedures for internally displaced persons and their children under the Registration of Electors Act and its Special Provisions Act. It announces the timeline for accepting applications for a supplementary register of electors, provides details on eligibility criteria, and outlines the process for appeals - all of which fall under electoral processes and voter registration matters, making it a clear Type 7 (Elections) classification."
2094-36,2018-10-26,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act, specifically detailing the government's intention to acquire multiple lots of land in Colombo for public purposes. It contains descriptions of specific properties, claimants, and extents of land to be acquired, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2094-37,2018-10-26,HYBRID,"This gazette contains both specific personnel appointments (naming Faiszer Musthapa as Minister and Mr. Hewa Thondilage Kamal Pathmasiri as Secretary/Competent Authority) AND detailed descriptions of their responsibilities and functions related to administering Sri Lanka Cricket, including specific powers granted under the Sports Law. The content includes both ""who"" (government persons) and ""what"" (detailed administrative responsibilities), making it a Hybrid gazette according to the classification rules."
2094-38,2018-10-26,LEGAL_REGULATORY,"The gazette content primarily involves the enactment of a new provincial statute (the Western Provincial Tourist Board Statute) which establishes a legal framework, outlines objectives and powers of a new board, and provides regulatory provisions. This fits the Legal/Regulatory classification (Type 5) as it deals with statutory instruments and subsidiary legislation at the provincial level, rather than government personnel changes, organizational restructuring, or other specialized categories."
2094-39,2018-10-26,LAND,"This gazette content is exclusively about land acquisition notices under the Land Acquisition Act. It describes specific parcels of land being acquired by the government for public purposes, provides detailed descriptions of the properties (including lot numbers, extents, boundaries, and claimant information), and outlines procedures for compensation claims. This fits squarely within the Land Gazettes category (Type 4) which covers land acquisitions, transfers, and property-related administrative matters."
2094-40,2018-10-26,LAND,"This gazette content is exclusively about land acquisition under the Land Acquisition Act, containing detailed descriptions of specific land parcels (lots A-H) with their boundaries, extents, and locations. It involves the declaration that these lands are needed for public purpose and will be acquired, which falls squarely under land and property-related matters as defined in Type 4 (Land Gazettes). While it mentions a government minister, this is incidental to the land acquisition process and does not involve government structural changes, personnel appointments, or detailed portfolio responsibilities that would trigger Types 1-3."
2094-42,2018-10-26,LAND,"The gazette content is an order under the Ceylon Electricity Board Act approving the acquisition of specific lands for the Board's use. It provides detailed descriptions of land boundaries, extents (in hectares), locations (villages, divisions, districts), and survey plan numbers. This content primarily deals with land acquisition and property matters, fitting the Land Gazette classification (Type 4). While it mentions a government minister (Ranjith Siyambalapitiya), this is incidental to the main purpose of the document, which is land acquisition, not government personnel or structural changes."
2094-43,2018-10-26,PEOPLE,"This gazette content exclusively concerns government personnel changes - specifically the removal of Hon. Ranil Wickremasinghe from the office of Prime Minister and the dissolution of the Cabinet of Ministers. It names specific individuals (Ranil Wickremasinghe, Maithripala Sirisena) but does not include any detailed descriptions of portfolio responsibilities or ministerial duties. The content focuses solely on the removal from office and dissolution actions without specifying what functions or responsibilities were involved."
2094-44,2018-10-26,PEOPLE,"The gazette content specifically announces the appointment of Hon. Mahinda Rajapaksa as Prime Minister. It names a specific individual and provides a basic title (""Prime Minister"") but does not include any detailed description of portfolio responsibilities or subject matter areas. This fits the definition of a People Gazette (Type 2)."
2094-30,2018-10-25,ORGANISATIONAL,"This gazette notification announces the National Consumer Price Index figure for September 2018, published by the Department of Census and Statistics. It does not involve government structure/personnel (Types 1-3) and does not fit any specialized categories (land, legal, commercial, elections, public service, or judicial). This is a statistical announcement falling under general administrative matters, making it Miscellaneous (Type 10)."
2094-32,2018-10-25,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act, specifically detailing the government's intention to acquire multiple plots of land and servitudes for public purpose. It contains detailed descriptions of land parcels, including lot numbers, land names, descriptions, owner names, and extents. The content falls squarely under Land Gazettes (Type 4) as it deals with land acquisitions, property ownership details, and land-related administrative procedures."
2094-33,2018-10-25,ELECTIONS,"This gazette content exclusively deals with electoral processes, specifically the certification and public inspection of electoral registers for multiple electoral districts in Sri Lanka. It falls under the Elections category as it involves voter registration matters and electoral administration under the Registration of Electors Act, not government personnel changes or structural modifications."
2094-34,2018-10-25,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act, specifying particular land parcels with detailed descriptions, boundaries, and extents. While it mentions a government minister (Gayantha Karunatilleke) issuing the order, the core content focuses entirely on land matters rather than government personnel changes or portfolio responsibilities. The document is explicitly labeled ""PART III - LANDS"" and ""Land Acquisition Notices,"" confirming its primary focus on land-related administrative matters."
2094-07,2018-10-23,ELECTIONS,"This gazette notice specifically concerns the summoning of a meeting to fill vacancies for Chairman and Vice Chairman positions in a local authority (Kinniya Pradeshiya Sabha) under the Local Authorities Elections Ordinance and Amendment Act. It deals with electoral processes at the local government level, specifically addressing vacancies and the election of officials, which falls squarely under the Elections category (Type 7)."
2094-08,2018-10-23,LEGAL_REGULATORY,"This gazette notification involves the declaration of ""Canadapura Children's Home"" as an approved charity under Section 1(a)(ii) of the Fifth Schedule of the Inland Revenue Act, No. 24 of 2017. While it mentions Minister Mangala Samaraweera, the core content is about implementing a specific provision of tax legislation (charity approval for tax purposes), making it primarily a legal/regulatory matter rather than a government personnel or structural change."
2094-09,2018-10-23,LAND,"This gazette content consists entirely of notices calling for claims to land parcels under the Registration of Title Act. It deals specifically with land ownership claims, cadastral maps, land title determinations, and land registration processes across multiple districts. The content focuses exclusively on land and property-related matters, fitting the definition of Land Gazettes (Type 4) which includes ""land registrations, property ownership, land titles"" and ""land acquisitions, transfers, or disposals."""
2094-10,2018-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner names, identity card numbers, addresses, title classifications, and encumbrances. The content is published in ""PART III - LANDS"" of the gazette and focuses entirely on land ownership and property rights, fitting perfectly within the Land Gazettes classification (Type 4)."
2094-11,2018-10-23,LAND,"This gazette content exclusively deals with land title registration matters, specifically the declaration of determinations by the Commissioner of Title Settlement regarding specific land parcels. It contains detailed schedules with land parcel numbers, extents, owner names, and title classifications, falling squarely within the Land Gazettes category (Type 4) for land and property-related matters."
2094-12,2018-10-23,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed descriptions of land locations, parcel numbers, cadastral maps, and ownership details. The content appears in ""PART III - LANDS"" of the gazette and focuses on land title settlement processes, which clearly falls under the Land Gazettes category (Type 4) for land and property-related matters."
2094-13,2018-10-23,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including details about land ownership, property boundaries, encumbrances, and servitude rights. The content appears in ""PART III - LANDS"" of the gazette and focuses on property registration and land ownership matters, which clearly falls under the Land Gazettes classification (Type 4)."
2094-14,2018-10-23,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains multiple orders for taking immediate possession of specific land parcels with detailed descriptions of the properties, including lot numbers, extents, boundaries, and locations. While it mentions a government minister (Gayantha Karunatilleke), the core content is about land acquisition rather than government personnel or structural changes, making it a Land Gazette (Type 4) according to the classification priority rules."
2094-15,2018-10-23,LAND,"This gazette contains multiple orders under the Land Acquisition Act authorizing the taking of immediate possession of specific land parcels. The content focuses exclusively on land acquisition matters, including detailed descriptions of land boundaries, extents, and locations. While a government minister is named, the primary purpose is land-related administrative action rather than government personnel changes or portfolio assignments."
2094-16,2018-10-23,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, including declarations of title determinations for specific land parcels, ownership details, property boundaries, and encumbrances. It contains detailed schedules of land parcels with ownership information, property extents, and legal encumbrances, falling squarely within the Land Gazette classification category."
2094-17,2018-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extent measurements, owner names and identities, title classifications, and encumbrances. The content is published in ""PART III - LANDS"" of the gazette and focuses entirely on land ownership and property rights, making it a clear example of Land Gazette classification."
2094-18,2018-10-23,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including parcel numbers, ownership details, extent of land, and encumbrances. The content is published in ""PART III - LANDS"" and focuses on property ownership and land title settlements in specific locations, making it clearly a Land Gazette according to the classification criteria."
2094-19,2018-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, specifically declaring determinations of land titles for various parcels in different locations. It contains detailed land parcel numbers, ownership details, extents, and legal descriptions of properties, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2094-20,2018-10-23,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to ownership or possession of land parcels under the Registration of Title Act. It involves land title settlement processes, cadastral maps, and property ownership claims across multiple districts, fitting perfectly within the Land Gazette category definition."
2094-21,2018-10-23,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land ownership claims, cadastral mapping, and title settlement procedures for specific land parcels in Matara and Hambantota districts. The content focuses entirely on land registration and title determination processes, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2094-22,2018-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including detailed schedules with parcel numbers, extents, owner names, and land classification details. The content falls under ""Land registrations, property ownership, land titles"" as specified in the Land Gazettes (Type 4) category."
2094-23,2018-10-23,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels (including parcel numbers, extents, ownership details, and encumbrances) in various locations. The content falls under ""Land registrations, property ownership, land titles"" as specified in the Land Gazettes (Type 4) category."
2094-25,2018-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner names, identity card numbers, and title classifications. The content is entirely focused on land ownership and property rights, falling squarely within the Land Gazette category (Type 4) as it involves land registrations, property ownership determinations, and title settlements."
2094-26,2018-10-23,LAND,"This gazette content exclusively deals with land title registration matters, specifically the declaration of determinations regarding title to numerous land parcels under the Registration of Title Act. It contains detailed schedules listing land parcel numbers, extents, owner names, and title classifications, making it clearly a land-related gazette under Type 4 classification."
2094-27,2018-10-23,LAND,"This gazette content is primarily about land acquisition for a public purpose (construction of an access road). It contains a formal declaration under the Land Acquisition Act with detailed descriptions of specific land parcels, their boundaries, and extents. While it mentions a government minister, the core content focuses on land matters rather than government personnel changes or structural adjustments, making it a Land Gazette (Type 4)."
2094-28,2018-10-23,LEGAL_REGULATORY,"This gazette content primarily involves legal/regulatory matters under the Industrial Disputes Act, specifically orders made under Section 4(1) of the Act to appoint arbitrators for industrial disputes. It references specific legislative enactments (Chapter 131 of the Legislative Enactments of Ceylon) and amendments, making it clearly a legal/regulatory notification rather than a government personnel, organizational, or other specialized category."
2094-29,2018-10-23,LAND,"This gazette content is a declaration under the Land Acquisition Act for the acquisition of specific land parcels (Lots 10) for a public purpose. It contains detailed descriptions of multiple land plots, including their extents, boundaries, and locations. While a government minister is named, the primary focus and overwhelming content of the document is land acquisition and property matters, making it a Land Gazette (Type 4) rather than a government personnel or hybrid classification."
2094-01,2018-10-22,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act, specifically detailing the acquisition of multiple land lots for public purpose. It contains descriptions of lands, their locations, extents, and claimants, which falls squarely under land and property-related matters as defined in Type 4 (Land Gazettes). The content does not involve government personnel changes, organizational restructuring, or any of the other specialized categories."
2094-03,2018-10-22,LEGAL_REGULATORY,"This gazette notification is issued under the Customs Ordinance (Chapter 235) and establishes new rates of exchange for customs duties and charges. It represents a regulatory framework for customs operations, specifically determining how customs valuations and payments should be calculated. This falls under Legal/Regulatory Gazettes as it involves statutory instruments and compliance requirements rather than government personnel changes, organizational structure, or other specialized categories."
2094-04,2018-10-22,ELECTIONS,"This gazette concerns the filling of a vacancy in a local government body (Mawanella Pradeshiya Sabha) due to a resignation, following procedures outlined in the Local Authorities Elections Ordinance. It involves the nomination and declaration of a new elected member, which directly relates to electoral processes and local government elections."
2094-05,2018-10-22,LAND,"This gazette content is a Land Acquisition Notice under the Land Acquisition Act, specifically declaring that a particular land parcel is needed for public purpose and will be acquired. It contains detailed land descriptions including location, boundaries, extent, and survey references, which are all characteristic of land-related matters. While it mentions a government minister's name, the primary focus is on land acquisition rather than government personnel changes or portfolio responsibilities."
2094-06,2018-10-22,LAND,"This gazette notice is exclusively about land acquisition under the Land Acquisition Act. It describes specific land parcels being acquired for public purpose, provides detailed descriptions of the lands (including location, extent, and current use), and outlines procedures for interested parties to claim compensation. The content falls squarely within the definition of Type 4 (Land Gazettes) as it deals with land acquisition, property descriptions, and land-related administrative procedures."
2093-42,2018-10-20,LAND,"This gazette content consists entirely of land acquisition declarations under the Land Acquisition Act. It describes specific parcels of land being acquired for public purposes, including detailed descriptions of land boundaries, locations, extents, and adjacent properties. The content focuses exclusively on land matters without involving government personnel changes, structural changes, or any other administrative matters that would fall under other categories."
2093-43,2018-10-20,LAND,"This gazette content exclusively deals with land acquisition notices under the Land Acquisition Act. It describes specific land parcels being acquired by the government for public purposes (Ranaviru Village), provides detailed descriptions of the lands including lot numbers, names, owners, claimants, and extents, and outlines the procedural requirements for interested parties to claim compensation. The content falls squarely within the definition of Type 4 (Land Gazettes) as it concerns land acquisitions and property matters."
2093-44,2018-10-20,LAND,"This gazette content is exclusively about land acquisition under the Land Acquisition Act. It contains detailed descriptions of specific land parcels, their boundaries, extents, and locations for acquisition for public purposes. While a government minister is named, the core content focuses entirely on land matters without detailing ministerial portfolio responsibilities or government structural changes, making it a clear Land Gazette (Type 4)."
2093-45,2018-10-20,LAND,"This gazette notice is exclusively about land acquisition matters. It concerns the deposit of compensation payments for acquired land, provides details of the specific land parcels (including location, plan numbers, and extent), and informs the public about the claims process. The content is focused solely on land and property-related administrative procedures under the Land Acquisition Act, fitting the definition of a Land Gazette."
2093-36,2018-10-18,LAND,"This gazette content is a land acquisition notice under the Land Acquisition Act, declaring that specific parcels of land totaling approximately 100.3443 hectares are needed for a public purpose. The document provides detailed descriptions of multiple land lots with their boundaries, extents, and locations. This falls squarely under Land Gazettes (Type 4) as it deals with land acquisition matters."
2093-37,2018-10-18,LEGAL_REGULATORY,"This gazette content involves the Minister of Justice and Prison Reforms exercising powers under the Trusts Ordinance to authorize the incorporation of trustees for ""The Arthma Jothi Foundation."" This constitutes a regulatory action under existing legislation (Trusts Ordinance Chapter 87), making it a legal/regulatory matter rather than a government personnel or structural change. The content focuses on the legal framework for trust incorporation rather than government administration or personnel appointments."
2093-38,2018-10-18,LAND,"This gazette content exclusively deals with land acquisition matters under the Land Acquisition Act, including notices of intended acquisitions, descriptions of specific land parcels, compensation claims processes, and amendments to acquisition plans. The content falls squarely within the ""Land and property-related matters"" category, specifically covering land acquisitions as defined in Type 4 classification."
2093-39,2018-10-18,LEGAL_REGULATORY,"This gazette contains a correction to regulations under ""The Sports Law, No. 25 of 1973,"" which involves legal/regulatory matters. It specifically amends procedural regulations for conducting elections within sports associations, falling under legal framework and regulatory modifications (Type 5). While a minister's name appears, it is in a signing capacity rather than detailing personnel changes or portfolio responsibilities, so government classification types do not take precedence."
2093-40,2018-10-18,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act, specifically declaring that a particular piece of land (described in detail with boundaries and extent) is needed for a public purpose and will be acquired. The content focuses exclusively on land matters (acquisition, property description, boundaries) and does not involve government personnel changes, structural changes, or any other specialized category."
2093-41,2018-10-18,LAND,"This gazette content primarily deals with land acquisition for servitude rights over specific parcels of land in Kurunegala District. It contains detailed descriptions of land parcels including lot numbers, land names, extents, boundaries, and claimant information. The content is focused on property rights and land use for infrastructure projects (sewerage pipe lines), which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters. While a minister is named, this is not about government personnel changes but rather about the minister exercising statutory authority for land acquisition purposes."
2093-19,2018-10-17,LEGAL_REGULATORY,"This gazette content involves the amendment of a CESS rate under the Sri Lanka Export Development Act, which constitutes a regulatory change. It is an order made under statutory authority that modifies existing regulations, fitting the definition of Legal/Regulatory Gazettes (Type 5) that cover ""regulatory frameworks and compliance requirements"" and ""statutory instruments and subsidiary legislation."" While a minister is named, this is incidental to the regulatory action being taken rather than constituting a personnel appointment or portfolio assignment."
2093-20,2018-10-17,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels, their boundaries, extents, and the legal process for taking possession of these lands. The content focuses exclusively on land-related administrative procedures without involving government personnel changes, structural reforms, or other specialized categories like legal frameworks, commercial matters, or public service administration."
2093-21,2018-10-17,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains multiple orders for taking possession of specific land parcels with detailed descriptions of boundaries, extents, and locations. The content focuses exclusively on land-related administrative actions without involving government personnel changes, structural reorganizations, or other specialized categories."
2093-22,2018-10-17,LAND,"This gazette content is a land acquisition notice under the Land Acquisition Act, declaring specific parcels of land needed for a public purpose. It contains detailed descriptions of multiple land lots, including their extents, boundaries, and claimants. The content is exclusively focused on land matters, falling squarely under the Land Gazettes category (Type 4) for land acquisitions and property-related administrative actions."
2093-23,2018-10-17,LAND,"This gazette content is primarily focused on land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land lots being acquired for public purposes, including their boundaries, extents, and claimants. The content falls squarely within the Land Gazette category (Type 4) as it deals with land acquisitions, property descriptions, and land registration matters, without involving government personnel changes, organizational restructuring, or other specialized categories."
2093-24,2018-10-17,LAND,"This gazette content is primarily focused on land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land lots being acquired for public purposes, including their boundaries, extents, and locations. The content falls squarely within the definition of Land Gazettes (Type 4) as it deals with land acquisitions and property matters, not government personnel changes, organizational restructuring, or other specialized categories."
2093-25,2018-10-17,LAND,"This gazette content is a declaration under the Land Acquisition Act for the acquisition of specific land parcels for public purpose. It contains detailed descriptions of land lots, their extents, boundaries, and ownership details. The content is exclusively focused on land acquisition matters, which falls squarely under the Land Gazettes classification (Type 4) for land and property-related matters."
2093-26,2018-10-17,ORGANISATIONAL,"This gazette content describes the renaming of a government institute (""Institute of Post Harvest Technology"" to ""National Post Harvest Management Institute"") without naming any specific individuals. It involves an administrative/structural change to a government entity operating under the Ministry of Agriculture, fitting the definition of Organisational Gazette (Type 1) which covers restructuring, renaming, or dissolving government departments/institutions without personnel changes."
2093-27,2018-10-17,ELECTIONS,"This gazette content specifically addresses the filling of a vacancy in a local government body (Eheliyagoda Pradeshiya Sabha) due to termination of party membership. It involves the electoral process under the Local Authorities Elections Ordinance, including the nomination and declaration of a new member. This falls directly under Election Gazettes (Type 7) which cover electoral processes, candidate nominations, and declarations related to local authority elections."
2093-28,2018-10-17,ELECTIONS,"This gazette concerns the filling of a vacancy in a local government council (Ja-Ela Urban Council) due to a resignation, as per the Local Authorities Elections Ordinance. It details the electoral process for selecting a new council member, which falls under electoral processes and related matters."
2093-29,2018-10-17,LEGAL_REGULATORY,"This gazette content publishes a Collective Agreement between a bank and a union under the Industrial Disputes Act. It contains detailed regulatory provisions about employment terms, salaries, bonuses, and working conditions. This falls under Legal/Regulatory Gazettes as it involves the publication of a legally binding agreement under statutory authority, establishing regulatory frameworks for employment practices."
2093-30,2018-10-17,LEGAL_REGULATORY,"This gazette content publishes a Collective Agreement between a private company (Coats Thread Exports) and a trade union under the Industrial Disputes Act. It contains detailed regulatory provisions about employment terms, salaries, bonuses, and working conditions. This falls under Legal/Regulatory Gazettes (Type 5) as it involves the official publication of a legally binding agreement that establishes regulatory frameworks and compliance requirements for industrial relations."
2093-31,2018-10-17,LEGAL_REGULATORY,"This gazette content publishes a collective agreement between a bank and a trade union under the Industrial Disputes Act. It contains detailed regulatory provisions governing employment terms, salaries, benefits, and working conditions. This falls under legal/regulatory matters as it constitutes a formal regulatory instrument published in accordance with statutory requirements."
2093-32,2018-10-17,LEGAL_REGULATORY,"This gazette content publishes a Collective Agreement between Seylan Bank PLC and the Seylan Bank Employees' Union under the Industrial Disputes Act. It constitutes a legal/regulatory matter as it involves the formal publication of a legally binding agreement between an employer and trade union, made under statutory authority (Section 06 of the Industrial Disputes Act). The content details the terms, conditions, and regulatory framework governing employment relations, which falls under legal/regulatory gazettes rather than government personnel or structural changes."
2093-33,2018-10-17,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act. It specifically declares that a particular piece of land (described by boundaries, extent, and location) is needed for a public purpose and will be acquired. The content deals exclusively with land and property matters, falling squarely under the Land Gazettes category (Type 4). While it mentions a government minister's name, this is incidental to the primary land-related purpose of the notice, and no detailed portfolio responsibilities or government structural changes are described."
2093-34,2018-10-17,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act. It specifically declares that a particular piece of land is needed for a public purpose and will be acquired, providing a detailed description of the land's location, extent, and boundaries. The content deals exclusively with land and property-related matters, fitting the definition of a Land Gazette (Type 4). Although a government minister is named, the notice is not about the minister's appointment, portfolio responsibilities, or government structure, but rather about the execution of a land-related administrative function."
2093-35,2018-10-17,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act. It contains a formal declaration by the Minister for the acquisition of specific land parcels (Lot A and Lot B) for a public purpose, including detailed descriptions of the land boundaries, extents, and locations. The content fits squarely within the ""Land Gazettes"" category, which covers land acquisitions, transfers, and property-related matters. Although a government minister is named, the core subject matter is land, not government personnel or structural changes, making Type 4 the appropriate classification."
2093-05,2018-10-16,PEOPLE,The gazette content announces the appointment of a specific individual (Ms. L. D. Senanayaka) to a government position (Secretary to the Ministry of Internal Affairs and Wayamba Development). It names the person and provides their basic title but does not include any detailed description of their portfolio responsibilities or subject matter duties. This fits the definition of a People Gazette (Type 2).
2093-06,2018-10-16,PUBLIC_SERVICE,"The gazette content amends the Medical Service Minute of the Sri Lankan Health Service, specifically updating the recognized qualifications for medical specialties (Critical Care and Medical Education). This is a public service regulation concerning professional qualifications and service conditions within the government health service, falling under Public Service Gazettes (Type 8) for public sector administration and service matters."
2093-07,2018-10-16,LEGAL_REGULATORY,"This gazette content primarily involves the declaration of a conservation forest under the Forest Conservation Ordinance, which constitutes a legal/regulatory matter. It exercises powers vested by specific acts and ordinances to create a legally protected area, falling squarely under Type 5 (Legal/Regulatory Gazettes) for legal framework and regulatory matters. While it mentions Minister Maithripala Sirisena, it does so only in the context of exercising statutory authority rather than focusing on government personnel changes or detailed portfolio responsibilities."
2093-08,2018-10-16,LAND,"This gazette content specifically deals with land title registration under the Registration of Title Act, involving the declaration of title determination for a specific parcel of land (No. 244 of Block 01) with detailed land particulars including ownership details, extent, encumbrances, and servitude rights. It falls squarely within the Land Gazettes category as it concerns land registration and property ownership matters."
