Document ID,Document Date,Gazette Type,Reasoning
1912-24,2015-04-29,LAND,"This gazette content is exclusively about land acquisition for the Moragahakanda & Kaluganga Development Project, detailing specific land parcels, their descriptions, claimants, and encroachers. It falls under the Land Gazette category (Type 4) as it deals with land acquisition, property ownership matters, and land use for a development project, without involving government personnel changes or structural reorganizations."
1912-25,2015-04-29,HYBRID,"This gazette names a specific individual (J. P. Dayasiri Pathmakumara Jayasekera) with his detailed ministerial portfolio responsibilities (""Minister-in-charge of the subject of Finance and Planning Law and Peace, Local Government and Manpower, Education and Cultural Affairs, Land, Environment, Tourism, Investment Co-ordinate, Co-operative and Food Supply and Distribution""). It also contains a delegation of powers to other named individuals (Hitihami Mudiyanselage Dharmasena and Gamage Somadasa), making it a hybrid document that includes both government personnel and detailed administrative responsibilities."
1912-26,2015-04-29,PEOPLE,"This gazette contains only government personnel appointments (Mr. Herath Yapa as Secretary to the Ministry of Labour and Mr. R. M. W. Rathnayake as Secretary to the State Ministry of Housing and Samurdhi) with basic titles only. It does not include detailed descriptions of portfolio responsibilities or subject matter areas, making it a pure People Gazette according to the classification rules."
1912-27,2015-04-29,ELECTIONS,"This gazette contains multiple notices under the Local Authorities Elections Ordinance regarding vacancies in Pradeshiya Sabhas (local government bodies) due to members ceasing party membership, and the filling of a vacancy through nomination by a political party. This content specifically deals with electoral processes and local government member status changes, falling squarely under the Elections category (Type 7) which covers electoral matters including candidate registrations, vacancies, and declarations related to local authority elections."
1912-28,2015-04-29,LEGAL_REGULATORY,"This gazette content primarily concerns the publication of an arbitration award related to an industrial dispute under the Industrial Disputes Act. It involves legal procedures, statutory instruments, and regulatory compliance matters, which falls under the Legal/Regulatory classification (Type 5). The content does not involve government structure/personnel changes (Types 1-3) or fit any other specialized categories like land, commercial, elections, public service, or judicial matters."
1912-29,2015-04-29,LEGAL_REGULATORY,"This gazette notification announces the declaration of the Cost of Living Index Number and the corresponding special allowance for workers, made under the authority of the Wages Boards Ordinance. The content primarily involves the publication of a regulatory framework and compliance requirement (wage adjustments based on a statutory index), which falls under Legal/Regulatory matters. While it names a government official (Dr. Satharasinghe), it does so only in their capacity to fulfill a regulatory function under existing legislation, and the core content is about implementing a legal/regulatory requirement rather than government personnel or structural changes."
1912-05,2015-04-28,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels being acquired by the government for public purposes, including lot numbers, land names, descriptions, claimants, and exact measurements. The content falls under ""Land acquisitions, transfers, or disposals"" as specified in the Land Gazettes (Type 4) classification."
1912-06,2015-04-28,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels being acquired for public purposes, including lot numbers, land names, descriptions, extents, and claimant information. The content falls squarely within the Land Gazette category (Type 4) as it involves land acquisitions, property descriptions, and land registration matters."
1912-07,2015-04-28,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act. It specifically declares that a particular parcel of land is needed for a public purpose and will be acquired, providing detailed descriptions of the land's location, boundaries, and extent. The content falls squarely within the definition of Type 4 (Land Gazettes) as it deals with land acquisition, which is a land and property-related matter."
1912-08,2015-04-28,ELECTIONS,"This gazette content specifically deals with filling vacancies in the office of Chairman for local government bodies (Pradeshiya Sabhas) under the Local Authorities Elections Ordinance. It involves electoral processes at the local government level, including declarations of elected officials to fill positions that became vacant due to resignation and death. This falls squarely under Election-related matters as it concerns the electoral process for local authorities."
1912-09,2015-04-28,LAND,"This gazette content deals exclusively with land settlement orders under the Land Settlement Ordinance, specifically addressing the final settlement of multiple land lots in Kurunegala District. It contains detailed schedules listing land parcels, their extents, and the individuals or entities (including The State) to whom they are being settled. The content is published in ""PART III - LANDS"" of the gazette, confirming its primary focus on land matters, which falls under the Land Gazettes classification (Type 4)."
1912-10,2015-04-28,LAND,"This gazette content deals exclusively with land settlement orders under the Land Settlement Ordinance, specifically addressing the final settlement of numerous land lots in Anuradhapura District. The content includes detailed schedules of land parcels, their extents, and the parties to whom they are being settled (either to the State or specific individuals), which falls squarely within the definition of Type 4 (Land Gazettes) for land registrations, land titles, and property ownership matters."
1912-11,2015-04-28,LAND,"This gazette content exclusively deals with land-related matters, specifically notices calling for claims to land parcels under the Registration of Title Act. It involves land ownership claims, cadastral maps, land title settlement procedures, and determinations of land titles - all falling squarely within the Land Gazette classification (Type 4) for land and property-related matters."
1912-12,2015-04-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed information about parcel numbers, extents, owners, and encumbrances. The content appears in ""PART III - LANDS"" of the gazette and focuses on property ownership and land title settlements, which falls squarely under the Land Gazettes classification (Type 4)."
1912-13,2015-04-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including details of land ownership, parcel numbers, extents, and property boundaries in various villages. The content falls under ""Land and property-related matters"" as defined in Type 4, specifically covering land registrations and title determinations."
1912-14,2015-04-28,LAND,"This gazette content deals exclusively with land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific parcel of land (Parcel No. 79) with detailed land particulars including owner information, extent, and classification. It falls under the ""PART III - LANDS"" section and involves land registration matters, making it a clear Land Gazette."
1912-15,2015-04-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including details of parcel numbers, extents, owners, and land classifications. The content is published in ""PART III - LANDS"" and focuses on land ownership and title settlement, making it clearly a Land Gazette (Type 4) according to the classification criteria."
1912-16,2015-04-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains detailed declarations of title determinations for specific land parcels, including parcel numbers, owner names, extent of land, title classifications, and encumbrances. The content appears in ""PART III - LANDS"" of the gazette and focuses on land ownership and property rights, making it clearly a Land Gazette according to the classification criteria."
1912-17,2015-04-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determinations by the Commissioner of Title Settlement regarding specific land parcels, including parcel numbers, ownership details, extent of land, and title classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses on land ownership and title settlement processes, which clearly falls under the Land Gazettes category (Type 4)."
1912-18,2015-04-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including details about land ownership, parcel numbers, extents, and property titles. The content appears in ""PART III - LANDS"" of the gazette and focuses on land settlement and title registration processes, which clearly falls under the Land Gazettes classification (Type 4) for land and property-related matters."
1912-19,2015-04-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including detailed information about land parcels, owners, property extents, and title classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses on property ownership and land registration, which clearly falls under the Land Gazettes category (Type 4) for land and property-related matters."
1912-20,2015-04-28,LAND,"This gazette content deals specifically with land title registration under the Registration of Title Act, involving the declaration of determination for a specific parcel of land (No. 89 of Block 17) with detailed ownership information, property boundaries, and land registration particulars. It falls under the ""PART III - LANDS"" section and involves land settlement matters, making it clearly a Land Gazette according to the classification criteria."
1912-01,2015-04-27,LEGAL_REGULATORY,"This gazette notification establishes new rates of exchange for customs duties and other charges under the Customs Ordinance. It constitutes a regulatory framework for customs valuation and compliance requirements, falling squarely under Legal/Regulatory matters (Type 5) as it involves statutory instruments and regulatory procedures for customs operations."
1912-02,2015-04-27,LEGAL_REGULATORY,"This gazette contains regulations made by the Minister under the National Thoroughfares Act, No. 40 of 2008. It establishes legal and regulatory frameworks for user fees, payment methods, enforcement mechanisms, and penalties for non-compliance on the Colombo-Katunayake User Fee National Highway. This fits the Legal/Regulatory classification as it creates subsidiary legislation and regulatory requirements."
1912-03,2015-04-27,ELECTIONS,"This gazette notice concerns the filling of a vacancy in a local government body (Minipe Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It specifically deals with the electoral process for local authorities, including the declaration of an elected member to fill a vacancy caused by a member ceasing to belong to their political party. This falls squarely under the ""Elections Gazettes"" category (Type 7) as it pertains to electoral processes and declarations."
1912-04,2015-04-27,LEGAL_REGULATORY,"This gazette content primarily involves amendments to regulations under the Title Registration Act, No. 21 of 1998. It contains legal modifications to statutory instruments, specifically changing terminology and correcting references in existing regulations. This falls under Legal/Regulatory matters (Type 5) as it deals with regulatory frameworks and compliance requirements rather than government personnel changes, organizational restructuring, or any of the other specialized categories."
1911-22,2015-04-25,LAND,"This gazette content consists entirely of multiple ""NOTICE CALLING FOR CLAIMS TO LAND PARCELS"" announcements under the Registration of Title Act. These notices specifically deal with land ownership claims, cadastral maps, land title determinations, and land parcel registrations across various districts. The content is exclusively focused on land and property-related matters, falling squarely within the Land Gazette classification (Type 4) as it involves land registrations, ownership claims, title settlements, and property boundary determinations."
1911-23,2015-04-25,LAND,"This gazette content deals exclusively with land and property matters, specifically notices calling for claims to intestate property under the Registration of Title Act. It contains detailed land parcel information, cadastral map numbers, and property descriptions for multiple properties. The content focuses on land title registration and property claims, which falls squarely under the Land Gazette classification (Type 4) without any government personnel changes or structural administrative matters."
1911-24,2015-04-25,LAND,"This gazette content exclusively deals with land-related matters, specifically notices calling for claims to land parcels under the Registration of Title Act. It involves land ownership claims, cadastral maps, and title settlement procedures for multiple land parcels in different districts. The content focuses entirely on land registration and title determination processes without any government personnel changes, structural reorganizations, or other non-land administrative matters."
1911-25,2015-04-25,LAND,"This gazette content is exclusively about land title registration and property ownership matters. It contains a declaration by the Commissioner of Title Settlement determining ownership of numerous land parcels under the Registration of Title Act, with a detailed schedule listing parcel numbers, extents, owners (National Housing Development Authority), and encumbrances. The content appears in ""PART III - LANDS"" of the gazette and deals specifically with land registration and property rights, fitting perfectly within the Land Gazette classification (Type 4)."
1911-26,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains a declaration by the Commissioner of Title Settlement regarding the determination of title to specific land parcels (Parcel Nos. 2 and 3) in Mount Lavinia, including details about ownership, extent, class of title, encumbrances, and legal restrictions. The content falls under ""Land registrations, property ownership, land titles"" as specified in the Land Gazettes (Type 4) category."
1911-27,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including details about land ownership, extent, encumbrances, and servitude rights. The content appears in ""PART III - LANDS"" of the gazette and focuses on land registration and property rights, which clearly falls under the Land Gazettes classification (Type 4)."
1911-28,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed property descriptions, ownership details, and legal status of land titles. The content appears in ""PART III - LANDS"" of the gazette and focuses on land registration and title settlement processes, which clearly falls under the Land Gazettes classification (Type 4)."
1911-29,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including parcel numbers, extents, ownership details, and encumbrances. The content is focused on land registration and title settlement processes, which falls squarely under the Land Gazettes category (Type 4) as it involves land ownership, titles, and property registrations."
1911-30,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels (including parcel numbers, extents, ownership details, and encumbrances) in the Homagama area. The content focuses on land ownership, property rights, and title settlements, which falls squarely under the Land Gazette classification (Type 4) for land and property-related matters."
1911-31,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including details of land ownership, parcel numbers, extents, and property rights. The content appears in ""PART III - LANDS"" and focuses entirely on land registration and title settlement, which falls squarely under the Land Gazettes classification (Type 4)."
1911-32,2015-04-25,LAND,"This gazette content deals exclusively with land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific land parcel (No. 405) with detailed land particulars including location, extent, ownership details, and encumbrances. It falls under the Land Gazettes category as it primarily concerns land registration and property ownership matters."
1911-33,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels (including parcel numbers, block numbers, cadastral maps, locations, and ownership details) in various villages. The content focuses on land ownership registration, property boundaries, and title determinations, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
1911-34,2015-04-25,LAND,"This gazette content is primarily concerned with land title registration under the Registration of Title Act. It contains a declaration of determination for a specific parcel of land (Parcel No. 242, Block 18) in Homagama, including details about the land extent, owner information, and property rights. The content falls under ""Land and property-related matters"" including land registrations, property ownership, and land titles, which aligns perfectly with Type 4 (Land Gazettes)."
1911-35,2015-04-25,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act. It contains a declaration by the Commissioner of Title Settlement regarding the determination of title to a specific parcel of land (Parcel No. 129, Block 08) with detailed land particulars including location, extent, ownership details, and title classification. The content falls under ""Land and property-related matters"" as defined in Type 4, specifically dealing with land registrations and title determinations."
1911-36,2015-04-25,LAND,"This gazette content deals exclusively with land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific parcel of land (No. 129 of Block 34) in Homagama. It includes detailed land particulars such as parcel number, extent, owner information, and title classification, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
1911-37,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner names, and title classifications. The content falls under ""Land and property-related matters"" including ""land registrations, property ownership, land titles"" as defined for Type 4 (Land Gazettes)."
1911-38,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters. It specifically concerns the amendment of a title registration for a specific parcel of land (No. 304 of Block 19) in the Colombo District, including details about its location, cadastral map reference, and the expunging of all particulars related to this land title. The document is published under ""PART III - LANDS"" and involves the Commissioner of Title Settlement, confirming it as a land-related administrative matter falling under Type 4 (Land Gazettes)."
1911-39,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner names, identity card numbers, addresses, and title classifications. The content focuses on land ownership registration and title settlement processes, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
1911-40,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, specifically declaring determinations of land ownership for multiple parcels in Rajanganaya. It contains detailed schedules of land parcels, their extents, ownership details (primarily ""The State"" and ""Irrigation Department""), and land classification information. This falls squarely under Land Gazettes (Type 4) as it concerns land registrations, property ownership determinations, and land title matters."
1911-41,2015-04-25,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific parcel of land (No. 29 of Block 04) with detailed land particulars including location, extent, owner information, and title classification. It falls squarely under Land Gazettes as it deals with land registration and title settlement matters."
1911-42,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains a declaration by the Commissioner of Title Settlement regarding the determination of title to specific land parcels (Nos. 99 and 213) in Horethuduwa, including details about ownership, extent, class of title, and encumbrances. The content appears in ""PART III - LANDS"" of the gazette and focuses solely on land property matters without any government personnel changes, organizational restructuring, or other non-land related administrative content."
1911-43,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extent measurements, owner names and identities, title classifications, and encumbrances. The content is published in ""PART III - LANDS"" and focuses entirely on land ownership and property registration, fitting the definition of Land Gazettes (Type 4)."
1911-44,2015-04-25,LAND,"This gazette content deals exclusively with land title registration and amendment of parcel details (parcel number and extent) for a specific plot of land. It involves the Registration of Title Act and concerns cadastral mapping, land boundaries, and official land records. The content falls squarely within the Land Gazette category (Type 4) as it pertains to land registrations, property ownership details, and land title amendments."
1911-45,2015-04-25,LAND,"This gazette content specifically deals with land title registration under the Registration of Title Act, No. 21 of 1998. It contains a declaration by the Commissioner of Title Settlement regarding the determination of title to specific land parcels (No. 497 and 499) in Katukurunda, including details of ownership, extent of land, and title classification. The content is published in ""PART III - LANDS"" of the gazette and focuses exclusively on land registration matters, making it a clear example of Type 4 (Land Gazette)."
1911-46,2015-04-25,LAND,"This gazette content deals exclusively with land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific parcel of land (No. 72 of Block 10) with detailed property particulars including owner information, extent, and legal status. It falls under the Land Gazettes category as it primarily concerns land registration and property ownership matters."
1911-47,2015-04-25,LAND,"This gazette content consists entirely of notices calling for claims to land parcels under the Registration of Title Act. It deals specifically with land ownership claims, cadastral maps, land title settlements, and property registration matters in various districts. The content focuses exclusively on land-related administrative procedures, making it a clear example of Type 4 (Land Gazette) according to the classification criteria."
1911-48,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including details about land ownership, extent, location, and title classifications. The content appears in ""PART III - LANDS"" and focuses on property registration and land title settlements, which clearly falls under the Land Gazettes category (Type 4) for land and property-related matters."
1911-49,2015-04-25,LAND,"This gazette content specifically deals with an amendment to land title registration under the Registration of Title Act. It concerns the modification of ownership details for a specific parcel of land (No. 15 of Block 01) in Kumbaloluwa village, including the amendment of the owner's name and address. The content is published in ""PART III - LANDS"" of the gazette and involves land title matters, which falls squarely under the Land Gazettes classification (Type 4) for land and property-related administrative matters."
1911-50,2015-04-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains detailed declarations of land ownership determinations for specific parcels of land in Galle District, including parcel numbers, extents, owner names, and title classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses on land registration and property ownership matters, which clearly falls under the Land Gazettes category."
1911-51,2015-04-25,LAND,"This gazette content specifically deals with land title registration under the Registration of Title Act, involving the declaration of title determination for a specific land parcel (No. 566 of Block 08) with detailed land particulars including owner information, extent, and location. This falls squarely within the Land Gazette category (Type 4) as it concerns land registration and property ownership matters."
1911-52,2015-04-25,LAND,"This gazette content exclusively deals with land title amendments under the Registration of Title Act, No. 21 of 1998. It contains multiple entries making specific amendments to land parcel details including extent measurements, owner names, access rights, and right of way particulars for various land parcels in the Gampaha District. The content is purely land and property-related, falling squarely within the Land Gazette classification (Type 4) as it involves land registrations, title amendments, and property boundary/access matters."
1911-14,2015-04-24,HYBRID,"This gazette names a specific individual (Harin Fernando) and provides detailed portfolio responsibilities (Chief Minister of Uva Province and Minister of Finance and Planning, Law and Peace, Education, Local Government, Social Welfare and Rural Infrastructure Development and Construction). It also involves personnel actions (suspending and assigning duties to local government officials), making it a Hybrid gazette that contains both government personnel changes and detailed portfolio descriptions."
1911-15,2015-04-24,ORGANISATIONAL,"This gazette content involves the appointment of a Competent Authority for a university campus under the Universities Act. While it mentions a Minister (Sarath Amunugama) and an appointee (Professor Ranjith Premalal de Silva), the primary focus is on educational administration (university affairs) rather than core government structure/personnel changes. This falls under educational matters, which is categorized as Miscellaneous (Type 10) according to the classification guidelines."
1911-16,2015-04-24,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of 41 specific land lots being acquired for public purpose, including their exact locations, boundaries, and extents. The content focuses solely on land/property matters without any government personnel changes, structural changes, or other specialized categories. The mention of the Minister of Lands is incidental to the land acquisition declaration process."
1911-17,2015-04-24,LAND,"This gazette content is primarily about land acquisition for public purposes under the Land Acquisition Act. It contains detailed descriptions of specific land parcels being acquired, including their locations, extents, and boundaries. While it mentions a government minister making the declaration, the core content focuses entirely on land matters rather than government personnel changes or portfolio responsibilities. This fits the definition of Type 4 (Land Gazettes) which covers ""land acquisitions, transfers, or disposals"" and ""any gazette content primarily dealing with land, property, or real estate matters."""
1911-18,2015-04-24,LAND,"This gazette content is a land acquisition notice under the Land Acquisition Act, declaring that specific parcels of land are needed for a public purpose. It contains detailed descriptions of 89 land lots with their boundaries, extents, and locations. The content is exclusively about land matters (acquisition for public purpose) and does not involve government personnel changes, organizational structure, or any other specialized category besides land-related administrative matters."
1911-19,2015-04-24,LAND,"This gazette content exclusively deals with land acquisition matters under the Land Acquisition Act, including detailed descriptions of specific land parcels, their boundaries, extents, and acquisition procedures for public purposes. It falls squarely within the Land Gazette category (Type 4) as it concerns land acquisition, property descriptions, and related administrative procedures without involving government personnel changes or structural modifications."
1911-08,2015-04-23,ELECTIONS,"This gazette content deals specifically with electoral processes at the local government level, including filling vacancies in Pradeshiya Sabha (local council) positions due to removals and party membership changes. It references the Local Authorities Elections Ordinance and involves declarations by Returning Officers regarding elected members and chairpersons, which falls under election-related matters rather than general government personnel changes."
1911-09,2015-04-23,LEGAL_REGULATORY,"This gazette content involves the imposition of a Special Commodity Levy under the Special Commodity Levy Act, No. 48 of 2007. It contains regulatory changes to import duties on specific commodities (potatoes and onions), which falls under legal/regulatory matters. The content does not involve government personnel changes, structural changes, or any of the other specialized categories, making it a clear example of Type 5 (Legal/Regulatory Gazettes)."
1911-10,2015-04-23,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act. It specifically declares that a particular piece of land described in detail (including boundaries, extent, and location) is needed for a public purpose and will be acquired. The content deals exclusively with land and property-related matters, falling squarely under the Land Gazette classification (Type 4). While it mentions a government minister, this is incidental to the land acquisition declaration, which is the primary focus of the notice."
1911-11,2015-04-23,Error,API request failed: 504 Server Error: Gateway Timeout for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
1911-12,2015-04-23,LEGAL_REGULATORY,"This gazette contains a legal notice amending birth and death registration divisions under the Birth and Death Registration Ordinance (Chapter 110). It involves regulatory changes to administrative boundaries for registration purposes, which falls under legal/regulatory matters rather than government personnel changes, land matters, or other specialized categories."
1911-13,2015-04-23,JUDICIAL_LAW_ENFORCEMENT,"This gazette content involves judicial appointments to a Commission of Inquiry, specifically appointing a High Court Judge as a Commissioner. It falls under Judicial/Law Enforcement (Type 9) as it deals with court appointments and judicial matters rather than general government personnel changes or structural reorganizations."
1911-06,2015-04-22,ELECTIONS,"This gazette content specifically deals with filling vacancies in local government bodies (Medirigiriya Pradeshiya Sabha and Udapalatha Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It involves electoral processes for local authorities, including the declaration of elected officials (Chairman and member) to fill positions that became vacant due to removal and party membership changes. This falls squarely under Election Gazettes (Type 7) as it concerns electoral matters and appointments within local government electoral systems."
1911-07,2015-04-22,LAND,"This gazette notice is exclusively about land acquisition under the Land Acquisition Act. It describes the government's intention to acquire a specific parcel of land (1.9251 Hectare paddy field) for creating a water reserve, provides detailed land description including lot number, survey details, location, and claimant information. It also outlines procedures for interested parties to claim compensation. This content fits perfectly within the Land Gazette category (Type 4) as it deals with land acquisition and property matters."
1911-01,2015-04-20,LEGAL_REGULATORY,"This gazette notification establishes new rates of exchange for customs duties and other charges under the Customs Ordinance. It represents a regulatory framework for customs valuation and compliance requirements, falling squarely under Legal/Regulatory matters. The content involves statutory instruments and regulatory procedures rather than government personnel changes, organizational restructuring, or any of the other specialized categories."
1911-02,2015-04-20,LEGAL_REGULATORY,"This gazette content primarily deals with regulatory matters under the Excise (Special Provisions) Act, specifically declaring changes to excise duty rates on hybrid motor cars. It contains a legal order issued by the Minister of Finance exercising powers vested by legislation, making it a regulatory/legal matter rather than a government personnel or structural change. The mention of the minister's name is incidental to the regulatory function being performed."
1911-03,2015-04-20,LAND,"This gazette content is a land acquisition notice under the Land Acquisition Act, declaring that specific parcels of land are needed for a public purpose. It contains detailed descriptions of multiple land lots with their boundaries, extents, and locations. The content focuses exclusively on land matters (acquisition of property) without involving government personnel changes, structural changes, or other specialized categories like legal, commercial, or electoral matters."
1911-04,2015-04-20,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels, their boundaries, extents, and locations for public purpose acquisition. The content focuses solely on land/property matters without any government personnel changes, structural changes, or other specialized categories."
1910-03,2015-04-17,LAND,"This gazette content exclusively deals with land acquisition matters under the Land Acquisition Act. It contains detailed notices for acquiring specific land parcels for public purposes (housing and construction of official residence), including land descriptions, boundaries, and compensation procedures. This fits perfectly within the Land Gazettes category (Type 4) as it focuses on land acquisition and property matters without any government personnel changes or structural administrative modifications."
