Document ID,Document Date,Gazette Type,Reasoning
2199-24,2020-10-29,ELECTIONS,"This gazette notice specifically concerns the vacation of office by a member of the Dimbulagala Pradeshiya Sabha due to ceasing membership in a political party. This is a direct matter related to electoral processes and the status of an elected official under the Local Authorities Elections Ordinance, fitting the definition of an Elections Gazette (Type 7)."
2199-25,2020-10-29,LEGAL_REGULATORY,"This gazette content establishes rules and procedures for municipal budget preparation and enforcement under the Municipal Council Ordinance. It creates a regulatory framework for financial governance at the local government level, including specific procedures for budget drafting, approval processes, voting mechanisms, and compliance requirements. This falls under Legal/Regulatory matters as it constitutes subsidiary legislation and regulatory procedures rather than government personnel changes, organizational restructuring, or any of the other specialized categories."
2199-12,2020-10-28,ORGANISATIONAL,"This gazette content primarily concerns the establishment and organization of a university (Gampaha Wickramarachchi University of Indigenous Medicine) under the Universities Act. While it mentions a government minister (Professor G. L. Peiris) by name, the core content focuses on educational matters - establishing a university, defining its faculties and departments, and outlining its educational mission. This falls under educational matters and academic institutional establishment, which is classified as Miscellaneous (Type 10) according to the specialized classification guidelines."
2199-13,2020-10-28,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act, specifying detailed descriptions of multiple land lots being acquired. It contains no government personnel changes or structural changes, focusing exclusively on land/property matters, which falls under the Land Gazettes category (Type 4)."
2199-14,2020-10-28,LEGAL_REGULATORY,"This gazette content is a legal/regulatory instrument that amends the CESS rates on various footwear articles under the Sri Lanka Export Development Act, No. 40 of 1979. It contains a statutory order with a detailed schedule of tariff codes and rates, making it primarily about regulatory framework modifications rather than government personnel, structure, or other specialized categories."
2199-09,2020-10-27,JUDICIAL_LAW_ENFORCEMENT,"This gazette content involves judicial/law enforcement matters as it concerns the appointment of a retired judicial officer to conduct an inquiry into potential misconduct by a local government official (Chairman of an Urban Council) and includes the temporary suspension of that official. The content references specific legal ordinances and acts, involves judicial powers (powers of a Commission under the Inquiry of Commission Act), and deals with law enforcement procedures regarding local government officials. While it mentions the Governor (a government person), it does not focus on government structural changes or detailed ministerial portfolios, but rather on judicial inquiry procedures and law enforcement actions against a local official."
2199-10,2020-10-27,PUBLIC_SERVICE,"This gazette content contains the Service Minute of the Sri Lanka Ayurvedic Medical Service, which outlines public service recruitment, grades, salaries, and service conditions for Ayurvedic medical officers. It deals specifically with public sector service administration, including salary scales, post classifications, and service structure, falling under Public Service Gazettes (Type 8) rather than government personnel changes or other specialized categories."
2199-11,2020-10-27,LAND,"This gazette content consists of multiple orders under the Urban Development Projects Act declaring that specific parcels of land are required for urban development projects. The content provides detailed descriptions of land parcels, including their locations, boundaries, lot numbers, and exact measurements. This falls squarely within the Land Gazette category (Type 4) as it deals with land acquisitions and property matters for development purposes, rather than government personnel changes, organizational restructuring, or other specialized categories."
2199-01,2020-10-26,LEGAL_REGULATORY,"This gazette content primarily involves the imposition and amendment of a Special Commodity Levy under the Special Commodity Levy Act, No. 48 of 2007. It contains regulatory changes to tax rates on specific commodities, rescinds previous orders, and establishes new legal requirements for import/export duties. This fits the Legal/Regulatory classification (Type 5) as it deals with statutory instruments, regulatory frameworks, and compliance requirements rather than government personnel changes, organizational structure, or other specialized categories."
2199-02,2020-10-26,LEGAL_REGULATORY,"This gazette content is a legal/regulatory instrument that amends a previous gazette notification under the Ports and Airports Development Levy Act, No. 18 of 2011. It specifically modifies import regulations by adding a new sub-paragraph exempting certain medical instruments and equipment from the levy. While it mentions Minister Mahinda Rajapaksa, it does not describe his detailed portfolio responsibilities or make structural government changes, making it primarily a regulatory matter rather than a government personnel or organizational announcement."
2199-03,2020-10-26,LEGAL_REGULATORY,"This gazette notification announces new rates of exchange for customs duties and charges under the Customs Ordinance (Chapter 235). It constitutes a regulatory framework for customs operations and compliance requirements, falling squarely under Legal/Regulatory matters. While it mentions a government official (Director General of Customs), it does not involve government structural changes, personnel appointments, or detailed portfolio responsibilities that would trigger Types 1-3. The content is specifically about regulatory implementation rather than government administration."
2199-04,2020-10-26,ELECTIONS,"This gazette concerns the filling of a vacancy in a local government body (Naula Pradeshiya Sabha) due to a resignation, as per the Local Authorities Elections Ordinance. It involves the electoral process for a local authority position, including the nomination and declaration of a new member by a political party, which falls under election-related matters."
2199-05,2020-10-26,ELECTIONS,"This gazette content contains notices under the Local Authorities Elections Ordinance declaring that specific individuals have vacated their offices as members of local government councils (Colombo Municipal Council and Kotapola Pradeshiya Sabha) due to ceasing membership in their respective political parties. This directly relates to electoral processes and changes in elected positions, falling under the Elections category (Type 7) which covers electoral matters including vacating offices and changes in membership of elected bodies."
2199-06,2020-10-26,ELECTIONS,"This gazette content specifically addresses the filling of a vacancy in a local government body (Valikamam North Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It deals with electoral processes, including the resignation of a member, nomination by a political party, and declaration of a new member - all falling under election-related administrative matters. This fits the definition of Type 7 (Elections Gazettes) which covers electoral processes, candidate nominations, and declarations related to local authority elections."
2199-07,2020-10-26,ELECTIONS,"This gazette content specifically deals with filling vacancies in the offices of Chairman and Vice Chairman of a local government authority (Ibbagamuwa Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It involves electoral processes at the local government level, including the declaration of elected officials to fill positions that became vacant due to previous office holders being elected to Parliament or promoted to Chairman. This falls squarely under Election-related matters as it concerns the electoral process and filling of elected positions in local government bodies."
2199-08,2020-10-26,PUBLIC_SERVICE,"This gazette content pertains to amendments to the Service Minute of the Sri Lanka Information and Communication Technology Service. It deals with public service recruitment, promotion criteria, and disciplinary procedures for a specific government service, which falls under the category of Public Service Gazettes."
2198-55,2020-10-23,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including detailed property descriptions, ownership information, and encumbrances. The content focuses on land registration, property ownership, and title settlement - all core elements of the Land Gazettes category. There is no government personnel or structural changes, legal/regulatory framework creation, or other specialized administrative matters that would fit other categories."
2198-56,2020-10-23,LEGAL_REGULATORY,"This gazette content involves the amendment of regulations related to allowances and fuel limits for councilors in local government bodies (Municipal Council, Urban Council, Pradeshiya Sabha) in the Eastern Province. It constitutes a regulatory modification through statutory instruments, falling under Legal/Regulatory matters rather than government personnel/structure changes or other specialized categories."
2198-57,2020-10-23,HYBRID,"This gazette contains both a named individual (Mahinda Rajapaksa, Minister of Finance) and detailed descriptions of his responsibilities and actions, specifically amending a previous gazette notification by adding a new sub-paragraph regarding the import of pharmaceutical machinery and equipment. The content includes both the ""who"" (government person) and the ""what"" (detailed government responsibilities/portfolios), making it a Hybrid Gazette."
2198-58,2020-10-23,LAND,"This gazette content primarily deals with land acquisition for a water supply project. It specifically describes the acquisition of immobile properties (land) with detailed descriptions of the property boundaries, location, and extent. While it mentions a government minister (Vasudeva Nanayakkara) and references the National Water Supply and Drainage Board Act, the core subject matter is land acquisition, making it a Land Gazette under Type 4. The ministerial reference serves as the authority for the land acquisition rather than being the primary focus of the gazette."
2198-59,2020-10-23,LAND,"This gazette content is a correction notice related to land acquisition under the Land Acquisition Act. It specifically deals with the acquisition of a servitude (a right over land) and provides revised dates for interested persons to appear and submit claims for compensation. The content falls squarely within land and property-related matters, specifically land acquisitions, making it a Land Gazette (Type 4)."
2198-31,2020-10-22,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act, specifying detailed descriptions of multiple land lots, their boundaries, and acquisition procedures. It falls under Land Gazettes (Type 4) as it deals with land acquisition and property matters, not government structure/personnel or other specialized categories."
2198-32,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land ownership determinations for specific parcels of land (including parcel numbers, extents, owner names, and property details) in the Matara district. The document is explicitly published in ""PART III - LANDS"" of the gazette and focuses on land title settlement procedures, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2198-33,2020-10-22,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to ownership/possession/interest in specific land parcels under the Registration of Title Act. It involves land title determination processes, cadastral mapping, and land registration procedures, which directly falls under the Land Gazettes category (Type 4) for land and property-related administrative matters."
2198-34,2020-10-22,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land title registration, cadastral mapping, and determination of land ownership interests across multiple districts. The content focuses entirely on land administration and property rights without any government personnel changes, structural modifications, or other specialized categories."
2198-35,2020-10-22,ORGANISATIONAL,"This gazette notification announces the National Consumer Price Index for September 2020, as computed by the Department of Census and Statistics. The content is purely statistical and informational, relating to economic data publication. It does not involve government structure/personnel (Types 1-3) nor does it fit any of the specialized categories (land, legal, commercial, elections, public service, or judicial matters). This falls under general administrative/economic information dissemination."
2198-37,2020-10-22,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of title determinations for specific land parcels, including detailed property descriptions, ownership information, and legal status of land titles. The content falls squarely within the Land Gazette category as it involves land registrations, property ownership determinations, and land title settlements without any government personnel changes or structural administrative matters."
2198-38,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral map references, and ownership details) in various villages, which falls squarely under the Land Gazette classification category for land registrations and property ownership matters."
2198-39,2020-10-22,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed property descriptions, ownership details, extent measurements, and encumbrances. The content focuses entirely on land registration and property rights, falling squarely within the Land Gazette classification (Type 4) which covers land registrations, property ownership, land titles, and related matters."
2198-40,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details) by the Commissioner General of Land Title Settlement. The content focuses on land ownership, title settlements, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2198-41,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including parcel numbers, cadastral map references, location details, and ownership information. The content appears in ""PART III - LANDS"" of the gazette and focuses on land title settlement determinations by the Commissioner General of Land Title Settlement, making it clearly a land-related matter."
2198-42,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination regarding specific land parcels (including parcel numbers, block numbers, cadastral maps, and locations), ownership details, and land title settlements. The content appears in ""PART III - LANDS"" of the gazette and focuses on property ownership determinations, making it clearly fall under the Land Gazettes category."
2198-43,2020-10-22,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land title registration, cadastral mapping, and determination of land ownership in multiple districts (Anuradhapura, Hambanthota, and Mulathiw). The content focuses entirely on land administration and property rights without any government personnel changes, structural modifications, or other specialized categories."
2198-44,2020-10-22,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, locations, and ownership details) by the Commissioner of Land Title Settlement. The content focuses on land ownership registration, property boundaries, and title settlements, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2198-45,2020-10-22,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including detailed information about parcel numbers, extents, owners, and encumbrances. The content focuses entirely on land ownership and property rights, falling squarely within the Land Gazette category (Type 4) without any government personnel changes, organizational restructuring, or other specialized categories."
2198-46,2020-10-22,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed information about land ownership, parcel numbers, extents, locations, and encumbrances. The content is published in ""PART III - LANDS"" of the gazette and focuses entirely on land registration and title settlement processes, making it clearly a Land Gazette."
2198-47,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including parcel numbers, extents, ownership details (all listed as ""The State""), and legal status information. The document is explicitly labeled as ""PART III - LANDS"" and focuses on land title settlement determinations, making it clearly a Land Gazette according to the classification criteria."
2198-48,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including details about land ownership, parcel numbers, extents, and property rights. The content appears in ""PART III - LANDS"" of the gazette and focuses on land settlement and title registration processes, which clearly falls under the Land Gazettes category (Type 4) for land and property-related matters."
2198-49,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed property descriptions, ownership details, and legal status of land titles. The content focuses on land registration, property ownership determinations, and cadastral mapping - all core elements of land administration that fall under the Land Gazettes classification (Type 4)."
2198-50,2020-10-22,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act, specifically declaring the Commissioner's determination regarding title to multiple land parcels. It contains detailed land parcel numbers, locations, ownership details (all state-owned), and land use classifications. The content appears in ""PART III - LANDS"" of the gazette and deals solely with land settlement and title determination matters, fitting perfectly within the Land Gazettes category."
2198-51,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination regarding specific land parcels (including parcel numbers, locations, and ownership details) by the Commissioner of Title Settlement. The content focuses on land ownership, title settlement, and property registration, which falls squarely under the Land Gazettes category (Type 4) as it primarily concerns land and property-related administrative matters."
2198-52,2020-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (Nos. 60, 65, and 82) with detailed information about land ownership, extent, encumbrances, and property rights. The content appears in ""PART III - LANDS"" of the gazette and focuses on land settlement and title registration processes, which clearly falls under the Land Gazettes category (Type 4)."
2198-53,2020-10-22,LEGAL_REGULATORY,"This gazette content primarily involves the amendment of a legal order under the State Agriculture Corporations Act, No. 11 of 1972. It contains a statutory instrument that modifies a previous government order, which falls under legal/regulatory matters rather than government personnel or structural changes."
2198-54,2020-10-22,LEGAL_REGULATORY,"This gazette contains rules and regulations (Pradeshiya Sabha (Procedure for the Conduct of Business at Meetings) Rules) that establish legal procedures for conducting business at local government meetings. It falls under Legal/Regulatory classification as it deals with regulatory frameworks, compliance requirements, and statutory instruments governing administrative procedures, rather than government personnel changes, organizational structure, or other specialized categories."
2198-16,2020-10-21,JUDICIAL_LAW_ENFORCEMENT,"This gazette contains multiple appointments of named individuals (Land Officers) under the Land Development Ordinance. While these are government personnel appointments, they specifically relate to land administration and are made by the Land Commissioner General. This falls under judicial/law enforcement gazettes (Type 9) as it involves appointments of officials responsible for land law enforcement and administration, rather than general government ministerial appointments or structural changes."
2198-17,2020-10-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and encumbrances) in the Homagama area. The content focuses on land ownership registration, property boundaries, and title settlements, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2198-18,2020-10-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and encumbrances) in various locations. The content focuses on land ownership, title settlements, and property registrations, which falls squarely under the Land Gazettes category (Type 4) as it primarily deals with land and property-related administrative matters."
2198-19,2020-10-21,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and title classifications) in various villages. The content focuses on land ownership, title settlements, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2198-20,2020-10-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and encumbrances) in various locations. The content focuses on land ownership, title settlement, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2198-21,2020-10-21,LEGAL_REGULATORY,"This gazette content primarily involves the declaration and publication of a by-law (specifically the ""By law relating to Procedure for the Conduct of Business at Meetings of the Urban Council"") that has received the Governor's assent. It establishes legal procedures and regulatory frameworks for how urban council meetings should be conducted, including meeting schedules, notice requirements, quorum rules, and procedural guidelines. This falls under Legal/Regulatory matters (Type 5) as it creates subsidiary legislation under the Urban Councils Ordinance and Provincial Councils Act."
2198-22,2020-10-21,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains detailed declarations of land ownership determinations for specific parcels of land, including parcel numbers, extents, owner names, and land classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land settlement and title registration processes, which falls squarely under the Land Gazettes category (Type 4)."
2198-23,2020-10-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, specifically declaring determinations of land ownership for various parcels in the Ratnapura District. It contains detailed schedules of land parcels with ownership details, extents, and classifications, falling squarely within the Land Gazette category (Type 4) for land and property-related matters."
2198-24,2020-10-21,LAND,"This gazette content deals exclusively with land title registration and determinations under the Registration of Title Act. It contains detailed information about specific land parcels, their ownership status (primarily state-owned), encumbrances, and possession details. The content falls under PART III - LANDS and focuses on land settlement matters, making it clearly a Land Gazette according to the classification criteria."
2198-25,2020-10-21,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including detailed information about parcel numbers, extents, ownership details, and land classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land registration and title settlement processes, making it a clear example of Land Gazette content."
2198-26,2020-10-21,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and encumbrances) in the Mallawapitiya area. The content focuses on land ownership, title settlements, and property rights, which falls squarely under the Land Gazettes category (Type 4) for land and property-related administrative matters."
2198-27,2020-10-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, and ownership details) by the Commissioner of Land Title Settlement. The content focuses on land ownership, title settlement, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2198-28,2020-10-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including details about land ownership, parcel numbers, extents, and legal status. The content appears in ""PART III - LANDS"" of the gazette and focuses on land settlement and title registration processes, which clearly falls under the Land Gazettes category (Type 4) for land and property-related matters."
2198-29,2020-10-21,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, specifically declaring determinations of land ownership for specific parcels of land (Land Nos. 52, 53, 54, 79, 81, 82, 374, and 376) in the Matale District. It contains detailed land parcel information including extent, ownership status, and classification, making it clearly a Land Gazette under Type 4 classification."
2198-30,2020-10-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including details about land ownership, parcel numbers, extents, and property rights. The content appears in ""PART III - LANDS"" of the gazette and focuses on land settlement and title registration processes, which clearly falls under the Land Gazettes category (Type 4) for land and property-related matters."
2198-08,2020-10-20,ELECTIONS,"This gazette notice announces the summoning of a meeting to fill a vacancy for the Vice Chairman position in a local authority (Trincomalee Town & Gravets Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It specifically deals with electoral processes at the local government level, including scheduling a meeting for election purposes, which falls under the Elections category (Type 7) for electoral processes and related matters."
2198-09,2020-10-20,LEGAL_REGULATORY,"This gazette contains rules made by the Engineering Council under Section 39 of the Engineering Council, Sri Lanka Act No. 4 of 2017. It establishes regulatory frameworks for the registration of engineering practitioners, maintenance of registers, and use of the official seal. This content falls under ""Legal/Regulatory Gazettes"" as it involves statutory instruments and subsidiary legislation that create compliance requirements for engineering professionals."
2198-10,2020-10-20,LEGAL_REGULATORY,"This gazette content involves the President exercising powers under the Public Security Ordinance to call out armed forces for maintaining public order. This constitutes a legal/regulatory action as it invokes statutory powers under an existing ordinance (Chapter 40) and creates a legally binding order with specified schedules of districts and military branches. While it mentions the President by name, it does not involve government personnel changes or portfolio assignments, but rather the implementation of existing legal authority for security purposes."
2198-11,2020-10-20,LAND,"This gazette content is a notice under the Land Acquisition Act regarding the government's intention to acquire specific lands for a public purpose (Ruwanpura Expressway Project). It contains detailed descriptions of multiple land parcels, including their locations, extents, current claimants, and original claimants. The content is exclusively focused on land acquisition matters, which falls under the Land Gazettes category (Type 4) for land and property-related matters."
2198-12,2020-10-20,LAND,"This gazette content primarily deals with land acquisition matters. It contains multiple orders under the National Water Supply and Drainage Board Act approving the acquisition of specific land parcels for water treatment plants and pump house construction projects. The content includes detailed descriptions of land boundaries, locations, extents, and claimant information, which falls squarely under the Land Gazette classification (Type 4) for land and property-related matters. While a government minister is named, this is incidental to the core land acquisition purpose rather than being about government personnel changes or portfolio responsibilities."
2198-13,2020-10-20,LEGAL_REGULATORY,"This gazette content is a legal/regulatory notice from the Ministry of Justice inviting public proposals for drafting a new constitution. It deals with constitutional framework development, legal amendments, and the process of creating new legislation, which falls squarely under Legal/Regulatory matters (Type 5). While it mentions a government committee, the primary focus is on the constitutional drafting process and legal framework rather than government personnel or structural changes."
2198-14,2020-10-20,LAND,"This gazette content primarily deals with land acquisition matters for water supply infrastructure projects. It involves the acquisition of specific immovable properties (land allotments) described in detailed schedules, including their locations, boundaries, and claimants. The content focuses on land/property matters rather than government personnel changes, organizational restructuring, or other specialized categories."
2198-15,2020-10-20,ELECTIONS,"This gazette content specifically addresses the filling of a vacancy in a municipal council under the Local Authorities Elections Ordinance. It deals with electoral processes, including the declaration of a newly elected member to fill a vacant council seat, which falls under the Elections category (Type 7) for electoral matters and declarations."
2198-01,2020-10-19,LEGAL_REGULATORY,"This gazette notification is a Customs Notification (General) issued under the Customs Ordinance (Chapter 235). It concerns the determination of official exchange rates for calculating customs duties and other charges. This falls squarely under the definition of ""Regulatory frameworks and compliance requirements"" and ""Statutory instruments and subsidiary legislation"" in the Legal/Regulatory category (Type 5), as it is a regulatory action based on an existing legal ordinance."
2198-02,2020-10-19,LEGAL_REGULATORY,"This gazette content primarily involves the promulgation of new regulations under the Imports and Exports (Control) Act, No. 1 of 1969. It contains detailed regulatory changes to import controls, including specific HS code modifications and descriptions of controlled goods. While it mentions Minister Mahinda Rajapaksa, it does so only in the context of his legal authority to promulgate regulations, not detailing his portfolio responsibilities. The core content is regulatory/legal in nature, making it a Legal/Regulatory Gazette (Type 5)."
2198-03,2020-10-19,LEGAL_REGULATORY,"This gazette content contains regulations made by the Minister of Transport under the Motor Traffic Act, specifically amending the validity period of driving licenses. This falls under ""Legal/Regulatory Gazettes"" as it involves regulatory frameworks, statutory instruments, and legal amendments to existing regulations. While it mentions a government minister (Gamini Lokuge), it does not contain detailed portfolio responsibilities or government structural changes, making it primarily a legal/regulatory matter rather than a government personnel or organizational gazette."
2198-04,2020-10-19,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act, including detailed descriptions of specific land parcels, their boundaries, extents, and the legal process for acquisition. It contains notices under Section 7 of the Act regarding government acquisition of land for public purposes, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2198-05,2020-10-19,LAND,"This gazette content is exclusively about land acquisition under the Land Acquisition Act, containing detailed descriptions of specific land plots, their boundaries, extents, and ownership details for public purpose acquisition. It does not involve government personnel changes, structural changes, or any other specialized categories outside of land matters."
2198-06,2020-10-19,LEGAL_REGULATORY,"This gazette content primarily involves the exercise of statutory powers under the Industrial Disputes Act to appoint arbitrators for industrial disputes. It contains legal orders made by the Minister of Labour under specific legislative authority, references to amended acts and regulations, and formal legal procedures for dispute resolution. This falls under Legal/Regulatory matters as it deals with the implementation and application of existing legislation rather than government personnel changes, organizational restructuring, or other specialized categories."
2198-07,2020-10-19,PUBLIC_SERVICE,"This gazette contains public service personnel appointments (confirmation of ranks for National Cadet Corps officers) without detailed portfolio responsibilities. It falls under public sector administration and service conditions, specifically military/cadet corps appointments within the public service framework."
2197-27,2020-10-17,LEGAL_REGULATORY,"This gazette content primarily involves the publication of the National Policy on Natural Gas of Sri Lanka, which constitutes a regulatory framework and policy document. It establishes guidelines and principles for natural gas exploration, development, and utilization in the country. While it mentions Minister Udaya Gammanpila, it does so only in the context of publishing an approved policy document rather than making personnel appointments or detailing ministerial portfolio responsibilities. The content focuses on establishing legal/regulatory frameworks for natural gas operations rather than government structural changes, personnel matters, or other specialized categories."
