Document ID,Document Date,Gazette Type,Reasoning
2155-10,2019-12-24,ELECTIONS,"This gazette content specifically deals with filling a vacancy in a local government body (Buttala Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It involves electoral procedures, candidate nominations, and the declaration of an elected member, which falls squarely under the Elections category (Type 7) for electoral processes and related matters."
2155-11,2019-12-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels (Nos. 104, 108, 136, and 143) with detailed property descriptions, ownership information, and encumbrances. The content focuses on land registration, property ownership, and title settlement - all falling under the Land Gazettes category (Type 4) as it primarily deals with land and property-related administrative matters."
2155-13,2019-12-24,ORGANISATIONAL,"This gazette notification contains the National Consumer Price Index figure for November 2019, published by the Department of Census and Statistics. It does not involve government structure/personnel (Types 1-3) and does not fit any specialized categories (land, legal, commercial, elections, public service, or judicial). The content represents statistical information dissemination, which falls under general administrative matters not covered by the other categories."
2155-01,2019-12-23,LEGAL_REGULATORY,"This gazette notification is issued under the Customs Ordinance (Chapter 235) and establishes new rates of exchange for customs duties and charges. It constitutes a regulatory framework for customs operations, making it a Legal/Regulatory Gazette (Type 5) as it involves statutory instruments and compliance requirements for customs procedures."
2155-02,2019-12-23,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act, specifically detailing the acquisition of 158 land lots for public purposes. It contains detailed descriptions of properties, their locations, extents, and claimants, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2155-04,2019-12-23,LEGAL_REGULATORY,"This gazette content announces a public notification regarding the scheduling of an annual religious procession (Sri Maha Bodhiraja Procession) under the Pilgrimages Ordinance (Chapter 175). It references legal regulations and an earlier gazette notification (No. 1956/11), making it primarily about legal/regulatory matters rather than government structure/personnel or other specialized categories."
2155-05,2019-12-23,LAND,"This gazette notice is about land acquisition for a public purpose (constructing a sewerage pumping station) under the Land Acquisition Act. It contains detailed land description, ownership information, and compensation procedures, making it primarily about land and property matters, which falls under Type 4 (Land Gazettes)."
2154-54,2019-12-21,LEGAL_REGULATORY,"This gazette content contains an order issued by the President under the Public Security Ordinance, which is a legal/regulatory instrument. It involves the calling out of armed forces for maintaining public order, which constitutes a regulatory action based on statutory powers. While it names the President (Gotabaya Rajapaksa), it does not describe his portfolio responsibilities or constitute a personnel appointment, but rather exercises a legal power granted by existing legislation. The content focuses on the implementation of a legal ordinance rather than government structure, personnel changes, or any of the other specialized categories."
2154-55,2019-12-21,HYBRID,"This gazette contains both the names of specific individuals (e.g., Hon. Chamal Rajapaksa, M.P.) and detailed descriptions of their portfolio responsibilities (e.g., State Minister of Defence, State Minister of Water Supply Facilities). This combination of ""who"" (government personnel) and ""what"" (detailed subject matter responsibilities) meets the criteria for a Hybrid Gazette (Type 3)."
2154-56,2019-12-21,LAND,"This gazette content is primarily about land acquisition for public purposes under the Land Acquisition Act. It contains detailed descriptions of specific land parcels (Lot A and Lot B) with their boundaries, extents, and survey information. While it mentions a government minister (Gayantha Karunatilleke), the core content focuses on land matters rather than government personnel or structural changes, making it a Land Gazette (Type 4)."
2154-57,2019-12-21,LAND,"This gazette content exclusively deals with land acquisition notices under the Land Acquisition Act, providing detailed descriptions of specific land parcels to be acquired for public purposes, including their locations, boundaries, extents, and claimant information. The content falls squarely within the definition of Type 4 (Land Gazettes) as it concerns land acquisitions and property matters."
2154-58,2019-12-21,LAND,"This gazette content exclusively deals with land acquisition matters under the Land Acquisition Act. It contains detailed notices for acquiring specific land parcels for public purposes (official residence and public purpose), including land descriptions, boundaries, claimant information, and compensation procedures. The content focuses solely on land and property matters without any government personnel changes, structural changes, or other specialized categories."
2154-50,2019-12-20,LEGAL_REGULATORY,"This gazette content primarily concerns the publication of a bilateral tax agreement between Sri Lanka and Oman for the avoidance of double taxation and prevention of fiscal evasion. It is a legal/regulatory matter involving international treaties and tax laws, falling squarely under Type 5 (Legal/Regulatory Gazettes) for legal framework and regulatory matters, specifically covering international agreements and tax regulations."
2154-51,2019-12-20,ELECTIONS,"This gazette notice specifically concerns the vacation of office by a member of the Colombo Municipal Council due to ceasing membership in a political party. It is issued under the Local Authorities Elections Ordinance by the Returning Officer. The content directly relates to electoral processes and the status of an elected official, fitting the definition of an Elections Gazette (Type 7)."
2154-52,2019-12-20,PEOPLE,"This gazette exclusively lists personnel appointments (named individuals being appointed to specific government posts) without detailing their portfolio responsibilities or describing structural changes to government ministries. The content focuses on ""who"" is being appointed to which position, but does not include descriptions of ""what"" those positions are responsible for in terms of subject areas or ministerial portfolios."
2154-53,2019-12-20,LAND,"This gazette content is a declaration under the Land Acquisition Act for the acquisition of a specific land parcel (0.0492 hectares) in Akkaraipattu for public purposes. It contains detailed land description, boundaries, and survey information, making it primarily about land and property matters, which falls under the Land Gazettes classification (Type 4). While it mentions a minister's name, this is incidental to the land acquisition notice and does not involve government structural changes or detailed portfolio responsibilities that would trigger a government-related classification."
2154-18,2019-12-19,HYBRID,"This gazette contains both a named individual (Bandula Gunawardana) and detailed descriptions of his ministerial portfolio (Minister of Higher Education, Technology and Innovation). It also names another individual (Senior Professor Wachcha Patabendege Ranjith Premalal de Silva) and specifies his detailed responsibilities as Competent Authority, including exercising powers in lieu of the Vice-Chancellor under various legal instruments. This combination of specific personnel appointments with detailed functional responsibilities qualifies it as a Hybrid Gazette (Type 3)."
2154-19,2019-12-19,LEGAL_REGULATORY,"This gazette content is a regulatory order issued by the Consumer Affairs Authority under the Consumer Affairs Authority Act, No. 09 of 2003. It establishes maximum retail prices for specific rice varieties and rescinds a previous order. This falls under Legal/Regulatory classification as it involves regulatory frameworks, compliance requirements, and statutory instruments."
2154-20,2019-12-19,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act, detailing specific land parcels being acquired by the state, their locations, extents, and the deposit of statutory compensation. The content is exclusively focused on land and property-related matters, falling squarely under the definition of a Land Gazette (Type 4). It does not involve government personnel changes, structural changes, or any of the other specialized categories."
2154-21,2019-12-19,LEGAL_REGULATORY,"This gazette primarily contains legal/regulatory content - it publishes specific orders and directives under the Irrigation Statutes No. 01 of 2019 of the Southern Provincial Council. The content establishes regulatory frameworks for stream reservations, construction permissions, fee structures for water services, and compliance requirements. While it mentions a minister's name and title, this is incidental to the main purpose of publishing legal directives and regulatory requirements, making it primarily a legal/regulatory gazette rather than a government personnel or hybrid gazette."
2154-22,2019-12-19,LAND,"This gazette content is exclusively about land acquisition notices under the Land Acquisition Act. It provides detailed descriptions of specific land parcels being acquired by the government for public purposes, including lot numbers, land names, descriptions (estate, paddy-field, garden, etc.), claimants, original claimants, and exact land extents. The content falls squarely under ""Land acquisitions, transfers, or disposals"" as defined in the Land Gazettes (Type 4) category."
2154-23,2019-12-19,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details) by the Commissioner of Title Settlement. The content focuses on land ownership, title settlement, and property registration, which falls squarely under the Land Gazettes category (Type 4)."
2154-24,2019-12-19,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (Nos. 125, 217, and 373) with detailed information about land ownership, extent, location, and title classification. The content falls under ""Land registrations, property ownership, land titles"" as specified in the Land Gazettes (Type 4) category, and appears in ""PART III - LANDS"" of the gazette."
2154-25,2019-12-19,LAND,"This gazette content exclusively deals with land title registrations and determinations under the Registration of Title Act. It contains detailed schedules with specific land parcel numbers, ownership details, property extents, and encumbrances for multiple properties in the Moratuwa area. The content is published in ""PART III - LANDS"" of the gazette and focuses entirely on land registration matters, making it a clear example of a Land Gazette."
2154-26,2019-12-19,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels (including parcel numbers, cadastral map references, locations, and owner details), which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters. There is no government personnel or structural content that would trigger Types 1-3, and the specialized land focus makes it distinct from other specialized categories."
2154-27,2019-12-19,LAND,"This gazette content deals exclusively with land and property matters, specifically notices calling for claims to intestate property under the Registration of Title Act. It contains detailed land information including cadastral map numbers, parcel numbers, land extents, and certificate of title numbers for multiple properties in the Colombo District. The content focuses on property registration and title settlement processes, which falls squarely under the Land Gazette classification (Type 4) for land and property-related matters."
2154-28,2019-12-19,LAND,"This gazette content deals specifically with land title registration matters for intestate properties, including detailed land parcel information, cadastral references, and the legal process for claiming property rights under the Registration of Title Act. It focuses entirely on land and property matters without involving government personnel changes, structural changes, or other specialized categories."
2154-29,2019-12-19,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific parcel of land (Parcel No. 61, Block 02) with detailed land particulars including ownership details, extent, nature of title, and encumbrances. It falls under the ""Land Gazettes"" category as it deals with land registration and title settlement matters."
2154-30,2019-12-19,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, including declarations of title determinations for specific land parcels, ownership details, and property registrations. It contains detailed schedules of land parcels with ownership information, extents, and encumbrances, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2154-31,2019-12-19,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (Nos. 203 and 203 of Block 01, and No. 82 of Block 02) with detailed ownership information, property details, and encumbrances. The content appears in ""PART III - LANDS"" of the gazette and focuses on land title settlement, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2154-32,2019-12-19,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner information, and title classifications. The document is explicitly labeled ""PART III - LANDS"" and focuses on land ownership determinations, making it clearly a Land Gazette (Type 4) according to the classification criteria."
2154-33,2019-12-19,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including ownership details, property extents, encumbrances, and legal status. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land registration and property ownership matters, which aligns perfectly with the Land Gazettes classification (Type 4) for land and property-related administrative matters."
2154-34,2019-12-19,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels (including parcel numbers, extents, owner details, and encumbrances) in the Galigamuwa area. The content focuses on land ownership registration, property titles, and land settlement matters, which clearly falls under the Land Gazettes category (Type 4)."
2154-35,2019-12-19,LAND,"This gazette content exclusively deals with land title registrations and determinations under the Registration of Title Act. It contains specific declarations about land parcels, their ownership, extent, and legal status in various locations. The content focuses entirely on land property matters, including title settlements, cadastral mapping, and ownership determinations, which clearly falls under the Land Gazettes category (Type 4)."
2154-36,2019-12-19,LAND,"This gazette content specifically deals with land title registration under the Registration of Title Act, No. 21 of 1998. It contains a declaration by the Commissioner of Title Settlement regarding the determination of title to a specific parcel of land (Parcel No. 21, Block 01) with detailed land particulars including location, ownership details, and encumbrances. The content falls under ""PART III - LANDS"" and focuses exclusively on land registration matters, making it a clear example of Type 4 (Land Gazettes)."
2154-37,2019-12-19,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, ownership details, and encumbrances) in various villages. The content appears in ""PART III - LANDS"" of the gazette and focuses on land ownership, title classification, and property registration - all characteristics of Land Gazettes (Type 4). There are no government personnel changes, organizational restructuring, or other non-land administrative matters present."
2154-38,2019-12-19,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed property descriptions, ownership details, and cadastral information. The content is published in ""PART III - LANDS"" of the gazette and focuses entirely on land registration and title settlement processes, fitting perfectly within the Land Gazette classification (Type 4)."
2154-39,2019-12-19,PEOPLE,"This gazette exclusively lists the dismissals of named individuals from various provincial boards, commissions, and authorities (e.g., Uva Province Library Service Board, Uva Provincial Public Service Commission). It provides the names and basic titles/roles of the individuals (e.g., ""Chairman"", ""Member"") but contains no descriptions of their detailed portfolio responsibilities, functions, or duties. This fits the definition of a People Gazette (Type 2), which covers government personnel changes without detailed portfolio information."
2154-40,2019-12-19,LAND,"This gazette content deals exclusively with land and property matters, specifically notices calling for claims to intestate property under the Registration of Title Act. It contains detailed land information including cadastral map numbers, parcel numbers, land extents, and certificate of title numbers for multiple properties. The content focuses on land title settlement and property registration processes, which falls squarely under the Land Gazettes classification (Type 4) for land and property-related matters."
2154-41,2019-12-19,Error,"API request failed: HTTPSConnectionPool(host='eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev', port=443): Read timed out. (read timeout=30)"
2154-42,2019-12-19,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination regarding specific land parcels, including parcel numbers, extents, owner details, and property characteristics. The content is focused entirely on land ownership and title settlement, falling clearly within the Land Gazettes category (Type 4) as it involves land registrations, property ownership determinations, and land title matters."
2154-44,2019-12-19,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, ownership details, and encumbrances) in designated locations. The content focuses on land ownership, title settlements, and property rights, which falls squarely under the Land Gazettes classification (Type 4). There are no government personnel changes, organizational restructuring, or other non-land related administrative matters present."
2154-45,2019-12-19,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determinations by the Commissioner of Title Settlement regarding specific land parcels, including ownership details, property boundaries, encumbrances, and servitude rights. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land registration and property title determinations, making it clearly fall under the Land Gazettes category."
2154-46,2019-12-19,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains a declaration by the Commissioner of Title Settlement determining title to specific land parcels (Nos. 48, 49, 50, and 51) in Kowana village, including detailed parcel information, owner details, extent of land, and title classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land property matters without any government personnel changes, organizational restructuring, or other non-land related administrative content."
2154-47,2019-12-19,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act. It contains a declaration by the Commissioner of Title Settlement regarding the determination of title to a specific parcel of land (Parcel Nos. 13 of Block 03) with detailed land particulars including location, owner information, extent, and encumbrances. The content falls squarely under land and property-related matters as defined in Type 4, with no government personnel changes or structural administrative changes present."
2154-48,2019-12-19,LEGAL_REGULATORY,"This gazette notification announces the determination of the Legal Rate of Interest by the Monetary Board under the Civil Procedure Code. It involves a regulatory change to an existing legal framework (specifically, an amendment to the Civil Procedure Code), making it a Legal/Regulatory matter. The content does not involve government structure/personnel changes, land, commercial registrations, elections, public service, judicial appointments, or other specialized categories that would take precedence."
2154-49,2019-12-19,LEGAL_REGULATORY,This gazette contains a notification from the Central Bank of Sri Lanka establishing the Market Rate of Interest under the Debt Recovery (Special Provisions) Act. This constitutes a regulatory matter and falls under the Legal/Regulatory classification (Type 5) as it involves the implementation and specification of an existing legal framework.
2154-09,2019-12-18,LAND,"This gazette content is primarily concerned with the acquisition of a land servitude (right of use over land) for a public purpose (constructing a building for a Grama Niladhari Office). It contains detailed descriptions of the specific land, its location, and the legal process for acquisition and compensation under the Land Acquisition Act. This fits perfectly within the ""Land Gazettes"" category, which includes land acquisitions, transfers, and property-related administrative matters."
