Document ID,Document Date,Gazette Type,Reasoning
2303-63,2022-10-29,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination regarding title to specific land parcels, including parcel numbers, locations, ownership details, and land characteristics. The content focuses on land registration, property ownership determinations, and title settlements, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2303-64,2022-10-29,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed property descriptions, ownership details, and legal status of land titles. The content focuses on land registration, property ownership determinations, and cadastral information, which falls squarely within the Land Gazettes category (Type 4) as it primarily concerns land and property-related administrative matters."
2303-65,2022-10-29,LAND,"This gazette content deals exclusively with land and property matters, specifically calling for claims to intestate property under the Registration of Title Act. It contains detailed land descriptions including cadastral map numbers, parcel numbers, land extents, and certificate of title numbers. The content focuses on land title registration procedures for deceased persons' properties, which falls squarely under the Land Gazettes category (Type 4) as it involves land registrations, property ownership, and land title matters."
2303-66,2022-10-29,LAND,"This gazette content exclusively deals with land title registration amendments under the Registration of Title Act. It contains multiple entries detailing specific land parcels, their locations (including village, division, district, and province), and amendments to ownership records. The content is focused entirely on land and property matters, falling squarely within the Land Gazette classification (Type 4) as it involves land title registrations, amendments to land ownership records, and property-related administrative actions."
2303-67,2022-10-29,LAND,"This gazette content deals exclusively with land title registration amendments under the Registration of Title Act. It contains multiple entries detailing specific land parcels, their locations (including cadastral map numbers, block numbers, village names, and administrative divisions), and amendments to land title particulars such as rights of way, servitude rights, and expunging of encumbrances. The content is focused entirely on land and property matters, falling squarely under the Land Gazettes category."
2303-69,2022-10-29,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including detailed schedules with parcel numbers, owner names, extent of land, and title classifications. The content focuses entirely on land ownership and property rights, falling squarely within the Land Gazette category (Type 4) which covers land registrations, property ownership, and land title matters."
2303-70,2022-10-29,LAND,"This gazette content exclusively deals with land and property matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land registrations, title determinations, and property ownership claims across multiple districts, which falls squarely within the Land Gazettes category (Type 4) as defined by land registrations, property ownership, land titles, and land acquisition processes."
2303-71,2022-10-29,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination regarding title to specific land parcels, including parcel numbers, extents, ownership details, and legal status. The content appears in ""PART III - LANDS"" of the gazette and focuses on land ownership determinations, making it clearly fall under the Land Gazettes category (Type 4) for land and property-related matters."
2303-73,2022-10-29,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, locations, and owner details) in various villages, which falls under land registrations and property ownership - the core definition of Land Gazettes (Type 4). The content does not involve government personnel changes, organizational restructuring, or any of the other specialized categories."
2303-74,2022-10-29,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed property descriptions, ownership details, and land registration particulars. The content focuses entirely on land and property-related administrative matters, falling squarely within the Land Gazette classification (Type 4) without any government personnel changes, structural reorganizations, or other specialized categories."
2303-75,2022-10-29,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed information about land ownership, parcel numbers, extents, and owner particulars. The content appears in ""PART III - LANDS"" of the gazette and focuses on property registration and title settlement, which clearly falls under the Land Gazettes category (Type 4) for land and property-related matters."
2303-30,2022-10-28,LAND,"This gazette content deals exclusively with land and property matters, specifically the registration of title for intestate properties under the Registration of Title Act. It contains notices calling for claims to properties of deceased individuals, detailed land descriptions including cadastral map numbers, parcel numbers, and land extents. The content focuses on land title settlement procedures and property ownership claims, which falls squarely under the Land Gazettes category (Type 4) as it primarily concerns land registration and property transfer matters."
2303-31,2022-10-28,LAND,"This gazette contains multiple notices calling for claims to land parcels under the Registration of Title Act, dealing specifically with land ownership, possession interests, and title determination processes for various land parcels across different districts. The content focuses exclusively on land-related matters including land registration, title claims, and cadastral mapping, which falls squarely under the Land Gazettes category (Type 4)."
2303-32,2022-10-28,LAND,"This gazette content exclusively deals with land-related matters, specifically notices calling for claims to land parcels under the Registration of Title Act. It involves land title settlement processes, cadastral maps, and determination of land ownership/possession interests across multiple districts. The content falls squarely within the Land Gazette category as it primarily concerns land registration, title claims, and property ownership matters without any government personnel changes or structural administrative modifications."
2303-33,2022-10-28,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land title registration, cadastral mapping, and determination of land ownership in specific districts. The content focuses entirely on land administration and property rights without any government personnel changes, structural modifications, or other specialized categories."
2303-34,2022-10-28,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land title registration, ownership claims, cadastral maps, and land settlement procedures across multiple districts. The content falls squarely within the Land Gazette category as it primarily concerns land ownership, title determination, and property registration matters without involving government personnel changes, structural changes, or other specialized categories."
2303-35,2022-10-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination for specific land parcels, including detailed property descriptions, ownership details, and land registration particulars. The content focuses entirely on land ownership and title settlement, falling squarely within the Land Gazettes category (Type 4) as it involves land registrations, property ownership determinations, and title settlements for specific parcels of land."
2303-36,2022-10-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains multiple amendments to land titles for specific parcels of land identified by block numbers, cadastral map references, and detailed location descriptions (village, Grama Niladhari Division, Divisional Secretary's Division, District, and Province). The content focuses on land administration and property registration, which falls squarely under the Land Gazettes category (Type 4) as it involves land registrations, property ownership, and land title matters."
2303-37,2022-10-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels (including parcel numbers, extents, locations, and ownership details), which falls squarely under the Land Gazette classification (Type 4) for land registrations, property ownership, and land title matters."
2303-38,2022-10-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner names, and title classifications. The content focuses entirely on land ownership and title settlement, which falls squarely under the Land Gazettes category (Type 4) as it involves land registrations, property ownership determinations, and land title matters."
2303-39,2022-10-28,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land title registration, cadastral mapping, and determination of land ownership in specific geographic locations (Anuradhapura District), which falls squarely within the Land Gazette classification category (Type 4). The content does not involve government personnel changes, organizational restructuring, or any of the other specialized categories."
2303-40,2022-10-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of land title determinations for specific parcels of land, including details about land ownership, parcel numbers, extents, locations, and ownership particulars. The content is focused entirely on land registration and property title matters, which falls squarely under the Land Gazettes classification (Type 4). There are no government personnel changes, organizational restructuring, or other non-land related administrative matters present."
2303-41,2022-10-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, specifically declaring determinations of land titles for specific parcels of land in various locations. It contains detailed information about land parcels, ownership details, property boundaries, and legal determinations regarding land titles, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2303-42,2022-10-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed property descriptions, ownership details, and legal status of land titles. The content focuses on land registration, property ownership determinations, and cadastral matters, which falls squarely under the Land Gazettes classification (Type 4). There are no government personnel changes, organizational restructuring, or other non-land related administrative matters present."
2303-43,2022-10-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and property classifications) in various villages. The content focuses on land ownership registration, title settlements, and property rights - all falling squarely within the Land Gazette classification criteria."
2303-44,2022-10-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (Parcel No. 63 and No. 110) with detailed land ownership information, including owner names, property details, extent, and legal status. The content falls squarely within the Land Gazette category as it involves land registration, title settlement, and property ownership matters without any government personnel changes or structural administrative modifications."
2303-45,2022-10-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and owner details), which falls squarely within the Land Gazette category (Type 4) for land registrations, property ownership, and land title matters."
2303-46,2022-10-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains a formal declaration by the Commissioner of Title Settlement regarding the determination of title for specific land parcels (No. 157 and 158) in Kandy District, including detailed ownership information, property extent, encumbrances, and legal interests. The content falls squarely within the Land Gazette category as it concerns land registration, property ownership determination, and title settlement processes."
2303-47,2022-10-28,LAND,"This gazette content exclusively deals with land title registration amendments under the Registration of Title Act. It contains multiple entries detailing specific amendments to land parcel titles, including changes to ownership details, encumbrances, servitude rights, and expunging of particulars for various land parcels in different locations. The content is entirely focused on land and property matters, falling squarely under the Land Gazettes category (Type 4) as it involves land registrations, title amendments, and property ownership details without any government personnel changes or structural administrative matters."
2303-48,2022-10-28,LAND,"This gazette content deals specifically with land and property matters, specifically the declaration and registration of roads to be controlled by the Local Council. It includes a detailed schedule of road coordinates, names, distances, and widths, which falls under the definition of land registrations and property ownership matters for Type 4 (Land Gazettes)."
2303-24,2022-10-27,LEGAL_REGULATORY,"This gazette notification contains an order made under the Universities Act, No. 16 of 1978, specifically amending the schedule to specify faculties and departments of a university. It involves legal/regulatory matters - the creation of subsidiary legislation (an order) that modifies existing regulations governing university structure. While it mentions a Minister's name, this is in the context of exercising statutory powers to create legal instruments, not about government personnel changes or portfolio assignments. The core content is regulatory in nature, making it a Legal/Regulatory Gazette."
2303-25,2022-10-27,LAND,"This gazette content is a declaration under the Land Acquisition Act for the acquisition of specific land parcels for a public purpose. It contains detailed descriptions of multiple land lots, including their extents, boundaries, and locations. While it mentions a government minister (Harin Fernando) making the declaration, the primary focus is on land acquisition matters, not government personnel changes or portfolio responsibilities. The content fits squarely within the Land Gazette category (Type 4) which covers land acquisitions, transfers, and property-related matters."
2303-26,2022-10-27,ELECTIONS,"This gazette content deals specifically with filling vacancies in local government bodies (Pradeshiya Sabhas) due to death and resignation, under the Local Authorities Elections Ordinance. It involves the nomination and declaration of new members through political party processes, which falls under electoral processes and related matters. This fits Type 7 (Elections Gazettes) as it concerns candidate nominations and declarations for local authority positions."
2303-27,2022-10-27,ELECTIONS,"This gazette notice concerns the filling of a vacancy in a local government council (Kattankudy Urban Council) under the Local Authorities Elections Ordinance. It specifically deals with the electoral process for a local authority position, including the nomination and declaration of a new member to fill a seat vacated by resignation. This falls squarely under the ""Elections Gazettes"" category (Type 7) which covers electoral processes, candidate nominations, and declarations related to local authorities."
2303-28,2022-10-27,ELECTIONS,"This gazette notice concerns the filling of a vacancy for a member of the Eravur Urban Council under the Local Authorities Elections Ordinance. It specifically deals with an electoral process at the local government level, including the declaration of a selected member to fill a vacant seat, which falls under the Elections classification (Type 7)."
2303-29,2022-10-27,LEGAL_REGULATORY,"This gazette content primarily involves the enactment of a provincial statute (Livelihood Management Services Statute No. 1 of 2022) that establishes a regulatory framework for livelihood management services in the Northern Province. It outlines the legal authority, objectives, powers, functions, and management structure of the new statutory body, making it a legal/regulatory matter rather than a government personnel or organizational change."
2302-26,2022-10-26,LAND,"This gazette notice is a formal declaration under the Land Acquisition Act for the acquisition of a specific parcel of land (Gorakaduwawatta) for a public purpose. The content is exclusively focused on land matters, providing a detailed description of the property, its boundaries, and the legal process for interested parties to claim compensation. It fits the definition of a Land Gazette (Type 4), which covers ""Land acquisitions, transfers, or disposals."""
2303-08,2022-10-26,COMMERCIAL,"This gazette content is a legal notice regarding the winding-up of The Finance Company PLC, which is a commercial entity. It involves proceedings under the Companies Act and Finance Business Act, specifically dealing with corporate dissolution and court-supervised winding-up of a financial company. This falls under commercial matters (business registrations/dissolutions) rather than government personnel/structure, land, legal frameworks, or other specialized categories."
2303-09,2022-10-26,LAND,"This gazette notice is about land acquisition under the Land Acquisition Act for a public purpose. It provides detailed descriptions of specific land parcels being acquired, including lot numbers, land names, descriptions, claimants, and extents. The content focuses exclusively on land matters, specifically government acquisition of properties, which falls squarely under the Land Gazettes classification (Type 4)."
2303-10,2022-10-26,LAND,"This gazette notice is a formal declaration under the Land Acquisition Act for the government's intention to acquire specific parcels of land for a public purpose. The content is exclusively focused on land matters, providing detailed descriptions of the land lots to be acquired (including lot numbers, names, descriptions, extents, and boundaries), the legal basis for the acquisition, and procedures for interested parties to submit compensation claims. It does not involve government personnel changes, structural changes, or any of the other specialized categories."
2303-11,2022-10-26,LAND,"This gazette content is primarily about land acquisition for a public purpose (establishing a Navy Observation Centre). It contains detailed descriptions of the specific land to be acquired, including location details, lot numbers, owner information, and extent of land. The notice is issued under the Land Acquisition Act and involves procedures for compensation claims and hearings related to the land acquisition process. This fits perfectly within the Land Gazette classification (Type 4) as it deals with land acquisition matters."
2303-12,2022-10-26,LAND,"This gazette content is exclusively about land acquisition notices under the Land Acquisition Act, detailing specific land lots being acquired by the government for public purposes. It contains descriptions of land parcels, their locations, extents, and claimants, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2303-13,2022-10-26,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act. It contains detailed declarations for specific land parcels, including their locations, boundaries, and extents, for public purpose acquisition. While it mentions a government minister (Harin Fernando), the core content focuses exclusively on land/property matters without detailing ministerial portfolio responsibilities or government structural changes."
2303-14,2022-10-26,LAND,"This gazette content is a notice under the Land Acquisition Act for the acquisition of specific land parcels in Jaffna District for a public purpose (Surively village Expansion Scheme). It contains detailed descriptions of multiple land lots, including their locations, owners, extents, and current uses. The content is exclusively focused on land acquisition matters, which falls under the Land Gazettes category (Type 4) for land and property-related matters."
2303-15,2022-10-26,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It provides detailed descriptions of specific lands being acquired by the government for the expansion of Palaly Airport, including lot numbers, land names, descriptions, claimants, original claimants, and exact measurements. This fits perfectly within the Land Gazette category (Type 4) as it deals with land acquisitions and property matters for public purposes."
2303-16,2022-10-26,LEGAL_REGULATORY,"This gazette contains amendments to regulations under the Merchant Shipping Act, No. 52 of 1971. It details specific regulatory changes to training, certification, and watchkeeping standards for seafarers, which falls under legal/regulatory matters. While it mentions the Minister's name (Nimal Siripala De Silva), it does not describe his portfolio responsibilities in detail, and the primary content is regulatory amendments rather than government personnel or structural changes."
2303-17,2022-10-26,HYBRID,"This gazette contains both specific government personnel references (the President) and detailed portfolio responsibilities assigned to various ministries. It outlines structural changes to ministerial portfolios with specific subject matter responsibilities (e.g., ""Minister of Finance, Economic Planning and Public Accounts"" and specific laws/acts under each ministry's purview), meeting the criteria for Hybrid Gazette classification."
2303-18,2022-10-26,LEGAL_REGULATORY,"This gazette contains regulations made by the Minister under the Civil Aviation Act, No. 14 of 2010, specifically establishing new charges for the use of aerodromes. It outlines legal/regulatory frameworks for aviation operations, including fee structures, discount policies, and definitions of terms. While it mentions a minister's name, it does not describe his portfolio responsibilities or make personnel changes - the focus is entirely on establishing new regulatory requirements for civil aviation operations."
2303-19,2022-10-26,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act, specifically declaring that certain lands are needed for public purpose and providing detailed descriptions of the land lots, boundaries, and extents. It falls under the Land Gazettes category as it deals with land acquisition matters."
2303-20,2022-10-26,LEGAL_REGULATORY,"This gazette content primarily deals with legal/regulatory matters involving the Industrial Disputes Act, specifically the revocation and issuance of orders under Sections 4(1) and 4(2) of the Act. It involves statutory instruments, legal procedures for industrial dispute resolution, and ministerial orders related to labor law enforcement, which falls squarely under Legal/Regulatory classification (Type 5). While it mentions Minister Manusha Nanayakkara, it does not describe his detailed portfolio responsibilities beyond his title, and the core content is about legal procedures rather than government personnel or structural changes."
2303-21,2022-10-26,LEGAL_REGULATORY,"This gazette content primarily deals with legal/regulatory matters under the Industrial Disputes Act, specifically orders and revocations of orders for arbitration in industrial disputes. It involves statutory instruments (orders under Section 4(1) of the Act), regulatory procedures for dispute resolution, and legal notices regarding arbitration appointments and revocations. While it mentions a minister's name (Manusha Nanayakkara), it does not describe detailed portfolio responsibilities but rather shows the minister exercising statutory powers, making this a legal/regulatory matter rather than a government personnel or hybrid classification."
2303-22,2022-10-26,LEGAL_REGULATORY,"This gazette content announces the commencement date of the Petroleum Products (Special Provisions) (Amendment) Act, No. 27 of 2022. It is a legal/regulatory matter involving the implementation of amended legislation, falling under Type 5 (Legal/Regulatory Gazettes) for legal framework and regulatory matters. While it mentions a minister's name, it does not describe his portfolio responsibilities or constitute a government personnel change, so government types (1-3) do not apply."
2303-23,2022-10-26,LEGAL_REGULATORY,"This gazette content contains regulations made by the Minister of Justice under the Judicature Act, specifically amending court jurisdiction for tax-related matters in the Eastern Province. This constitutes legal/regulatory matters involving statutory instruments and amendments to existing regulations, fitting Type 5 (Legal/Regulatory Gazettes). While it mentions a government minister, it does not focus on personnel changes or portfolio assignments, but rather on the regulatory content itself."
2303-02,2022-10-25,LAND,"This gazette notice is a formal declaration under the Land Acquisition Act for the compulsory acquisition of a specific land parcel (0.0689 Hectare in Chunnakam, Jaffna) for a public purpose (construction of a water tower). It contains detailed property descriptions, owner names, and procedures for claiming compensation, making it primarily concerned with land and property matters, which fits the definition of a Land Gazette (Type 4)."
2303-03,2022-10-25,ORGANISATIONAL,"This gazette notification announces the National Consumer Price Index figure for September 2022 as computed by the Department of Census and Statistics. It does not involve government structure/personnel (Types 1-3) and does not fit any specialized categories (4-9) as it is purely statistical information publication rather than land, legal, commercial, electoral, public service, or judicial matters. This falls under general administrative/statistical announcements, making it Miscellaneous."
2303-04,2022-10-25,PUBLIC_SERVICE,"This gazette notification amends the Service Minute of the Sri Lanka Engineering Service, which pertains to public service recruitment, qualifications, and promotion procedures. It involves public sector service conditions, recruitment streams, and qualification requirements for engineering positions, falling under Public Service Gazettes (Type 8) rather than government structure/personnel changes."
2303-05,2022-10-25,LEGAL_REGULATORY,"This gazette notification is a legal/regulatory instrument issued under the Inland Revenue Act, No. 24 of 2017 as amended. It contains specific regulatory provisions regarding tax deductions for debt claims in banking business and mandates record-keeping formats. The content focuses entirely on regulatory compliance requirements and amendments to financial regulations, falling squarely under Legal/Regulatory matters rather than government personnel/structure or other specialized categories."
2303-06,2022-10-25,ORGANISATIONAL,"This gazette content pertains exclusively to government structural and administrative changes. It details the amendment of a provincial council's financial statement, granting permission for expenditure, and allocating funds to various government departments and programs. The content focuses on administrative functions, budgetary allocations, and organizational structure without naming any specific individuals or detailing their personal responsibilities. This fits the definition of an Organisational Gazette (Type 1)."
2303-07,2022-10-25,LEGAL_REGULATORY,"This gazette primarily contains amendments to regulations regarding fees for company registrations and society registrations under existing legislation (Companies Act and Societies Ordinance). It focuses on legal/regulatory framework modifications rather than government personnel changes, organizational restructuring, or other specialized categories. The mention of the Minister's name is incidental to the regulatory content, which establishes new fee structures for commercial registrations."
2303-01,2022-10-24,LEGAL_REGULATORY,"This gazette notification establishes new rates of exchange for customs duties and charges under the Customs Ordinance. It constitutes a regulatory framework for financial/commercial transactions at customs, falling under Legal/Regulatory matters (new regulations and compliance requirements for import/export activities). While it mentions a government official (Director General of Customs), it does not involve government structural changes, personnel appointments, or detailed portfolio responsibilities, making it a regulatory notification rather than a government classification type."
2302-41,2022-10-22,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination regarding title to specific land parcels (including parcel numbers, locations, and ownership details), which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters. The content does not involve government personnel changes, organizational restructuring, or any of the other specialized categories."
