Document ID,Document Date,Gazette Type,Reasoning
2417-07,2024-12-30,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains detailed declarations of land title determinations for specific parcels of land, including parcel numbers, owner names, extent of land, title classifications, and encumbrances. The content focuses entirely on land ownership and property rights, falling squarely within the Land Gazette classification (Type 4) without any government personnel changes, organizational restructuring, or other specialized categories."
2417-08,2024-12-30,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels, including details of land ownership, parcel numbers, extents, and encumbrances. The content appears in ""PART III - LANDS"" of the gazette and focuses on land title settlement determinations for various plots in Kiribathkumbura, Kandy District, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2417-09,2024-12-30,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including detailed information about parcel numbers, locations, owners, extents, and encumbrances. The content falls squarely within the definition of Land Gazettes as it involves land registrations, property ownership determinations, and land title settlements without any government personnel changes or structural administrative matters."
2417-11,2024-12-30,LEGAL_REGULATORY,"This gazette notification announces the approval of a temporary detention place under the Immigrants and Emigrants Act, which constitutes a regulatory matter. It involves the implementation of existing legislation (specifically Section 48 of the Act) rather than government personnel changes or structural reorganization. The content focuses on legal authority and regulatory compliance, making it a Legal/Regulatory Gazette."
2417-12,2024-12-30,LAND,"This gazette content deals exclusively with land title registration under the Registration of Title Act, specifically declaring the Commissioner's determination regarding title to multiple land parcels (Plot Nos. 1:1 through 1:9) in Matagoda village. The content includes detailed land particulars such as parcel numbers, extent in hectares, ownership status (all owned by ""The State""), and classification details. This falls squarely under Land Gazettes (Type 4) as it concerns land registration, title determination, and property ownership matters."
2417-13,2024-12-30,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed information about land ownership, parcel numbers, extents, owner identities, and encumbrances. The content falls squarely within the definition of Land Gazettes as it involves land registrations, property ownership determinations, and title settlements for specific land parcels in designated locations."
2416-45,2024-12-28,LAND,"This gazette content deals exclusively with land title registration matters, specifically the declaration of determination of land titles for specific parcels of land in Polgahawila, Galle District. It contains detailed schedules listing land parcel numbers, extents, and ownership details (all registered to ""The State""), which falls under land registrations and property ownership matters as defined in Type 4 (Land Gazettes). The content does not involve government personnel changes, organizational restructuring, or any of the other specialized categories."
2416-46,2024-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including parcel numbers, ownership details, extent of land, and legal descriptions of properties in various villages. The content focuses entirely on land registration and property ownership matters, which falls squarely under the Land Gazettes classification (Type 4). There are no government personnel changes, organizational restructuring, or other non-land-related administrative matters present."
2416-47,2024-12-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed property descriptions, ownership details, parcel numbers, extents, and encumbrances. The content focuses on land registration and title settlement processes, which falls squarely under the Land Gazettes category (Type 4) as it involves land ownership, title registration, and property rights determinations."
2416-48,2024-12-28,LAND,"This gazette content deals exclusively with land title registration and determinations under the Registration of Title Act. It contains detailed schedules of land parcels with specific plot numbers, cadastral map references, ownership details, extents, and legal status. The content falls under ""Land registrations, property ownership, land titles"" as specified in Type 4 (Land Gazettes). The document is published in ""PART III - LANDS"" of the gazette, further confirming its land-related nature."
2416-49,2024-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, ownership details, extents, and classifications) in the Village of Muththettuwegama. The content focuses on land ownership, title settlements, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-50,2024-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains detailed declarations of land title determinations for specific parcels of land, including parcel numbers, owner names, extent of land, title classifications, and encumbrances. The content is focused entirely on land ownership and property rights, falling squarely within the Land Gazette category (Type 4) which covers land registrations, property ownership, and land title matters."
2416-51,2024-12-28,LEGAL_REGULATORY,"This gazette contains regulations made by the Minister of Health and Mass Media under the Food Act, No. 26 of 1980, specifically amending the Food (Labelling and Advertising) Regulations 2022. The content focuses on legal/regulatory matters - creating and modifying statutory instruments and compliance requirements for food labelling and advertising. While a minister is named, this is not about government personnel changes or portfolio assignments, but rather about the exercise of regulatory power to amend existing legislation, making it a Legal/Regulatory Gazette."
2416-52,2024-12-28,LEGAL_REGULATORY,"This gazette content involves a regulatory amendment to the Food Act, No. 26 of 1980, specifically changing the implementation date for colour coding regulations related to sugar levels in liquids. It is a legal/regulatory matter concerning the modification of existing regulations, falling squarely under Type 5 (Legal/Regulatory Gazettes). While a minister's name appears, it is only in the context of who made the regulation under statutory authority, not as a personnel appointment or with detailed portfolio responsibilities."
2416-53,2024-12-28,LEGAL_REGULATORY,"This gazette content involves the amendment of regulations under the Food Act, No. 26 of 1980. It specifically modifies the Food (Iodization of Salt) Regulations 2023, changing the effective date of implementation. This constitutes a regulatory matter involving legal/statutory instruments, which falls under Legal/Regulatory Gazettes (Type 5). While a minister is named, this is not about government personnel changes or portfolio assignments, but rather about the exercise of regulatory authority under existing legislation."
2416-54,2024-12-28,LEGAL_REGULATORY,"This gazette content contains regulations made by the Minister of Health and Mass Media under the Food Act, No. 26 of 1980. It specifically amends the Food (Trans-Fat) Regulations 2022, which constitutes legal/regulatory matter. While a minister is named, this is not about government personnel changes or structural reorganization, but rather about establishing legal requirements and compliance frameworks for food safety regulations. The content fits the Legal/Regulatory classification (Type 5) as it involves statutory instruments and regulatory amendments."
2416-27,2024-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed information about land ownership, parcel numbers, extents, and property details. The content is published in ""PART III - LANDS"" and focuses on land title settlement and registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-28,2024-12-27,LAND,"This gazette content deals exclusively with land and property matters, specifically the declaration of streets and narrow roads as belonging to the Bibile Pradeshiya Sabha. It includes detailed schedules with land coordinates, measurements, and provisions for private land ownership claims, which falls squarely under the Land Gazette classification (Type 4) for land registrations, property ownership determinations, and land boundary matters."
2416-29,2024-12-27,LEGAL_REGULATORY,"This gazette content contains a regulatory order issued by the Consumer Affairs Authority under the Consumer Affairs Authority Act, No. 09 of 2003. It establishes maximum retail prices for specific types of canned fish, which constitutes a regulatory framework and compliance requirement. This falls under Legal/Regulatory Gazettes (Type 5) as it involves the exercise of statutory powers to create binding regulations that affect commercial activities, rather than being primarily about government personnel, organizational structure, or any of the other specialized categories."
2416-30,2024-12-27,LAND,"This gazette content deals exclusively with land-related matters, specifically the declaration of specific geographic areas within the Ratnapura Pradeshiya Sabha jurisdiction as ""developed areas"" for the purpose of levying assessments. The document contains detailed descriptions of boundaries, coordinates, and specific locations, making it primarily concerned with land use planning and property taxation matters, which falls under the Land Gazettes classification."
2416-31,2024-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including details about land ownership, parcel numbers, extents, locations, and ownership particulars. The content falls under ""Land registrations, property ownership, land titles"" as specified in the Land Gazettes (Type 4) category."
2416-32,2024-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels, including details of property ownership, land parcel numbers, extents, and ownership particulars. The content appears in ""PART III - LANDS"" of the gazette and focuses on land title settlement and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-33,2024-12-27,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed property descriptions, ownership details, parcel numbers, extents, and encumbrances. The content focuses on land ownership registration and title settlement, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-35,2024-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including their registration details, ownership (all listed as ""The State""), and land parcel numbers with exact measurements. The content falls under ""Land registrations, property ownership, land titles"" as specified in the Land Gazettes (Type 4) classification."
2416-36,2024-12-27,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It contains detailed notices about specific land lots, their boundaries, compensation deposits, and legal case numbers related to land acquisition. The document is explicitly labeled ""PART III - LANDS"" and ""Land Acquisition Notices,"" confirming it deals with land and property-related matters, which falls under Type 4 (Land Gazettes)."
2416-37,2024-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including their numbers, extents, and ownership details (all listed as ""The State""). The content appears in ""PART III - LANDS"" of the gazette and focuses on land title settlement processes, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-38,2024-12-27,LEGAL_REGULATORY,"This gazette content primarily involves legal/regulatory matters under the Industrial Disputes Act, specifically orders made under Section 4(1) of the Act to appoint arbitrators for industrial disputes. It contains statutory instruments and legal procedures for dispute resolution, falling clearly within the Legal/Regulatory category rather than government personnel or structural changes."
2416-39,2024-12-27,LAND,"This gazette content exclusively deals with land acquisition matters under the Land Acquisition Act, including notices for acquiring specific land parcels for road widening, corrections to previous land acquisition notices, and amendments to land descriptions. It contains detailed information about land plots, claimants, extents, and legal procedures related to land acquisition, which falls squarely under the Land Gazettes category (Type 4)."
2416-40,2024-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, owner names, extent of land, title classifications, and encumbrances/mortgages. The content falls under ""Land and property-related matters"" including land registrations, property ownership, and land titles as specified in Type 4 classification."
2416-41,2024-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including details about land ownership, parcel numbers, extents, and encumbrances. The content appears in ""PART III - LANDS"" of the gazette and focuses on property ownership and land title settlement, which clearly falls under the Land Gazettes category (Type 4) for land and property-related matters."
2416-42,2024-12-27,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including parcel numbers, cadastral map references, locations, and ownership details (all parcels are registered to ""The State""). The content focuses entirely on land registration and title settlement processes, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-43,2024-12-27,LEGAL_REGULATORY,"This gazette content involves the Minister of Transport, Highways, Ports and Civil Aviation exercising powers under the Carriage by Air Act, No. 29 of 2018 to repeal and substitute a schedule containing revised limits of liability for air carriage. This constitutes a regulatory amendment to existing legislation, specifically modifying liability limits and setting an effective date for implementation. While a minister is named, the primary focus is on legal/regulatory changes rather than government personnel matters or detailed portfolio descriptions, making it a Legal/Regulatory Gazette."
2416-44,2024-12-27,LAND,"This gazette content deals exclusively with land and property matters, specifically the confirmation of possession of roads and narrow lanes to the Ayagama Pradeshiya Sabha. It includes detailed schedules with land coordinates, road names, and measurements, which falls under the Land Gazette classification (Type 4) for land registrations, property ownership, and land development matters."
2416-19,2024-12-26,LEGAL_REGULATORY,"This gazette content is an order made under the Public Security Ordinance (Chapter 40), which is a legal/regulatory instrument. It involves the exercise of statutory powers by the President to call out armed forces for maintaining public order, which constitutes a regulatory action under existing legislation rather than a government personnel change, structural reorganization, or any of the other specialized categories."
2416-20,2024-12-26,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, locations, and ownership details) by the Commissioner of Land Title Settlement. The content focuses on land ownership, title settlement, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-22,2024-12-26,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed information about parcel numbers, extent, ownership details, and land classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses on land ownership registration and title settlement, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-23,2024-12-26,LAND,"This gazette content exclusively deals with land-related matters, specifically notices calling for claims to land parcels under the Registration of Title Act. It involves land title settlement, cadastral maps, and determination of land ownership in various districts. The content falls under the Land Gazettes category as it primarily concerns land registration, title claims, and property ownership matters without any government personnel changes, organizational restructuring, or other specialized categories."
2416-24,2024-12-26,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details) by the Commissioner General of Land Title Settlement. The content focuses on land ownership, titles, and property registrations in specific locations within Kalutara District, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-25,2024-12-26,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, specifically declaring determinations of land titles for multiple parcels in Kurunegala District. It contains detailed schedules with land parcel numbers, extent measurements, ownership details, and property characteristics, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-26,2024-12-26,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including parcel numbers, cadastral map references, location details, ownership information, and land extent measurements. The content focuses entirely on land registration and title settlement processes, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2416-04,2024-12-24,LEGAL_REGULATORY,"This gazette contains regulations made by the President under the Registered Stock and Securities Ordinance, specifically authorizing the issuance of Treasury Bonds for loan restructuring. It establishes legal/regulatory frameworks for financial instruments and debt management, falling squarely under Legal/Regulatory classification (Type 5) as it involves statutory instruments and regulatory procedures rather than government personnel changes or organizational restructuring."
2416-05,2024-12-24,LEGAL_REGULATORY,"This gazette notification announces the determination of the Legal Rate of Interest by the Central Bank of Sri Lanka under the authority of the Civil Procedure Code. It involves a regulatory matter concerning legal interest rates, falling under the Legal/Regulatory classification (Type 5) for statutory instruments and regulatory frameworks."
2416-06,2024-12-24,LEGAL_REGULATORY,"This gazette content is a notification by the Central Bank of Sri Lanka establishing the Market Rate of Interest under the Debt Recovery (Special Provisions) Act. It constitutes a regulatory determination made under statutory authority, specifically referencing Section 30 of Act No. 02 of 1990. This falls squarely under Legal/Regulatory matters (Type 5) as it involves the implementation and enforcement of existing legislation through regulatory action."
2416-07,2024-12-24,LAND,"This gazette content primarily deals with the approval of a development plan for the Greater Matara area, which involves land use planning, zoning changes, and urban development regulations. The content focuses on the statutory approval process for a regional development plan covering multiple local government authorities, making it clearly a land and property-related matter under the Land Gazettes classification (Type 4). While it mentions a minister's name, this is incidental to the land development content rather than being the primary focus of personnel changes or detailed portfolio responsibilities."
2416-08,2024-12-24,HYBRID,"This gazette contains both a named individual (Anura Karunathilaka, Minister of Urban Development, Construction and Housing) and detailed descriptions of his responsibilities and powers under specific legislation (Urban Development Authority Law, Section 8(F) and 8(G)). The content outlines both ""who"" (the Minister) and ""what"" (approval of development plans, exercise of powers under specific acts) with detailed subject matter responsibilities, making it a Hybrid Gazette."
2416-09,2024-12-24,LAND,"This gazette content primarily deals with land and property-related matters, specifically the declaration of specific land areas as an Urban Development Area under the Urban Development Authority Law. It contains detailed descriptions of land boundaries, Grama Niladari divisions, and geographic specifications, which falls squarely under the Land Gazette classification (Type 4) for land development projects and land use planning."
2416-10,2024-12-24,LAND,"This gazette content primarily deals with land development matters. It is an order under the Urban Development Authority Law declaring a specific geographical area (with detailed metes and bounds descriptions) as an Urban Development Area. The content focuses on land boundaries, Grama Niladhari divisions, and urban development zoning - all of which fall under land and property-related matters. While it mentions a minister's name, this is incidental to the land development declaration rather than being the primary focus of the gazette."
2416-11,2024-12-24,LEGAL_REGULATORY,"This gazette content primarily involves the promulgation of regulations under the Imports and Exports Control Act, specifically amending existing import/export control regulations. It contains legal/regulatory content including statutory instruments, regulatory amendments, and references to specific legislation (Act No. 1 of 1969 as amended). While it mentions a minister's name, this is in the context of exercising statutory powers to make regulations, not detailing personal portfolio responsibilities or government structural changes, making it primarily a legal/regulatory matter rather than a government personnel or organizational gazette."
2416-12,2024-12-24,ORGANISATIONAL,"This gazette content contains the National Consumer Price Index announcement published by the Department of Census and Statistics. It does not involve government structural changes, personnel appointments, or detailed portfolio responsibilities (Types 1-3). It also does not fit any of the specialized categories (land, legal/regulatory, commercial, elections, public service, or judicial/law enforcement). As a statistical announcement about economic indicators, it falls under miscellaneous administrative matters."
2416-13,2024-12-24,LEGAL_REGULATORY,"This gazette content involves the Minister exercising powers under the Societies Ordinance (Chapter 123) to authorize purposes for specific societies and limit the application of the ordinance. This constitutes regulatory action under existing legislation, making it a Legal/Regulatory matter rather than a government personnel or structural change. The mention of the minister's name and title is incidental to the regulatory function being performed."
2416-14,2024-12-24,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains orders for taking possession of specific land parcels with detailed descriptions of the land locations, boundaries, and extents. The content focuses exclusively on land/property matters without involving government personnel changes, structural changes, or detailed portfolio responsibilities of the minister mentioned. The ministerial signature is incidental to the land acquisition authority rather than being the primary focus of the gazette."
2416-15,2024-12-24,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels being acquired, including their locations, boundaries, and extents. While it mentions a government minister (Kuragamage Don Lal Kantha), this is only in the context of exercising statutory powers for land acquisition, not for government personnel changes or portfolio assignments. The core content focuses exclusively on land/property matters, making it a Land Gazette."
2416-16,2024-12-24,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels, their boundaries, and extents for acquisition purposes. While it mentions a government minister (Kuragamage Don Lal Kantha), this is only in the context of exercising statutory powers under land acquisition legislation, not for government personnel changes or portfolio assignments. The core content focuses exclusively on land property matters, making it a Land Gazette."
2416-18,2024-12-24,LAND,"This gazette primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels, their boundaries, extents, and locations in Dikkumbura Village. While it mentions a government minister (K. D. Lal Kantha) and his title, the core content focuses on the revocation of a land acquisition order and the technical details of the land parcels involved, making it primarily a land-related matter rather than a government personnel or structural announcement."
2416-01,2024-12-23,LEGAL_REGULATORY,"This gazette notification establishes new exchange rates for customs duties and other charges under the Customs Ordinance. It constitutes a regulatory framework for financial/commercial transactions at customs, falling under Legal/Regulatory matters (new regulations and compliance requirements). While it names an official (P. B. S. C. Nonis), this is in the context of exercising statutory authority rather than a personnel appointment, and there are no detailed portfolio responsibilities described."
2416-02,2024-12-23,LEGAL_REGULATORY,"This gazette content primarily involves the publication of a legal order under the Sri Lanka Land Development Corporation Act, establishing regulatory requirements for canal reservations. It contains detailed legal provisions, terms, conditions, and restrictions regarding land use near canals, making it a legal/regulatory matter rather than a government personnel/structure announcement or other specialized category."
2416-03,2024-12-23,PEOPLE,"This gazette contains only government personnel changes (appointments to the Board of Library Service of Uva Province) with named individuals and their basic titles/positions. It does not include detailed descriptions of portfolio responsibilities or subject matter areas for these appointments, which would be required for a Hybrid classification. The content focuses solely on who is being appointed to which positions."
2415-79,2024-12-22,LEGAL_REGULATORY,"This gazette content contains regulations made by the Minister of Finance under the Regulation of Insurance Industry Act, No. 43 of 2000. It amends existing insurance regulations regarding annual fees payable to the Insurance Regulatory Commission. This falls under ""Legal/Regulatory Gazettes"" as it involves regulatory frameworks, statutory instruments, and compliance requirements for the insurance industry, rather than government personnel changes or structural modifications."
2415-66,2024-12-21,LEGAL_REGULATORY,"This gazette content primarily involves the declaration of a new welfare benefit payment scheme under the Welfare Benefits Act, No. 24 of 2002. It constitutes a regulatory matter where the Minister is exercising powers vested by an existing Act to implement a new scheme and rescind a previous notification. This falls under Legal/Regulatory classification as it deals with the implementation of regulations and statutory instruments rather than government personnel changes, organizational structure, or other specialized categories."
2415-68,2024-12-21,LAND,"This gazette content specifically deals with land title registration under the Registration of Title Act, declaring a determination regarding title to a specific parcel of land (Plot 1:11 of Block 12) in Echchankulama village. It contains detailed land particulars including parcel number, extent, ownership details, and encumbrances, making it primarily about land and property matters, which falls under the Land Gazettes classification (Type 4)."
2415-69,2024-12-21,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determination for specific land parcels, including details of land ownership, property boundaries, mortgages, and encumbrances. The document is specifically published in ""PART III - LANDS"" of the gazette, confirming its focus on land and property-related administrative matters, which aligns perfectly with the Land Gazette classification (Type 4)."
2415-70,2024-12-21,LAND,"This gazette content exclusively deals with land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific land parcel (No. 1:153 of Block 3) in Balalla village. It contains detailed land particulars including parcel number, extent, owner information, and legal status, making it clearly a land-related matter that falls under Type 4 (Land Gazettes) classification."
2415-71,2024-12-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, owner names, land extents, and property classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses on land ownership determinations, making it clearly fall under the Land Gazettes category (Type 4)."
2415-72,2024-12-21,LAND,"This gazette content deals exclusively with land-related matters, specifically the determination and publication of land valuations (உாித்ᾐப் பதிᾫ) under the 1998 Land Valuation Act. It contains detailed tables listing specific land plots with their valuation details, plot numbers, ownership information, and classification types. The content focuses entirely on land administration and property valuation matters, fitting perfectly within the Land Gazette classification (Type 4) without any government personnel changes or structural modifications."
2415-73,2024-12-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including details about land ownership (State vs. Private), parcel numbers, extents, locations, and encumbrances. The content focuses on land registration and property rights rather than government personnel changes, organizational structures, or other specialized categories."
2415-74,2024-12-21,LAND,"This gazette content specifically deals with land title registration under the Registration of Title Act, declaring a determination regarding title to a specific parcel of land (No. 17:0432) with detailed land particulars including location, extent, owner information, and title classification. This falls squarely within the Land Gazette category (Type 4) as it concerns land registration and property ownership matters."
2415-75,2024-12-21,LAND,"This gazette content deals exclusively with land title registration matters for intestate properties, specifically calling for claims to properties of deceased individuals without wills. It involves land parcels, cadastral maps, property registration under the Registration of Title Act, and procedures for establishing land ownership - all falling under land and property-related matters as defined in Type 4 (Land Gazettes)."
2415-76,2024-12-21,LAND,"This gazette content deals exclusively with land title registration matters for intestate properties, including specific parcel numbers, land extents, and cadastral details. It involves the legal process of claiming rights to land properties through the Registration of Title Act, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2415-77,2024-12-21,LAND,"This gazette content deals exclusively with land and property matters, specifically calling for claims to intestate property (property of deceased persons without a will) and providing detailed land parcel information including cadastral maps, parcel numbers, extents, and certificate of title numbers. It involves the registration of land titles under the Registration of Title Act, which falls squarely within the Land Gazette classification category."
2415-78,2024-12-21,LAND,"This gazette content exclusively deals with land-related matters, specifically notices calling for claims to land parcels under the Registration of Title Act. It involves land title registration, cadastral mapping, and determination of land ownership in various districts. The content focuses entirely on land administration and property rights, falling squarely within the Land Gazettes category (Type 4) without any government personnel changes, organizational restructuring, or other specialized categories."
2415-60,2024-12-20,ELECTIONS,"This gazette content pertains to electoral processes, specifically the certification of electoral registers and the allocation of parliamentary seats to electoral districts. It is issued by the Election Commission under constitutional authority (Article 98(8)) and involves the core electoral function of determining representation. This fits the definition of Type 7 (Elections Gazettes) for matters including electoral boundary changes and electoral commission decisions."
2415-61,2024-12-20,PUBLIC_SERVICE,"This gazette notification amends pension regulations regarding compulsory retirement ages for specific categories of medical and dental officers. It deals with public service retirement benefits and service conditions, which falls under Public Service Gazettes (Type 8) covering ""Pension and retirement benefits"" and ""Service conditions and benefits"" for public sector employees. While it mentions a minister's name, this is only in the signature block and does not involve detailed portfolio responsibilities or government structural changes that would trigger Types 1-3."
