Document ID,Document Date,Gazette Type,Reasoning
2143-11,2019-09-30,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, specifically declaring determinations of the Commissioner of Title Settlement regarding specific land parcels (including parcel numbers, extents, owner details, and title classifications). The content appears in ""PART III - LANDS"" of the gazette and contains detailed schedules with land ownership information, making it clearly a Land Gazette."
2143-12,2019-09-30,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act. It contains a declaration by the Commissioner of Title Settlement regarding the determination of title for a specific land parcel (No. 44, Block 03) with detailed land particulars including location, extent, owner information, and title classification. The content appears in ""PART III - LANDS"" of the gazette and deals specifically with land registration matters, fitting perfectly within the Land Gazettes category (Type 4)."
2143-13,2019-09-30,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific land parcel (No. 33 of Block 02) with detailed land particulars including location, extent, owner details, and title classification. It falls squarely under Land Gazettes as it deals with land registration and property ownership matters."
2143-14,2019-09-30,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner names, identity numbers, and title classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land ownership and title settlement, making it a clear example of Land Gazette classification."
2142-91,2019-09-28,HYBRID,"This gazette names a specific individual (Don Arthur Chamara Sampath Dasanayake) who holds multiple government positions (Chief Minister of Uva Province and Minister of Finance and Planning, Law and Order, Education, Local Government, Land, Power & Energy, Construction and Rural Infrastructure Development) AND provides detailed portfolio responsibilities. The content establishes a fund and regulatory framework specifically tied to this government official's ministerial authority, making it a hybrid gazette that contains both the ""who"" (named government person) and ""what"" (detailed government responsibilities)."
2142-75,2019-09-27,PUBLIC_SERVICE,"This gazette content pertains to the Service Minute of the Sri Lanka Valuation Service, detailing public service recruitment, grades, salaries, and service conditions. It is issued by the Public Service Commission, which is the central body for public administration, making it a clear example of a Public Service Gazette (Type 8). The content does not involve government structural changes, specific personnel appointments with portfolios, or any of the other specialized categories like land, legal, or commercial matters."
2142-76,2019-09-27,LAND,This gazette notification is primarily about land acquisition matters. It specifically extends the service of an officer to function as an Acquiring Officer for Land Acquisition duties under the Land Acquisition Act. The content focuses on land-related administrative procedures (appointment for land acquisition duties) rather than government structural changes or personnel matters that would fall under Types 1-3. This fits clearly within the Land Gazette category (Type 4) which includes land acquisitions and property-related administrative matters.
2142-77,2019-09-27,LEGAL_REGULATORY,"This gazette notification contains a regulatory amendment to the Excise Ordinance, specifically changing limits for the sale, transport, and possession of foreign liquor. It is issued under statutory authority (Sections 4, 13 and 17 of the Ordinance) and rescinds a previous notification. While it mentions Minister Mangala Samaraweera, this is in his capacity as the authority making the regulatory change, not as a personnel appointment or portfolio assignment. The core content is purely regulatory/legal in nature, making it a Legal/Regulatory Gazette."
2142-78,2019-09-27,ORGANISATIONAL,"This gazette content presents the estimated expenditure and performance goals of the Public Utilities Commission of Sri Lanka for the year 2020 across electricity, petroleum, and water sectors. It contains budgetary information and operational targets but does not involve government structural changes, personnel appointments, or detailed portfolio assignments. The content does not fit any specialized categories (4-9) as it is not about land, legal/regulatory matters, commerce, elections, public service, or judicial/law enforcement. It represents administrative planning for public utilities, making it fall under Miscellaneous (Type 10)."
2142-79,2019-09-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains detailed declarations of land ownership determinations for specific parcels of land in Kurunegala District, including parcel numbers, owner names, extent of land, and encumbrances. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land property registration and title settlement, making it clearly a Land Gazette (Type 4)."
2142-80,2019-09-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including parcel numbers, ownership details, extent of land, and title classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses on land registration, ownership determinations, and property rights - all characteristics of Land Gazettes (Type 4)."
2142-81,2019-09-27,LEGAL_REGULATORY,"This gazette notification is a legal/regulatory matter concerning the Inland Revenue Act, No. 24 of 2017. It contains a formal notice and declaration made by the Minister of Finance under a specific section of the Act's Fifth Schedule, granting approved charity status to an organization. The content focuses on the application of a law and the creation of a regulatory status, rather than government personnel changes, structural changes, or any of the other specialized categories."
2142-82,2019-09-27,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act. It contains a declaration by the Commissioner of Title Settlement regarding the determination of title to specific land parcels (Parcel Nos. 11, Block 01) with detailed cadastral information, location details, and a schedule listing ownership particulars. The content falls squarely under Land Gazettes as it deals with land registration, title determination, and property ownership matters without any government personnel changes or structural administrative modifications."
2142-83,2019-09-27,LAND,"This gazette content is exclusively about land title registration, specifically the declaration of determination for a specific parcel of land (Parcel No. 22 of Block 01) under the Registration of Title Act. It contains detailed land particulars including location, owner information, extent, and encumbrances, making it a clear example of a Land Gazette (Type 4) dealing with property ownership and land registration matters."
2142-84,2019-09-27,LAND,"This gazette content exclusively deals with land title registrations and amendments under the Registration of Title Act. It contains multiple entries detailing specific modifications to land parcel records, including changes to servitude rights, parcel numbers, and title classifications for various land parcels across different districts. The content focuses entirely on land and property matters without any government personnel changes, structural changes, or other specialized categories."
2142-85,2019-09-27,ELECTIONS,"This gazette concerns the filling of a vacancy for a member of a local authority (Panadura Pradeshiya Sabha) due to a resignation, as per the Local Authorities Elections Ordinance. It involves the electoral process, specifically the nomination and declaration of a new elected member, which falls under the Elections category."
2142-86,2019-09-27,LAND,"This gazette content consists entirely of land acquisition notices published under the Land Acquisition Act. It details specific land parcels being acquired by the state, including their location, name, lot numbers, extent, and the deposit of statutory compensation. The content is focused solely on land and property matters, falling squarely under the Land Gazettes classification (Type 4)."
2142-87,2019-09-27,LEGAL_REGULATORY,"This gazette contains a Customs Notification and Revenue Protection Order that establishes new import duty rates on specific goods. It involves regulatory changes to customs duties and taxation under the Revenue Protection Act, which falls under legal/regulatory framework matters rather than government personnel/structure changes."
2142-88,2019-09-27,LEGAL_REGULATORY,"This gazette content primarily concerns legal/regulatory matters under the Industrial Disputes Act. It contains orders made by the Minister under statutory powers to appoint arbitrators for industrial disputes, which represents the exercise of regulatory authority and legal procedures for dispute resolution. While a minister is named, this is incidental to the legal/regulatory function being performed rather than constituting a personnel appointment with detailed portfolio responsibilities. The content focuses on legal procedures for industrial dispute resolution rather than government structure or personnel changes."
2142-90,2019-09-27,LEGAL_REGULATORY,"This gazette contains regulations made by the Minister under the Factories Ordinance, establishing legal requirements for factory registration, building approval, and compliance procedures. It creates new regulatory frameworks and compliance requirements for factory operations, which falls under Legal/Regulatory matters (Type 5). While it mentions a minister's name, it does not focus on government personnel changes or detailed portfolio responsibilities, and the content is primarily regulatory rather than governmental structural or personnel matters."
2142-68,2019-09-26,LAND,"This gazette content is a notice under Section 7 of the Land Acquisition Act, specifically detailing the government's intention to acquire multiple land lots for public purpose. It contains detailed descriptions of properties, including lot numbers, assessment numbers, land types (garden, road, drain, etc.), claimants, original claimants, and exact land extents. The content is exclusively focused on land acquisition matters, falling squarely under the Land Gazette classification (Type 4) for land and property-related administrative actions."
2142-69,2019-09-26,LEGAL_REGULATORY,"This gazette content is an order amending the Strategic Development Projects Act, No. 14 of 2008. It contains a legal/regulatory amendment that extends the deadline for a specific project's commercial operation. The content focuses on modifying existing legislation and regulatory requirements rather than government personnel changes, organizational restructuring, or any of the other specialized categories."
2142-70,2019-09-26,LAND,"This gazette content exclusively deals with land acquisition notices under the Land Acquisition Act. It describes specific lands to be acquired by the government for public purposes (sewerage pumping station construction), provides detailed land descriptions including plot numbers, locations, extents, and owners, and outlines the legal process for compensation claims. This fits perfectly within the Land Gazette category (Type 4) as it concerns land acquisition and property matters."
2142-71,2019-09-26,LAND,"This gazette content exclusively deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of multiple land parcels being acquired by the government, including specific lot numbers, land names, present uses, claimants, original claimants, and exact measurements. The notice is published in the ""PART III — LANDS"" section and serves as an official declaration of the government's intention to acquire these properties for the Greater Colombo Flood Control and Environment Promotion Project, which falls squarely within the land and property-related classification."
2142-72,2019-09-26,LEGAL_REGULATORY,"This gazette contains regulations made by a Minister under the Pilgrimages Ordinance (Chapter 175). It establishes legal/regulatory frameworks for managing pilgrimages, including specific rules for camp areas, public health measures, traffic control, and enforcement powers. The content focuses on creating subsidiary legislation rather than government personnel changes, structural reorganization, or other specialized categories."
2142-73,2019-09-26,LAND,"The gazette content exclusively concerns the appointment of a Land Officer for a specific district under the Land Development Ordinance. This is a land and property-related administrative matter, specifically involving land administration personnel appointments within the land sector, which falls under the Land Gazettes classification (Type 4). It does not involve general government structural changes or high-level personnel appointments that would fall under Types 1-3."
2142-74,2019-09-26,HYBRID,"This gazette contains both a named individual (Arjuna Ranatunga, Minister of Transport and Civil Aviation) and detailed descriptions of portfolio responsibilities (subject of civil aviation, development of Palaly Airport, operation of regional commercial flights). The content includes both ""who"" (government person) and ""what"" (detailed government responsibilities/portfolios), making it a Hybrid Gazette according to the classification rules."
2142-47,2019-09-25,ELECTIONS,"This gazette content exclusively concerns electoral processes, specifically the Code of Conduct for political parties, independent groups, and candidates during elections. It references the Parliamentary Elections Act, outlines rules for election campaigning, and provides detailed regulations for election propaganda activities, candidate behavior, and polling procedures. This falls squarely under ""Electoral processes and related matters"" as defined for Type 7 (Elections Gazettes)."
2142-48,2019-09-25,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, including specific determinations of land ownership for multiple parcels (Nos. 513-518, 120, and 99) with detailed land descriptions, owner information, and property rights. It falls under the Land Gazettes category as it primarily concerns land registration, title determination, and property ownership matters without any government personnel changes or structural administrative modifications."
2142-49,2019-09-25,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner names, and property rights. The content is published in ""PART III - LANDS"" of the gazette and focuses entirely on land ownership and title settlement, making it clearly fall under the Land Gazettes category."
2142-50,2019-09-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including details about land ownership, parcel numbers, extents, and classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses on land registration and property ownership matters, which clearly falls under the Land Gazettes classification (Type 4)."
2142-51,2019-09-25,LAND,"This gazette content is exclusively about land title registration and determinations under the Registration of Title Act. It contains detailed schedules of specific land parcels, their owners, extents, and legal status in various locations. The content focuses entirely on land ownership, title settlements, and property registrations, which falls squarely under the Land Gazettes category (Type 4). There is no government personnel changes, organizational restructuring, or other non-land related administrative matters present."
2142-52,2019-09-25,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land title determination, cadastral maps, and property ownership claims across multiple districts. The content focuses entirely on land registration and title settlement processes without any government personnel changes, structural modifications, or other specialized categories. This fits perfectly within the Land Gazettes classification (Type 4) as it concerns ""land registrations, property ownership, land titles"" and ""land acquisitions, transfers, or disposals."""
2142-53,2019-09-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels (including parcel numbers, block numbers, cadastral map references, and location details) by the Commissioner of Title Settlement. The content focuses on land ownership, title classifications, and land use conditions, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2142-54,2019-09-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels (including parcel numbers, extents, ownership details, and encumbrances) in various villages and divisions. The content appears in ""PART III - LANDS"" of the gazette and focuses on land ownership, title settlement, and property registration, which clearly falls under the Land Gazettes category (Type 4)."
2142-55,2019-09-25,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determinations by the Commissioner of Title Settlement regarding specific land parcels, including detailed information about land ownership, parcel numbers, extents, and locations. The content appears in ""PART III - LANDS"" of the gazette and focuses on land registration and title settlement processes, which clearly falls under the Land Gazettes category (Type 4)."
2142-56,2019-09-25,LAND,"This gazette content specifically deals with an amendment to a land title registration under the Registration of Title Act. It concerns the correction of the extent (area measurement) of a specific parcel of land (No. 14 of Block 02) with detailed location information including village, division, district, and province. The content is entirely focused on land and property matters, falling squarely within the Land Gazettes category (Type 4) which includes land registrations, title amendments, and property-related administrative matters."
2142-57,2019-09-25,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, owner information, extent of land, title classifications, and encumbrances. The content is entirely focused on land registration and property ownership matters, which falls squarely under the Land Gazettes category (Type 4)."
2142-58,2019-09-25,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels being acquired, including lot numbers, extents, boundaries, and locations. While it mentions a government minister (Gayantha Karunatilleke) issuing the order, the core content focuses entirely on land/property matters rather than government personnel changes or structural reforms. The detailed land descriptions and acquisition process place this firmly in the Land Gazette category."
2142-59,2019-09-25,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels being acquired, including their locations, boundaries, and extents. The document is explicitly labeled as ""PART III - LANDS"" and ""Land Acquisition Notices,"" focusing solely on property and land matters without involving government personnel changes, structural changes, or other specialized categories."
2142-60,2019-09-25,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels, their boundaries, and acquisition orders for taking possession of these lands. The content focuses exclusively on land-related administrative actions without involving government personnel changes, structural changes, or other specialized categories."
2142-61,2019-09-25,Error,API request failed: 504 Server Error: Gateway Timeout for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2142-62,2019-09-25,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act, specifying detailed descriptions of multiple land lots being acquired by the government. It contains no government personnel changes or structural administrative changes, focusing exclusively on land and property matters, which falls under the Land Gazettes classification."
2142-63,2019-09-25,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels, their boundaries, extents, and the legal process for taking possession of these lands. The content focuses exclusively on land-related administrative actions without involving government personnel changes, structural changes, or other specialized categories. The mention of a minister's name is incidental to the land acquisition order and does not include detailed portfolio responsibilities, making this a clear case for Land Gazette classification."
2142-64,2019-09-25,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act, with detailed descriptions of specific land parcels, boundaries, and extents. It involves the Minister directing the acquisition of land for public purposes, which falls under land and property-related matters. While it mentions a government minister (Gayantha Karunatilleke), the core content focuses on land acquisition details rather than government personnel changes or portfolio responsibilities, making it a Land Gazette (Type 4) rather than a government-related type."
2142-65,2019-09-25,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels being acquired, including lot numbers, boundaries, extents, and locations. The content focuses exclusively on land-related administrative procedures without involving government personnel changes, structural changes, or other specialized categories."
2142-66,2019-09-25,LAND,"This gazette content is primarily about land acquisition, specifically the taking of immediate possession of a described plot of land in Hambantota District under the Land Acquisition Act. It names a government minister, but the core subject matter is a land/property matter, making it a Land Gazette (Type 4) according to the classification rules. The ministerial reference is part of the authorization process for the land action, not the primary focus of the notice."
2142-67,2019-09-25,LEGAL_REGULATORY,"This gazette notification publishes a regulatory decision under the Wages Boards Ordinance, specifically approving and implementing new minimum wage rates for the Liquor and Vinegar Trade. It constitutes a legal/regulatory instrument that establishes compliance requirements for employers in this specific trade sector, falling squarely under Legal/Regulatory Gazettes (Type 5) for regulatory frameworks and statutory instruments."
2142-07,2019-09-24,LEGAL_REGULATORY,"This gazette content primarily involves the amendment of regulations under the Ports and Airports Development Levy Act, No. 18 of 2011. It contains detailed tariff schedules and concessionary rates for specific goods classified under the Harmonized System, which constitutes regulatory modifications to existing legislation. While it mentions Minister Mangala Samaraweera, it does not include detailed portfolio responsibilities beyond his ministerial title, and the core content focuses on legal/regulatory amendments rather than government personnel or structural changes."
2142-08,2019-09-24,ELECTIONS,"This gazette notice specifically concerns electoral processes for a presidential election. It appoints Assistant Returning Officers to assist with election duties under the Presidential Elections Act, which falls directly under the Elections category (Type 7) for electoral commission appointments and decisions related to election administration."
2142-09,2019-09-24,ORGANISATIONAL,"This gazette notification announces the National Consumer Price Index for August 2019, published by the Department of Census and Statistics. The content is purely statistical/economic data reporting and does not involve government structure/personnel (Types 1-3) or fit any specialized categories (Types 4-9). It represents routine administrative statistical reporting, making it Miscellaneous (Type 10)."
2142-11,2019-09-24,ELECTIONS,"This gazette content specifically deals with filling vacancies in local government bodies (Pradeshiya Sabhas) due to resignations, following procedures outlined in the Local Authorities Elections Ordinance. It involves the declaration of newly selected members to fill these electoral vacancies, which falls directly under election-related matters including candidate nominations and declarations for local government positions."
2142-12,2019-09-24,LEGAL_REGULATORY,"This gazette content focuses on the designation of specific High Courts for implementing the Arbitration Act, No. 11 of 1995. It constitutes a legal/regulatory matter involving the implementation of existing legislation rather than government personnel changes or structural reorganization. While it names a minister, the primary purpose is regulatory - designating judicial zones for arbitration proceedings under a specific act."
2142-13,2019-09-24,LAND,"This gazette notice is a Land Acquisition Notice published under the Land Acquisition Act, specifically describing the acquisition of land parcels (including lot numbers, names, claimants, and extents) for a Police Superintendent Office. It deals exclusively with land acquisition matters, falling squarely under the Land Gazettes category (Type 4) for land and property-related administrative actions."
2142-14,2019-09-24,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act. It contains declarations for acquiring specific parcels of land for public purposes, including detailed descriptions of the land locations, boundaries, and extents. While it mentions a government minister (Gayantha Karunatilleke), the core content focuses on land matters rather than government personnel changes or portfolio responsibilities, making it a Land Gazette (Type 4) according to the classification priority rules."
2142-15,2019-09-24,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains multiple declarations for acquiring specific parcels of land for public purposes, including detailed descriptions of land lots, boundaries, extents, and locations. While it mentions a government minister's name, the core content is exclusively focused on land acquisition procedures and property details, making it a Land Gazette (Type 4) rather than a government personnel or hybrid classification."
2142-17,2019-09-24,LEGAL_REGULATORY,"The gazette content primarily deals with legal and regulatory matters, specifically amendments to existing laws and regulations under the 1978 Act No. 41. It contains detailed provisions about statutory instruments, compliance requirements, and modifications to legal frameworks without mentioning government personnel appointments or structural changes. The content focuses on regulatory frameworks and legal notices rather than government organization, personnel, or other specialized categories."
2142-18,2019-09-24,LAND,"This gazette content is a notice under Section 7 of the Land Acquisition Act regarding the government's intention to acquire specific land parcels and servitudes for public purpose. It contains detailed descriptions of multiple land lots, including their names, descriptions, claimants, original claimants, and extents. The content primarily deals with land acquisition matters, which falls squarely under the Land Gazettes classification (Type 4) for land and property-related matters including land acquisitions, transfers, and property ownership details."
2142-19,2019-09-24,LAND,"This gazette content is exclusively about land acquisition under the Land Acquisition Act, describing specific parcels of land to be acquired for public purposes, including details about location, extent, claimants, and compensation procedures. It falls squarely within the Land Gazette category (Type 4) as it deals with land acquisition matters without involving government personnel changes, organizational restructuring, or other specialized categories."
2142-20,2019-09-24,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It contains detailed descriptions of specific land parcels being acquired for public purposes, including lot numbers, land names, descriptions, claimants, and extents. The content falls under ""Land and property-related matters"" including ""land acquisitions, transfers, or disposals"" as specified in Type 4 (Land Gazettes). There is no government personnel or structural changes, legal/regulatory frameworks, commercial matters, or other specialized categories present."
2142-21,2019-09-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed information about parcel numbers, extents, owners, and property rights. The content appears in ""PART III - LANDS"" of the gazette and focuses on land ownership registration and title settlement, which falls squarely under the Land Gazettes classification (Type 4)."
2142-22,2019-09-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and encumbrances) in various locations. The content focuses on land ownership, title settlements, and property registration, which falls squarely under the Land Gazettes category (Type 4) as it primarily concerns land and property-related administrative matters."
2142-23,2019-09-24,LAND,"This gazette content exclusively deals with land title registration matters, specifically the determination and declaration of land titles for specific parcels of land in Galle District under the Registration of Title Act. It contains detailed schedules with parcel numbers, extent measurements, owner names and addresses, title classifications, and encumbrances - all characteristic of land-related administrative matters. The content falls under ""Land registrations, property ownership, land titles"" as specified in Type 4 classification criteria."
2142-24,2019-09-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, specifically declaring determinations of land titles for various parcels in specific locations. It contains detailed land parcel numbers, cadastral map references, locations, and ownership details, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2142-25,2019-09-24,HYBRID,"This gazette names a specific individual (A. Ibathul Rauff Hakeem) with his ministerial title AND outlines detailed portfolio responsibilities (""Minister of City Planning, Water Supply and Higher Education""). It also contains a specific personnel action (appointment of B. Asoka Keerthi De Silva as Competent Authority) with functional responsibilities, making it a Hybrid gazette that includes both government personnel and detailed portfolio information."
2142-26,2019-09-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including detailed information about parcel numbers, extents, owners, identity details, title classifications, and encumbrances. The content focuses on land ownership and property rights rather than government personnel changes, organizational structures, or other specialized categories."
2142-27,2019-09-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, specifically declaring determinations of land ownership for various parcels in Ratnapura District. It contains detailed schedules of land parcels, their extents, ownership details, and legal status - all characteristic of land-related administrative matters. The content appears in ""PART III - LANDS"" of the gazette, confirming its focus on land registration and title settlement."
2142-28,2019-09-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner information, and title classifications. The content is focused entirely on land ownership and property rights, falling squarely within the Land Gazette category (Type 4) for land and property-related matters."
2142-29,2019-09-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including detailed schedules with parcel numbers, owner names, extent of land, title classifications, and other land-specific particulars. The content falls squarely within the Land Gazettes category as it involves land registrations, property ownership determinations, and title settlements without any government personnel changes, organizational restructuring, or other non-land related administrative matters."
2142-30,2019-09-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including their locations, extents, ownership details, and title classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses on land registration, ownership determinations, and property title matters, which clearly falls under the Land Gazettes category (Type 4)."
2142-31,2019-09-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains a formal declaration by the Commissioner of Title Settlement regarding the determination of title to specific land parcels (No. 158 and 159) in Lunuvila village, including detailed ownership information, property extents, and encumbrances. The content falls squarely within the Land Gazette category as it involves land registration, title determination, and property ownership details without any government personnel changes or structural administrative matters."
2142-32,2019-09-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including detailed information about parcel numbers, locations, owners, and property characteristics. The content focuses on land ownership registration and title settlement, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2142-33,2019-09-24,LAND,"This gazette content exclusively deals with land title registration matters, specifically the determination of land titles for specific parcels of land in Sitinamaluwa. It contains detailed information about land parcels, including parcel numbers, extents, owner names, identity card numbers, addresses, and title classifications. The content falls under the Land Gazettes category as it primarily concerns land registration, property ownership determinations, and title settlements under the Registration of Title Act, with no government personnel changes or structural administrative matters present."
2142-34,2019-09-24,LAND,"This gazette content specifically deals with land title registration under the Registration of Title Act, declaring the determination of title for a specific parcel of land (No. 218 of Block 13) with detailed land particulars including location, extent, ownership details, and encumbrances. This falls squarely within the Land Gazette category (Type 4) as it concerns land registration, property ownership, and title settlement matters."
2142-35,2019-09-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed property information (parcel numbers, extent, owner details, title class, and encumbrances). The content falls squarely within the Land Gazette category as it involves land registrations, property ownership determinations, and title settlement proceedings."
2142-36,2019-09-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, extents, owner information, and title classifications. The content is focused entirely on land registration and property ownership matters, which falls squarely under the Land Gazettes category (Type 4)."
