Document ID,Document Date,Gazette Type,Reasoning
2103-35,2018-12-29,ELECTIONS,"This gazette content specifically addresses the filling of a vacancy in a local government body (Valikamam South Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It deals with electoral processes, including the declaration of an elected member to fill a vacancy caused by a member ceasing to belong to their political party. This falls squarely under Election Gazettes (Type 7) which cover electoral processes, candidate nominations, and declarations of elected members."
2103-32,2018-12-28,LAND,"This gazette content is exclusively about land acquisition for a public purpose (Ihala Elahera Canal Development Project). It contains detailed descriptions of specific land lots, their boundaries, claimants, and land use types. The notice is issued under the Land Acquisition Act and falls under ""PART III – LANDS"" of the gazette, making it clearly a land-related matter that fits Type 4 classification."
2103-33,2018-12-28,HYBRID,"This gazette names President Maithripala Sirisena and provides detailed portfolio assignments for the Minister of Defence, including specific duties, functions, departments, statutory institutions, public corporations, and relevant laws/ordinances. The content contains both the ""who"" (the President making the assignment) and detailed ""what"" (comprehensive responsibilities and institutional oversight), making it a Hybrid gazette according to the classification rules."
2103-34,2018-12-28,HYBRID,"This gazette notification names President Maithripala Sirisena as the authority making ministerial assignments and provides detailed portfolio responsibilities for Non-Cabinet Ministers (including specific duties, functions, departments, statutory institutions, public corporations, and laws to be implemented). The content contains both the ""who"" (the President and the ministerial positions) and the ""what"" (detailed subject matter responsibilities), making it a Hybrid Gazette according to the classification rules."
2103-15,2018-12-27,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It provides detailed descriptions of specific land parcels being acquired for public purpose, including lot numbers, land names, uses, claimants, and extents. The content falls under ""Land acquisitions, transfers, or disposals"" as specified in the Land Gazettes (Type 4) classification."
2103-16,2018-12-27,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It contains detailed notices for acquiring specific land parcels (including lot numbers, land names, uses, extents, and claimant information) for public purposes. The content falls under ""Land acquisitions, transfers, or disposals"" as specified in the Land Gazettes (Type 4) classification, with no government personnel changes or structural modifications mentioned."
2103-17,2018-12-27,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act. It specifically deals with the government's intention to acquire five parcels of land for public purpose, providing detailed descriptions of each land plot including lot numbers, names, land use types, claimants, and extents. The notice also includes procedures for compensation claims and inquiries related to the land acquisition process. This falls squarely under Type 4 (Land Gazettes) as it primarily concerns land acquisition matters."
2103-18,2018-12-27,LAND,"This gazette notice is exclusively about land acquisition under the Land Acquisition Act. It provides detailed descriptions of specific land parcels being acquired by the government, including lot numbers, land names, uses, claimants, and extents. The content focuses entirely on land/property matters, specifically the compulsory acquisition of land for public purposes, which falls squarely under the Land Gazettes classification (Type 4)."
2103-19,2018-12-27,LAND,"This gazette content is a land acquisition notice under the Land Acquisition Act, declaring specific parcels of land needed for public purpose. It contains detailed descriptions of multiple land lots (A1-A36) with their extents, boundaries, and locations. The content focuses exclusively on land matters, specifically land acquisition for public purposes, which falls squarely under the Land Gazettes category (Type 4). While it mentions a minister's name, this is incidental to the land declaration process and does not involve government personnel changes or portfolio responsibilities that would trigger Types 1-3."
2103-20,2018-12-27,ELECTIONS,"This gazette concerns the filling of a vacancy for a Member of the Matara Municipal Council due to a resignation. The content specifically deals with the electoral process for a local authority, including the nomination of a new member by a political party and the formal declaration by the Returning Officer. This falls under the Elections category (Type 7) as it involves electoral processes and declarations related to local government elections."
2103-21,2018-12-27,ELECTIONS,"This gazette content specifically deals with filling a vacancy in a local government body (Mawathagama Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It involves the electoral process for a local authority position, including the declaration of a selected member to fill a vacancy caused by resignation. This falls squarely under Election Gazettes (Type 7) which cover electoral processes, candidate nominations, and declarations related to local government elections."
2103-22,2018-12-27,LAND,"This gazette content is exclusively about land acquisition notices under the Land Acquisition Act, detailing specific parcels of land being acquired by the government for public purposes. It contains descriptions of land lots, their locations, extents, and claimants, which falls squarely under the ""Land and property-related matters"" category (Type 4). There is no government personnel information, organizational changes, or other specialized content that would take precedence over this land-focused classification."
2103-23,2018-12-27,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific parcel of land (No. 348 of Block 04) with detailed land particulars including owner information, extent, and legal status. It falls under the ""Land Gazettes"" category as it deals with land registration and title settlement matters."
2103-24,2018-12-27,LAND,"This gazette content deals exclusively with amendments to land title registrations under the Registration of Title Act, specifically addressing corrections to parcel numbers, land extents, owner names, and village designations for multiple land parcels. The content falls under ""Land and property-related matters"" including ""land registrations, property ownership, land titles"" and ""land acquisitions, transfers, or disposals"" as defined in Type 4 (Land Gazettes)."
2103-25,2018-12-27,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including their registration details, ownership status (all listed as ""The State""), and cadastral information. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land title settlement and property registration, fitting perfectly within the Land Gazettes category."
2103-26,2018-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including details about land ownership, property boundaries, encumbrances, and servitude rights. The content appears in ""PART III - LANDS"" of the gazette and focuses on property registration in specific locations (Kulupana and Horana South), which falls squarely under the Land Gazettes classification category."
2103-27,2018-12-27,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed information about land ownership, parcel numbers, extents, and property details. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land registration and title settlement processes, which falls squarely under the Land Gazettes classification (Type 4)."
2103-28,2018-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details) by the Commissioner of Title Settlement. The content focuses on land ownership registration, property boundaries, and title settlements, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2103-29,2018-12-27,LAND,"This gazette content deals exclusively with land title registration and determinations under the Registration of Title Act. It contains detailed schedules of land parcels, their extents, ownership details, and specific land-related determinations by the Commissioner of Title Settlement. The content focuses on land ownership, property rights, and title settlements, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2103-30,2018-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including parcel numbers, extent measurements, owner details, and title classifications. The content appears in ""PART III - LANDS"" of the gazette and focuses on land ownership and title settlement, making it clearly a Land Gazette (Type 4) rather than any government personnel or organizational matter."
2103-31,2018-12-27,LAND,"This gazette content exclusively deals with land title registration amendments under the Registration of Title Act, No. 21 of 1998. It contains multiple entries detailing specific amendments to land parcel titles, including changes to village names and servitude rights for various land parcels in different blocks and cadastral maps. The content is purely land and property-related, falling squarely within the Land Gazette classification (Type 4) as it involves land registrations, title amendments, and property boundary/description changes without any government personnel changes or structural administrative matters."
2103-10,2018-12-26,PEOPLE,This gazette content announces the appointment of a specific individual (Mr. E. M. S. B. Ekanayake) to a government position (Secretary to the Prime Minister). It names the person and provides their basic title but does not include any detailed description of their portfolio responsibilities or subject matter duties. This fits the definition of a People Gazette (Type 2).
2103-11,2018-12-26,PEOPLE,This gazette content announces the appointment of a specific individual (Mr. Sumith Abeysinghe) to a government position (Secretary to the Cabinet of Ministers). It names the person and provides only a basic title without any detailed description of portfolio responsibilities or subject matter duties. This fits the definition of a People Gazette (Type 2).
2103-12,2018-12-26,PEOPLE,"This gazette exclusively announces the resignations of two named individuals (Hon. Harin Fernando and Hon. Malik Samarawickrema) from their ministerial offices. It provides only their basic titles (e.g., ""Minister of Telecommunication..."") without detailing their specific portfolio responsibilities or describing any structural changes to the government. This fits the definition of a People Gazette (Type 2)."
2103-13,2018-12-26,HYBRID,"This gazette contains both specific named individuals (Hon. Harin Fernando and Hon. Malik Samarawickrama) and detailed descriptions of their ministerial portfolios (Minister of Telecommunication, Foreign Employment and Sports; Minister of Development Strategies and International Trade). The content includes both ""who"" is being appointed and ""what"" specific responsibilities/portfolios they hold, meeting the criteria for Hybrid Gazette (Type 3)."
2103-14,2018-12-26,HYBRID,"This gazette contains both specific named individuals (e.g., Hon. Harsha de Silva, M.P.) AND detailed portfolio responsibilities (e.g., ""Public Distribution and Economic Reforms,"" ""Digital Infrastructure and Information Technology""). The content clearly outlines both ""who"" is being appointed and ""what"" specific subject areas they are responsible for, meeting the criteria for a Hybrid Gazette (Type 3)."
2103-01,2018-12-24,LEGAL_REGULATORY,"This gazette notification is issued under the Customs Ordinance (Chapter 235) and establishes new rates of exchange for customs duties and charges. It constitutes a regulatory framework for customs operations, making it a Legal/Regulatory Gazette (Type 5) as it deals with statutory instruments and compliance requirements rather than government personnel, organizational structure, or other specialized categories."
2103-02,2018-12-24,PUBLIC_SERVICE,"This gazette content pertains to the Service Minute of the Sri Lanka Surveyors' Service, detailing public service recruitment, grades, salaries, and service conditions. It is issued by the Public Service Commission, which is the central authority for public service administration, making it a clear example of a Public Service Gazette."
2103-04,2018-12-24,ORGANISATIONAL,"This gazette notification announces the National Consumer Price Index figure for November 2018, published by the Department of Census and Statistics. It does not involve government structure/personnel (Types 1-3) and does not fit any specialized categories (land, legal, commercial, elections, public service, or judicial). This is a statistical announcement falling under general administrative matters, making it Miscellaneous (Type 10)."
2103-05,2018-12-24,PEOPLE,"This gazette contains only government personnel appointments (Mr. T. M. S. Bandara Thennakoon and Mrs. Anoma S. Polwatte) with their basic titles (Secretary to the Governor and Council Secretary) and grade designations. There are no detailed descriptions of portfolio responsibilities or government structural changes, making this a pure People Gazette."
2103-06,2018-12-24,LAND,"This gazette notice is exclusively about land acquisition under the Land Acquisition Act. It details the specific land being acquired (including location, plan number, lot number, name, and extent), the statutory compensation, and the legal process for depositing that compensation. The content is entirely focused on land and property matters, with no elements related to government personnel, organizational structure, or any of the other specialized categories."
2103-07,2018-12-24,LAND,"This gazette content exclusively deals with land acquisition matters under the Land Acquisition Act. It contains detailed notices for acquiring specific land parcels for public purposes, including descriptions of land lots, locations, claimants, and compensation procedures. This fits perfectly within the Land Gazettes category (Type 4) which covers land acquisitions, transfers, and property-related government actions."
2103-08,2018-12-24,LAND,"This gazette notice is about the acquisition of specific land parcels (Lots 589 and 590) in Trincomalee District for a public purpose under the Land Acquisition Act. It provides detailed descriptions of the land, including exact measurements, lot numbers, boundaries, and location details. The content primarily deals with land acquisition matters, which falls squarely under the Land Gazettes category (Type 4) for land and property-related administrative actions."
2103-09,2018-12-24,PEOPLE,This gazette exclusively announces personnel appointments (Mr. Mahendra Karaputugala as Chairman and two other named individuals as members) to the Central Provincial Co-operative Employees Commission. It provides only the basic titles/roles of the appointees without detailing their specific portfolio responsibilities or describing any structural changes to government ministries. This fits the definition of a People Gazette (Type 2) as it contains government personnel changes with named individuals and basic titles only.
2102-40,2018-12-21,LEGAL_REGULATORY,"This gazette content involves the adoption and publication of amendments to the Sri Lanka Accounting Standard (SLFRS) for Small and Medium-sized Entities by the Institute of Chartered Accountants of Sri Lanka under the authority of the Sri Lanka Accounting and Auditing Standards Act, No. 15 of 1995. This constitutes regulatory framework and compliance requirements, falling under Legal/Regulatory matters rather than government structure/personnel or other specialized categories."
2102-41,2018-12-21,LEGAL_REGULATORY,"This gazette content announces the enforcement date of the Active Liability Management Act, No. 8 of 2018. It is a legal/regulatory matter involving the implementation of a specific act of parliament, which falls under Type 5 (Legal/Regulatory Gazettes) for new laws, acts, and regulations. While it includes a minister's name and title, the primary content is about the legal enforcement of an act rather than detailing the minister's portfolio responsibilities."
2102-42,2018-12-21,LEGAL_REGULATORY,"This gazette content primarily concerns the publication of an arbitration award related to an industrial dispute under the Industrial Disputes Act. It involves legal procedures, statutory instruments (section 18(1) of the Act), and a regulatory framework for dispute resolution, making it a Legal/Regulatory matter. While it mentions a government official (Commissioner General of Labour) and a Minister, it does not focus on government structural changes, personnel appointments, or detailed portfolio responsibilities, so it does not qualify for Types 1-3. The content is specifically about legal arbitration and regulatory compliance, fitting Type 5."
2102-43,2018-12-21,LAND,"This gazette content exclusively deals with amendments to land title registrations under the Registration of Title Act, specifically addressing corrections to parcel numbers, land extents, and village names for multiple land parcels in various locations. The content is entirely focused on land and property-related matters, falling squarely within the Land Gazette classification (Type 4) without any government personnel changes, organizational restructuring, or other specialized categories."
2102-44,2018-12-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and encumbrances) in various villages. The content focuses on land ownership, title settlement, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2102-45,2018-12-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including parcel numbers, extents, ownership details, and encumbrances. The content is published in ""PART III - LANDS"" and focuses on land registration and property ownership matters, which clearly falls under the Land Gazettes classification (Type 4). There are no government personnel changes, organizational restructuring, or other non-land related administrative matters present."
2102-46,2018-12-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and owner details) in the Minuwangoda area. The content focuses on land ownership registration, property boundaries, and title settlements, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2102-47,2018-12-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels (including parcel numbers, cadastral maps, locations, and owner details) in various villages. The content focuses on land ownership, title registration, and property rights, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2102-48,2018-12-21,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including detailed schedules with parcel numbers, extents, owner information, and title classifications. The content is published in ""PART III - LANDS"" of the gazette and focuses entirely on land ownership and title settlement matters, fitting perfectly within the Land Gazettes category."
2102-49,2018-12-21,LAND,"This gazette content is a land acquisition notice published under the Land Acquisition Act, declaring that specific parcels of land are needed for a public purpose. It contains detailed descriptions of multiple land lots with their boundaries, extents, and locations. While a government minister is named, the primary focus is on land matters (acquisition of property), making it a Land Gazette (Type 4) rather than a government personnel or hybrid classification."
2102-50,2018-12-21,LAND,"This gazette content exclusively deals with land acquisition notices under the Land Acquisition Act for the Moragahakanda & Kaluganga Development Project. It contains detailed descriptions of specific land parcels, their locations, extents, current possessors, and the legal process for acquisition. The content falls squarely under ""Land and property-related matters"" including ""land acquisitions, transfers, or disposals"" as defined for Type 4 (Land Gazettes)."
2102-38,2018-12-20,ELECTIONS,"This gazette notice announces the election result of a Deputy Chairman for a local government body (Ella Pradeshiya Sabha) under the Local Government Election Ordinance. It specifically deals with an electoral process outcome, fitting the definition of Type 7 (Elections Gazettes) for electoral declarations and results."
2102-39,2018-12-20,HYBRID,"This gazette contains both specific named individuals (e.g., Hon. Ranil Wickremasinghe, Hon. John Anthony Emmanuel Amarathunga) AND detailed portfolio responsibilities for each minister (e.g., ""Minister of National Policies, Economic Affairs, Resettlement & Rehabilitation..."", ""Minister of Tourism Development, Wildlife and Christian Religious Affairs""). The content meets the criteria for Hybrid Gazette (Type 3) as it includes both the ""who"" (government personnel) and ""what"" (detailed ministerial portfolios and responsibilities)."
2102-26,2018-12-19,ELECTIONS,"This gazette notice specifically publishes the names of elected local government officials (Mayors, Deputy Mayors, Chairmen, Deputy Chairmen) as required under Section 66 C. (1) of the Local Authorities Election Ordinance. The content directly relates to electoral processes and the declaration of election results for local government institutions, which falls squarely under the Elections category (Type 7) rather than general government personnel appointments."
2102-27,2018-12-19,LAND,"This gazette notice is a Land Acquisition Notice published under the Land Acquisition Act. It specifically describes the acquisition of a particular land parcel (Walagamawaththa, Lot No. 3516) for a public purpose, including its exact location, boundaries, and details about compensation claims. The content is exclusively focused on land and property-related matters, falling squarely under the Land Gazettes (Type 4) classification."
2102-28,2018-12-19,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including details about land ownership, property boundaries, encumbrances, and servitude rights. The content appears in ""PART III - LANDS"" of the gazette and focuses on the registration and settlement of land titles in specific locations, making it clearly a Land Gazette."
2102-29,2018-12-19,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed information about land ownership, parcel numbers, extents, and property rights. The content appears in ""PART III - LANDS"" of the gazette and focuses on land adjudication and title settlement processes, which clearly falls under the Land Gazettes classification (Type 4)."
2102-30,2018-12-19,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-31,2018-12-19,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-32,2018-12-19,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-33,2018-12-19,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-34,2018-12-19,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-35,2018-12-19,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-36,2018-12-19,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-37,2018-12-19,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-20,2018-12-18,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-21,2018-12-18,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-22,2018-12-18,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-23,2018-12-18,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-24,2018-12-18,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-25,2018-12-18,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-01,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-02,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-03,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-04,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-05,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-06,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-07,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-08,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-09,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-10,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-11,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2102-12,2018-12-17,Error,API request failed: 404 Client Error: Not Found for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
