Document ID,Document Date,Gazette Type,Reasoning
2407-08,2024-10-23,LAND,"This gazette content exclusively deals with land title registration and the declaration of land ownership determinations for specific parcels of land. It involves the Commissioner of Title Settlement exercising powers under the Registration of Title Act to declare ownership status of multiple land parcels, which falls squarely under land and property-related matters as defined in Type 4 (Land Gazettes). The content does not involve government personnel changes, organizational restructuring, or any of the other specialized categories."
2407-09,2024-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including detailed property descriptions, ownership details, and legal status of land titles. The content falls squarely within the Land Gazettes category as it involves land registrations, property ownership determinations, and land title settlements without any government personnel changes or structural administrative matters."
2407-10,2024-10-23,LAND,"This gazette content exclusively deals with land title registration and determinations under the Registration of Title Act. It contains detailed schedules of specific land parcels, their owners, extents, and title classifications. The content focuses entirely on land ownership matters, property registrations, and title settlements, which falls squarely under the Land Gazettes category (Type 4) for land and property-related administrative matters."
2407-11,2024-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination regarding specific land parcels, including parcel numbers, extents, ownership details (primarily ""The State""), and encumbrances. The content focuses on land registration, title settlement, and property ownership determinations, which squarely fits the Land Gazette classification (Type 4) for land and property-related matters."
2407-12,2024-10-23,LAND,"This gazette content exclusively deals with land title registration matters, specifically the declaration of determinations by the Commissioner of Title Settlement regarding specific land parcels in Ratnapura District. It contains detailed schedules with land parcel numbers, ownership details, extents, and property characteristics. The content falls under ""Land registrations, property ownership, land titles"" as defined in Type 4 (Land Gazettes), and is explicitly published in ""PART III - LANDS"" of the gazette."
2407-13,2024-10-23,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details) by the Commissioner General of Land Title Settlement. The content focuses on land ownership, title settlement, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2407-14,2024-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including parcel numbers, ownership details, extent of land, and legal status. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land ownership and title settlement matters, fitting perfectly within the Land Gazettes category (Type 4) which covers land registrations, property ownership, and land title determinations."
2407-15,2024-10-23,LAND,"This gazette content deals exclusively with land title registration and declarations regarding specific parcels of land. It contains a formal declaration by the Commissioner of Title Settlement under the Registration of Title Act, listing multiple land parcels with their details (parcel numbers, extent, ownership, class, and encumbrances). The content falls under ""Land registrations, property ownership, land titles"" as specified in the Land Gazettes (Type 4) category."
2407-16,2024-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details) in the Galle district. The content focuses on land ownership registration, property boundaries, and related encumbrances/mortgages, which falls squarely under the Land Gazette classification (Type 4) for land and property-related matters."
2407-17,2024-10-23,LAND,"This gazette content deals exclusively with land title registration matters, specifically the declaration of determinations regarding title to multiple parcels of land in the Kegalle District. It contains detailed information about land parcels, ownership details, property extents, and encumbrances, which falls squarely under the Land Gazettes classification (Type 4) for land and property-related matters."
2407-18,2024-10-23,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains detailed declarations of land title determinations for specific parcels of land, including ownership details, property boundaries, land extents, and registration particulars. The content focuses entirely on land ownership and property rights, falling squarely within the Land Gazette classification (Type 4) which covers land registrations, property ownership, land titles, and related matters."
2407-19,2024-10-23,LAND,"This gazette content exclusively deals with land title registration and determinations under the Registration of Title Act. It contains detailed schedules of specific land parcels with their locations, extents, ownership details, and title classifications. The content focuses entirely on land property matters, including declarations of title determinations for multiple land parcels in specific locations, which falls squarely under the Land Gazettes category (Type 4) for land and property-related administrative matters."
2407-20,2024-10-23,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed property descriptions, ownership details, extent measurements, and encumbrances. The content focuses on land registration and property ownership matters, which falls squarely under the Land Gazettes category (Type 4) as it involves land titles, property ownership determinations, and land parcel registrations."
2407-02,2024-10-22,PUBLIC_SERVICE,"This gazette notification amends the Minute of the Sri Lanka Scientific Service, specifically addressing recruitment procedures, educational qualifications, and examination details for public service positions. It is issued by the Public Service Commission and deals with public sector recruitment and service conditions, which falls under Public Service Gazettes (Type 8). The content does not involve government structure/personnel changes (Types 1-3) or fit any other specialized categories (4-7, 9)."
2407-03,2024-10-22,PUBLIC_SERVICE,"This gazette notification amends the recruitment process for the Sri Lanka Engineering Service, specifically detailing changes to examination procedures and recruitment methods. It is issued by the Public Service Commission and focuses on public service recruitment regulations, which falls under Public Service Gazettes (Type 8) as it deals with public sector recruitment procedures and examination details."
2407-04,2024-10-22,LEGAL_REGULATORY,"This gazette contains regulations made by the Minister under the Intellectual Property Act, No. 36 of 2003. It establishes legal procedures and requirements for the registration of geographical indications, including application processes, examination criteria, publication requirements, opposition procedures, registration certificates, and renewal processes. This falls under ""Legal/Regulatory Gazettes"" as it creates new regulatory frameworks and compliance requirements for intellectual property matters."
2407-05,2024-10-22,ORGANISATIONAL,"This gazette content announces the National Consumer Price Index for September 2024, computed by the Department of Census and Statistics. It does not involve government structure/personnel (Types 1-3) and does not fit any of the specialized categories (land, legal, commercial, elections, public service, or judicial). This is a statistical announcement related to economic data, which falls under miscellaneous administrative matters not covered by other categories."
2407-01,2024-10-21,LEGAL_REGULATORY,"This gazette content is a Customs Notification issued under the Customs Ordinance (Chapter 235) that establishes new rates of exchange for customs duties and charges. It falls under Legal/Regulatory classification as it constitutes a regulatory framework and compliance requirement for customs operations, representing subsidiary legislation rather than government personnel changes, organizational restructuring, or any of the other specialized categories."
2406-33,2024-10-20,ORGANISATIONAL,"This gazette announces the schedule and regulations for the Asala Perahara (Esala Festival) at the Ammaduwa Kuda Katharagama Dewalaya. The content focuses on cultural/religious event management, including festival dates, location descriptions, health regulations, waste management rules, and permissions for commercial activities during the event. This does not involve government structure/personnel (Types 1-3) or fit any specialized categories (4-9), making it fall under Miscellaneous for cultural/religious event administration."
2406-26,2024-10-17,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels (including parcel numbers, block numbers, cadastral map references, and ownership details), which falls squarely under the Land Gazettes category (Type 4) for land registrations, property ownership, and land title matters."
2406-27,2024-10-17,LAND,"This gazette content exclusively deals with land title registration matters, specifically the declaration of determinations by the Commissioner of Title Settlement regarding specific land parcels (including parcel numbers, locations, ownership details, and title classifications). It falls under the Land Gazette category as it concerns land registrations, property ownership, and title settlements as defined in Type 4, with no government personnel or structural changes present."
2406-28,2024-10-17,LAND,"This gazette content deals exclusively with land title registration matters for intestate properties, including specific parcel numbers, land extents, and cadastral details. It involves the legal process of claiming rights to land properties through the Land Title Settlement Department under the Registration of Title Act, which falls squarely within the Land Gazette category (Type 4) for land and property-related matters."
2406-29,2024-10-17,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains a declaration by the Commissioner of Title Settlement regarding the determination of title to specific land parcels (Nos. 1:7, 1:10 and 1:20) in Matale District, including details about the land parcels, their extent, and ownership status (all owned by The State). This fits the Land Gazette category (Type 4) as it involves land registrations, property ownership determinations, and land title settlement matters."
2406-30,2024-10-17,LAND,"This gazette content exclusively deals with land title registration under the Registration of Title Act, specifically declaring the determination of title for a specific parcel of land (No. 1:186 of Block 2) in Kandy District. It includes detailed land particulars such as parcel number, extent, owner information, and addresses land registration matters without any government personnel changes, structural changes, or other non-land related administrative content."
2406-16,2024-10-16,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, locations, and owner details) in various villages, which falls squarely under the Land Gazette classification for land registrations, property ownership, and land title matters. The content does not involve government personnel changes, organizational restructuring, or any of the other specialized categories."
2406-17,2024-10-16,LAND,"This gazette content exclusively deals with land title registration matters, specifically the declaration of determinations by the Commissioner of Title Settlement regarding ownership of specific land parcels. It contains detailed information about land parcel numbers, owners, extents, and encumbrances, falling squarely within the definition of Land Gazettes (Type 4) which cover ""land registrations, property ownership, land titles"" and related matters."
2406-18,2024-10-16,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details) by the Commissioner General of Land Title Settlement. The content focuses on land ownership, title settlement, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2406-19,2024-10-16,ELECTIONS,"This gazette notification specifically addresses electoral procedures for the Elpitiya Pradeshiya Sabha election, including voter identification marking protocols under the Local Authorities Elections Ordinance. It contains election-related instructions and announcements from the Election Commission, making it clearly fall under the Elections category (Type 7) rather than government personnel/structure categories or other specialized types."
2406-20,2024-10-16,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including detailed property descriptions, ownership information, and legal status of land titles. The content falls squarely within the definition of Land Gazettes as it involves land registrations, property ownership determinations, and title settlement matters."
2406-21,2024-10-16,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, including declarations of title determinations for specific land parcels, ownership details, and property descriptions. It contains detailed schedules with land parcel numbers, extents, owner names, and property classifications, making it clearly focused on land and property-related administrative matters."
2406-22,2024-10-16,LAND,"This gazette content deals exclusively with land title registration and determinations under the Registration of Title Act, specifically declaring ownership and details for multiple land parcels in Gurulupitigama. It contains detailed schedules of land parcels, their extents, owners, and title classifications, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2406-23,2024-10-16,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed information about land ownership, parcel numbers, extents, and encumbrances. The content focuses on land registration and property rights rather than government personnel changes, organizational restructuring, or other specialized categories."
2406-24,2024-10-16,LAND,"This gazette content deals exclusively with land title registration and determinations under the Registration of Title Act. It contains detailed schedules of land parcels, their extents, ownership details, and encumbrances for specific properties in Kurunegala District. The document is explicitly published in ""PART III - LANDS"" and focuses on land settlement matters, making it a clear example of Land Gazette content."
2406-25,2024-10-16,LAND,"This gazette content exclusively deals with land title amendments under the Registration of Title Act, specifically addressing modifications to land parcel records, including changes to extent measurements, servitude rights, and expunging particulars. The content focuses entirely on land registration matters without any government personnel changes, structural modifications, or other specialized categories."
2406-03,2024-10-15,ELECTIONS,"This gazette notification specifically addresses election expenditure regulations and procedures for the Parliamentary Election 2024, including authorized spending limits, reporting requirements, and restrictions on donations. It falls under the Elections category as it deals with electoral processes, campaign finance regulations, and compliance requirements for political parties and candidates contesting elections."
2406-04,2024-10-15,ORGANISATIONAL,"This gazette notification deals exclusively with administrative and financial structural changes within the Sabaragamuwa Provincial Council. It grants permission for expenditure disbursement, amends financial statements and estimates, and outlines budgetary allocations to various provincial departments and programs. While it mentions positions like ""Chief Secretary"" and ""Hon. Governor's Secretariat,"" these are institutional references rather than specific personnel appointments. The content focuses entirely on administrative functions, financial management, and structural operations of the provincial government without naming any individuals or detailing personal responsibilities."
