Document ID,Document Date,Gazette Type,Reasoning
2260-68,2021-12-30,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It contains detailed declarations for acquiring specific land lots for public purposes, including descriptions of land boundaries, extents, and locations. The content focuses solely on land/property matters without involving government personnel changes, structural changes, or any other specialized categories."
2260-69,2021-12-30,ELECTIONS,"This gazette notice announces the election results for a local government position (Chairman of Karainagar Pradeshiya Sabha) under the Local Authorities Elections Ordinance and Amendment Act. It specifically deals with electoral processes and declarations at the local authority level, fitting the definition of Elections Gazettes (Type 7) which includes ""election results and declarations"" and ""candidate nominations and registrations."""
2260-47,2021-12-29,JUDICIAL_LAW_ENFORCEMENT,"This gazette content involves the suspension of a local government councilor (Gange Sarath Sri Lal De Silva) and the appointment of a retired judicial officer to investigate potential misdemeanors under the Urban Council Ordinance. This falls under judicial/law enforcement matters as it deals with disciplinary actions against elected officials and judicial investigations, specifically involving the powers of a commission of inquiry."
2260-48,2021-12-29,LAND,"This gazette content is a land acquisition notice under the Land Acquisition Act, specifically detailing the government's intention to acquire multiple land parcels (Lots 1-46) for the Elevated Highway Project. It contains detailed descriptions of properties, locations, claimants, and purposes of acquisition, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2260-49,2021-12-29,LAND,"This gazette content primarily deals with land acquisition for a public project. It specifically approves the acquisition of immovable properties (land) described in detail with survey plans, lot numbers, boundaries, and extent measurements. While it mentions a government minister (Vasudeva Nanayakkara) and references the National Water Supply and Drainage Board Act, the core subject matter is land acquisition and property description, making it a Land Gazette (Type 4) rather than a government personnel or structural gazette."
2260-51,2021-12-29,LAND,"This gazette content is primarily about land acquisition under the Land Acquisition Act, describing specific land parcels, their boundaries, extents, and locations for public purpose acquisition. It involves land and property-related matters, fitting the definition of Land Gazettes (Type 4). While it mentions a minister's name, this is incidental to the land acquisition declaration rather than being about government personnel changes or portfolio responsibilities."
2260-52,2021-12-29,LAND,"This gazette content is a notice under the Land Acquisition Act regarding the state's intention to acquire specific parcels of land for public purpose. It contains detailed descriptions of multiple land plots (63 allotments), including their locations, extents, types (paddy fields, canals), and claimant information. This falls squarely under Land Gazettes (Type 4) as it deals with land acquisition matters, which is explicitly listed as a primary characteristic of this category."
2260-53,2021-12-29,LAND,"This gazette content exclusively deals with land title registration and determinations under the Registration of Title Act. It contains detailed schedules of specific land parcels, their owners, extent, and encumbrances. The content is focused entirely on land property matters, including title settlements, ownership declarations, and property rights, which falls squarely under the Land Gazettes classification (Type 4). There is no government personnel or structural changes, legal/regulatory framework creation, or other non-land administrative matters present."
2260-54,2021-12-29,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed ownership information, parcel numbers, extents, and encumbrances. The content focuses entirely on land registration and property ownership matters, which falls squarely under the Land Gazettes classification (Type 4). There is no government personnel or structural changes, legal/regulatory framework creation, or other specialized administrative matters that would warrant a different classification."
2260-55,2021-12-29,ELECTIONS,"This gazette concerns the filling of a vacancy in a local government body (Horana Urban Council) due to the death of an elected member. The content specifically references the Local Authorities Elections Ordinance and details the process for nominating a replacement member from the same political party. This falls directly under electoral processes and the administration of elected positions at the local authority level, making it a clear example of an Elections Gazette."
2260-57,2021-12-29,ELECTIONS,"This gazette content specifically deals with filling a vacancy in the office of Chairman of the Poonakary Pradeshiya Sabha under the Local Authorities Elections Ordinance. It involves electoral processes at the local government level, including the nomination and declaration of an elected official to fill a vacancy, which falls under the Elections category (Type 7) for electoral processes and related matters."
2260-58,2021-12-29,LAND,"This gazette content deals exclusively with land title registration matters, specifically the declaration of determinations by the Commissioner of Title Settlement regarding specific land parcels (including parcel numbers, ownership details, extents, and encumbrances) under the Registration of Title Act. This falls squarely within the Land Gazette category as it concerns land registration, title determination, and property ownership matters."
2260-15,2021-12-28,LAND,"This gazette content deals exclusively with land title registration under the Registration of Title Act, specifically declaring the Commissioner's determination regarding title to specific land parcels (Nos. 1062, 1106 and 1136) in Anuradhapura District. The content includes detailed land particulars such as parcel numbers, extent, ownership details (Sri Lanka Mahaweli Authority), and classification information. This falls squarely under Land Gazettes (Type 4) as it concerns land registration, title settlement, and property ownership matters."
2260-16,2021-12-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, block numbers, cadastral map references, and location details) in Rajanganaya, establishing title ownership. The content focuses on land registration, property ownership determinations, and land title settlements, which falls squarely under the Land Gazettes classification (Type 4). There are no government personnel changes, organizational restructuring, or other non-land-related administrative matters present."
2260-17,2021-12-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains detailed declarations of land title determinations for specific parcels of land, including parcel numbers, owner names, extent of land, encumbrances, servitude rights, and other land-related particulars. The content falls under ""Land and property-related matters"" as defined in Type 4, specifically covering land registrations, property ownership, and land title settlements."
2260-18,2021-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details) by the Commissioner General of Land Title Settlement. The content focuses on land ownership, title settlements, and property registration, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2260-20,2021-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains detailed declarations of land title determinations for specific parcels of land, including parcel numbers, owner names, extent of land, title classifications, and encumbrances. The content focuses entirely on land ownership and property rights, falling squarely within the Land Gazette category (Type 4) which covers land registrations, property ownership, and land title matters."
2260-21,2021-12-28,LAND,"This gazette content exclusively deals with land title registration, declaring the determination of titles for specific land parcels under the Registration of Title Act. It contains detailed information about land ownership, parcel numbers, extents, and possessory rights, which falls squarely within the Land Gazette classification (Type 4) for land and property-related matters."
2260-22,2021-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed information about land ownership, parcel numbers, extents, and owner particulars. The content falls squarely within the definition of Land Gazettes, which cover land registrations, property ownership, land titles, and related administrative determinations."
2260-23,2021-12-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including their ownership details, extent, and legal status. The content focuses on land ownership determinations, property registrations, and cadastral mapping - all core land and property-related matters that fall under the Land Gazettes classification (Type 4)."
2260-24,2021-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determination for specific land parcels (Nos. 18, 59 and 79) with detailed information about land ownership, extent, boundaries, and registration particulars. The content falls squarely within the Land Gazette category as it involves land registrations, property ownership determinations, and title settlements without any government personnel changes or structural administrative matters."
2260-25,2021-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, specifically declaring determinations of land title ownership for multiple parcels of land in specific locations. It contains detailed schedules listing land parcel numbers, extents, ownership details (all stating ""The State""), title classifications, and encumbrances. This fits perfectly within the Land Gazettes category (Type 4) as it focuses on land registration, title determination, and property ownership matters."
2260-26,2021-12-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including parcel numbers, extents, ownership details, and encumbrances. The content focuses on land registration, title settlement, and property ownership determinations, which clearly falls under the Land Gazettes category (Type 4) as it primarily deals with land and property-related administrative matters."
2260-27,2021-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed information about land ownership, parcel numbers, extents, locations, and encumbrances. The content focuses entirely on land registration and property ownership matters, which falls squarely under the Land Gazettes classification (Type 4). There are no government personnel changes, organizational restructuring, or other non-land related administrative matters present."
2260-29,2021-12-28,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land title determination, cadastral maps, and land ownership claims across multiple districts (Kurunegala, Gampaha, Kegalle), which falls squarely under the Land Gazettes category (Type 4) for land and property-related administrative matters."
2260-30,2021-12-28,LAND,"This gazette content exclusively deals with land-related matters, specifically calling for claims to land parcels under the Registration of Title Act. It involves land title settlement processes, cadastral maps, and determination of land ownership rights across multiple districts. The content focuses entirely on land registration and title claims, which falls squarely under the Land Gazettes category (Type 4) as it primarily concerns land and property matters rather than government structure, personnel, or other specialized administrative areas."
2260-31,2021-12-28,LAND,"This gazette content exclusively deals with land title amendments under the Registration of Title Act, specifically modifying land parcel records by inserting servitude rights (access rights) for various land parcels in the Colombo District. The content focuses entirely on land registration matters, property boundaries, and cadastral map updates, which falls squarely under the Land Gazettes classification (Type 4). There is no government personnel information, organizational changes, or other specialized categories present."
2260-32,2021-12-28,LAND,"This gazette content exclusively deals with land title registration under the Registration of Title Act, specifically declaring the determination of land titles for specific parcels (Nos. 284, 286, 287, 288) in Karamada village. It includes detailed land particulars such as parcel numbers, extent, owner names, identity card numbers, and title classifications. This falls squarely under Land Gazettes (Type 4) as it concerns land registration and property ownership matters without any government personnel changes or structural administrative modifications."
2260-34,2021-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (Nos. 375, 376, and 163) with detailed property information including parcel numbers, extents, owner names, addresses, identity card numbers, title classifications, and encumbrances. The content falls squarely within the Land Gazette category as it involves land registrations, property ownership determinations, and title settlements."
2260-35,2021-12-28,LAND,"This gazette content deals exclusively with land title registration matters for intestate properties, including specific parcel numbers, land extents, and cadastral details. It involves calling for claims to property of deceased individuals and the process of registering land titles under the Registration of Title Act. This falls squarely within the Land Gazette category (Type 4) as it concerns land registrations, property ownership, and land title matters."
2260-36,2021-12-28,LAND,"This gazette content exclusively deals with land title amendments under the Registration of Title Act, specifically addressing corrections and modifications to land parcel numbers, extents, and encumbrances across multiple properties in various locations. The content focuses entirely on land registration matters, including cadastral map references, parcel numbers, land extents, and property encumbrances, which falls squarely under the Land Gazettes classification (Type 4)."
2260-37,2021-12-28,LAND,"This gazette content exclusively deals with amendments to land title registrations under the Registration of Title Act. It contains multiple entries detailing specific changes to parcel numbers, land extents, owner names, and encumbrances for various land plots across different districts. The content is entirely focused on land and property-related matters, specifically title registration amendments, which falls squarely under the Land Gazette classification (Type 4)."
2260-38,2021-12-28,LAND,"This gazette content deals exclusively with land title registration amendments under the Registration of Title Act. It contains multiple entries about specific parcels of land (including parcel numbers, block numbers, cadastral maps, village names, and administrative divisions) where title particulars are being expunged. The content is published by the Commissioner General of Land Title Settlement and falls under ""PART III - LANDS,"" making it clearly about land and property-related matters as defined in Type 4 classification."
2260-39,2021-12-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including details about land ownership, parcel numbers, extents, and property rights. The content focuses on land registration and title settlement processes, which falls squarely under the Land Gazettes category (Type 4) as it involves land registrations, property ownership determinations, and land title matters."
2260-40,2021-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and location information) in various villages. The content focuses on land ownership registration, title settlement, and property rights - all falling squarely within the Land Gazette classification category. There are no government personnel changes, organizational restructuring, or other non-land related administrative matters present."
2260-41,2021-12-28,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, specifically declaring determinations of land titles for specific parcels of land in various locations. It contains detailed schedules with parcel numbers, extents, owner information, and land classification details, making it clearly a Land Gazette according to the classification criteria."
2260-42,2021-12-28,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination regarding title to specific land parcels (including parcel numbers, locations, and ownership details), which falls squarely under the Land Gazettes category (Type 4) for land registrations, property ownership, and land title matters."
2260-43,2021-12-28,LAND,"This gazette content is a Land Acquisition Notice published under the Land Acquisition Act, specifically detailing the government's intention to acquire several land plots for the Moragahakanda Kaluganga Development Project. It includes descriptions of specific land parcels, their locations, extents, and current claimants/cultivators. The content falls squarely under ""Land and property-related matters"" including ""Land acquisitions, transfers, or disposals"" as defined for Type 4 (Land Gazettes)."
2260-44,2021-12-28,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It contains detailed notices for acquiring specific land lots for public purposes, including descriptions of the lands, their locations, claimants, and acquisition procedures. This fits perfectly within the Land Gazettes category (Type 4) as it deals with land acquisitions and property matters without any government personnel changes, organizational restructuring, or other specialized categories."
2260-45,2021-12-28,LAND,"This gazette content deals exclusively with land title claims and registration processes under the Registration of Title Act. It involves calling for claims to specific land parcels in various districts, referencing cadastral maps, and outlining procedures for determining land ownership. The content focuses entirely on land and property matters, specifically land title settlement and registration, which falls under the Land Gazettes category (Type 4)."
2260-46,2021-12-28,Error,API request failed: 503 Server Error: Service Unavailable for url: https://eg-7060af6f-a5a9-44dd-b4e6-af36d56dbd47-prod.e1-us-east-azure.bijiraapis.dev/sample/deep-seek/v1.0/v1/chat/completions
2260-01,2021-12-27,LEGAL_REGULATORY,"This gazette notification announces new rates of exchange for customs duties and charges under the Customs Ordinance (Chapter 235). It constitutes a regulatory framework for customs operations, specifically determining how customs duties and other charges are to be calculated based on currency exchange rates. This falls under Legal/Regulatory matters as it establishes compliance requirements for import/export transactions and rescinds previous regulations."
2260-02,2021-12-27,LAND,"This gazette content is exclusively about land acquisition notices under the Land Acquisition Act, detailing specific lots of land being acquired for public purpose (Ruwanpura Expressway Project). It contains descriptions of land parcels, their locations, extents, and claimants, which falls squarely under the Land Gazettes category (Type 4) for land acquisitions and property matters."
2260-03,2021-12-27,LAND,"This gazette content is exclusively about land acquisition matters under the Land Acquisition Act. It contains detailed notices for acquiring specific land parcels (with lot numbers, descriptions, extents, and purposes) for the Kurunegala-Habarana Railway Project. The content falls under ""Land acquisitions, transfers, or disposals"" as defined in Type 4 (Land Gazettes), and the document header explicitly states ""PART III – LANDS"" and ""Land Acquisition Notices,"" confirming its primary focus on land-related administrative matters."
2260-04,2021-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including detailed information about land ownership, parcel numbers, extents, and property details. The content appears in ""PART III - LANDS"" of the gazette and focuses on land registration and title settlement, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2260-05,2021-12-27,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, block numbers, cadastral map references, and owner details) in various locations. The content focuses on land ownership, title classification, and property encumbrances, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2260-06,2021-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including parcel numbers, extent measurements, ownership details, and possession information. The document is explicitly published in ""PART III - LANDS"" and focuses on land settlement and title registration processes, making it clearly a Land Gazette."
2260-07,2021-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination regarding specific land parcels (including parcel numbers, locations, and ownership details) by the Commissioner General of Land Title Settlement. The content focuses on land ownership, title settlement, and property registration, which falls squarely under the Land Gazettes category (Type 4)."
2260-08,2021-12-27,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of land title determinations for specific parcels of land, including parcel numbers, extent measurements, ownership details (primarily ""The State""), and land classification information. The document is explicitly labeled ""PART III - LANDS"" and focuses on land settlement and title registration processes, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2260-09,2021-12-27,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details) by the Commissioner General of Land Title Settlement. The content focuses on land ownership registration, property boundaries, and title settlements, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2260-10,2021-12-27,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels (including parcel numbers, extents, owner details, and encumbrances) in various locations. The content focuses on land ownership, title registration, and property rights, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2260-11,2021-12-27,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including detailed schedules with parcel numbers, extents, ownership details, and land classifications. The content focuses on land ownership registration and title settlement, which falls squarely under the Land Gazettes category (Type 4) as it involves land registrations, property ownership determinations, and land title matters."
2260-12,2021-12-27,PUBLIC_SERVICE,"This gazette notification amends the recruitment and promotion procedures for Engineering Assistants in the Irrigation Department. It deals specifically with public service recruitment criteria, qualifications, and promotion methods within a government department, which falls under Public Service Gazettes (public service recruitment, service conditions, and promotion procedures)."
2260-13,2021-12-27,LAND,"This gazette notice is exclusively about land acquisition under the Land Acquisition Act, providing detailed descriptions of specific land parcels, their boundaries, current utilization, claimants, and extent. It involves government acquisition of land for public purpose, which falls squarely under the Land Gazettes category (Type 4) as it deals with land acquisition matters."
2260-14,2021-12-27,COMMERCIAL,"This gazette content is a notification of licensed pawn brokers in the Central Province, which falls under business and commercial licensing matters. It lists business names, addresses, and owners for commercial pawn broking operations, making it a Commercial Gazette (Type 6) rather than a government personnel/structure matter or any other specialized category."
2259-36,2021-12-24,LAND,"This gazette content is a notice under the Land Acquisition Act for the acquisition of specific land parcels for the Moragahakanda & Kaluganga Development Project. It contains detailed descriptions of multiple land lots, their locations, claimants, and extents, along with procedures for compensation claims. This falls squarely under land and property-related matters, specifically land acquisitions for public purposes."
2259-37,2021-12-24,LAND,"This gazette content primarily deals with land acquisition matters under the Land Acquisition Act. It contains declarations for acquiring specific land parcels for public purposes (water supply project), including detailed descriptions of land boundaries, extents, and locations. While it mentions a government minister, the core content is exclusively about land/property matters, making it a Land Gazette (Type 4) rather than a government personnel or hybrid classification."
2259-38,2021-12-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, No. 21 of 1998. It contains declarations of determination for specific land parcels (including parcel numbers, locations, ownership details, and encumbrances) by the Commissioner General of Land Title Settlement. The content focuses on land ownership registration, property boundaries, and title settlements, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2259-39,2021-12-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains a declaration by the Commissioner of Title Settlement determining title to specific land parcels (Nos. 2, 5, 6, 22, 25, 68, 75, 78 and 86) in Ratnapura District, including details about land ownership, extent, and classification. The content appears in ""PART III - LANDS"" of the gazette and focuses entirely on land property matters without involving government personnel changes, organizational restructuring, or other specialized categories."
2259-40,2021-12-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of determination regarding title to specific land parcels (including parcel numbers, cadastral maps, locations, and ownership details), which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters. The content does not involve government personnel changes, organizational restructuring, or any of the other specialized categories."
2259-41,2021-12-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including parcel numbers, locations, ownership details, and land characteristics. The content focuses entirely on land registration and property rights, falling squarely within the Land Gazettes category (Type 4) which covers land registrations, property ownership, land titles, and related matters."
2259-42,2021-12-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination for specific land parcels, including details about parcel numbers, extent, owners, and title classifications. The content focuses on land ownership registration and title settlement, which falls squarely under the Land Gazettes category (Type 4) for land and property-related matters."
2259-43,2021-12-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act, specifically declaring determinations of land ownership for specific parcels in various locations. It contains detailed schedules with land parcel numbers, owner names, extent measurements, and title classifications, which falls squarely within the Land Gazettes category (Type 4) for land and property-related matters."
2259-44,2021-12-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including detailed information about parcel numbers, owners, property extents, encumbrances, and legal rights associated with the properties. The content falls squarely within the Land Gazette category as it involves land registrations, property ownership determinations, and title settlements."
2259-46,2021-12-24,LEGAL_REGULATORY,"This gazette notification is a legal/regulatory matter involving an amendment to a place of detention under the Prevention of Terrorism (Temporary Provisions) Act. It constitutes a regulatory action (notification under Section 9 of the Act) rather than a government personnel or structural change. While it mentions the President by name, this is in his capacity as the authority issuing a legal notification, not as a personnel appointment or portfolio assignment. The core content is about modifying legal detention provisions, making it a Legal/Regulatory Gazette."
2259-47,2021-12-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains declarations of determination by the Commissioner of Title Settlement regarding specific land parcels, including their registration details, ownership status (all owned by ""The State""), extent, nature, and encumbrances. The content focuses entirely on land administration and property rights, falling squarely within the Land Gazettes category (Type 4) which covers land registrations, property ownership, and land title matters."
2259-48,2021-12-24,LAND,"This gazette content deals exclusively with land title registration matters under the Registration of Title Act. It contains declarations of title determinations for specific land parcels, including parcel numbers, extents, ownership details (primarily state-owned lands), and legal descriptions of properties. The content falls under the Land Gazettes category as it focuses on land registration, title settlement, and property ownership matters rather than government personnel changes, organizational structures, or other specialized categories."
2259-49,2021-12-24,LAND,"This gazette content exclusively deals with land title registration matters under the Registration of Title Act. It contains multiple declarations of determination by the Commissioner of Land Title Settlement regarding specific land parcels, including detailed schedules with parcel numbers, owner information, extent of land, title classifications, and encumbrances. The content is entirely focused on land ownership and property registration, fitting perfectly within the Land Gazettes category (Type 4) which covers land registrations, property ownership, land titles, and related matters."
2259-50,2021-12-24,ELECTIONS,"This gazette concerns the filling of a vacancy in a local government council (Kattankudy Urban Council) under the Local Authorities Elections Ordinance. It specifically deals with the electoral process, including the resignation of a member and the subsequent nomination and declaration of a new member by a political party. This content falls squarely under the ""Elections Gazettes"" category (Type 7), which covers electoral processes, candidate nominations, and declarations related to local authorities."
2259-51,2021-12-24,LAND,"This gazette content is exclusively about land title registration under the Registration of Title Act, specifically declaring the determination of the Commissioner of Title Settlement for a specific parcel of land in Anuradhapura District. It contains detailed land particulars including parcel number, extent, owner details, and legal encumbrances, making it clearly a Land Gazette (Type 4) according to the classification criteria."
2259-52,2021-12-24,ELECTIONS,"This gazette notice concerns the filling of a vacancy in a local government council (Kalutara Urban Council) due to the death of a member, under the Local Authorities Elections Ordinance. It involves the nomination and declaration of a new elected member through a political party process, which falls squarely under electoral processes and related matters as defined for Type 7 (Elections Gazettes)."
2259-53,2021-12-24,ELECTIONS,"This gazette concerns the filling of a vacancy in a local government body (Muthur Pradeshiya Sabha) due to a resignation, which is an electoral process matter under the Local Authorities Elections Ordinance. It involves the declaration of a new member based on a nomination from a recognized political party, falling squarely within election-related administrative procedures."
2259-54,2021-12-24,LEGAL_REGULATORY,"This gazette contains regulations made by the Minister of Health under the Medical Ordinance, establishing procedures for electing members to the Sri Lanka Medical Council. It creates a legal/regulatory framework for election processes within a professional body, which falls under the definition of ""Legal/Regulatory Gazettes"" (new regulations, statutory instruments, and regulatory frameworks). While it mentions a minister's name, it does not focus on government personnel changes or portfolio responsibilities, and the election process described is for a professional council rather than a governmental electoral process."
